formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Ca3Al2Ge3,mp-27997,0.0,4.05880862,0.0,icsd-31982,"{20: 3, 13: 2, 32: 3}","[13, 20, 32]",132203323,Ca3Al2Ge3
Ca3(AlAs2)2,mp-1205338,1.1101,3.9562151,0.0,icsd-60161,"{20: 3, 13: 2, 33: 4}","[13, 20, 33]",132203334,Ca3Al2As4
Ca5(AlSb3)2,mp-8439,0.15559999999999974,4.94875706,0.0,icsd-60146,"{20: 5, 13: 2, 51: 6}","[13, 20, 51]",132205516,Ca5Al2Sb6
LiCa7(GeH)3,mp-1202682,0.7149000000000001,3.35145437,0.0,icsd-422831,"{3: 1, 20: 7, 32: 3, 1: 3}","[1, 3, 20, 32]",1331207323,Li1Ca7Ge3H3
Ca8Al3,mp-1190736,0.0,2.96917476,0.0,icsd-165240,"{20: 8, 13: 3}","[13, 20]",133208,Ca8Al3
CaAl4,mp-1749,0.0,5.64549373,0.0,icsd-606298,"{20: 1, 13: 4}","[13, 20]",134201,Ca1Al4
Ca6Al43W4,mp-1214183,0.0,7.08271612,0.0,pf-33097,"{20: 6, 13: 43, 74: 4}","[13, 20, 74]",1343206744,Ca6Al43W4
CaB3H3O7,mp-722262,5.7435,0.7302591,0.0,icsd-39844,"{20: 1, 5: 3, 1: 3, 8: 7}","[1, 5, 8, 20]",135387201,Ca1B3H3O7
CaH3NO5,mp-722900,3.4120999999999997,2.31399657,0.0,icsd-36558,"{20: 1, 1: 3, 7: 1, 8: 5}","[1, 7, 8, 20]",137185201,Ca1H3N1O5
Ca3Al7Cu2,mp-10876,0.0,5.59786503,0.0,icsd-57538,"{20: 3, 13: 7, 29: 2}","[13, 20, 29]",137203292,Ca3Al7Cu2
Ca3Al7Ag2,mp-11430,0.0,5.14407108,0.0,icsd-104173,"{20: 3, 13: 7, 47: 2}","[13, 20, 47]",137203472,Ca3Al7Ag2
Ca(Al2Fe)4,mp-1104462,0.0,6.82918301,0.0,icsd-606314,"{20: 1, 13: 8, 26: 4}","[13, 20, 26]",138201264,Ca1Al8Fe4
Ca(Al4Co)2,mp-17871,0.0,7.12286599,0.0,icsd-57533,"{20: 1, 13: 8, 27: 2}","[13, 20, 27]",138201272,Ca1Al8Co2
