formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Th(NiP)2,mp-18036,0.0,8.99531889,0.0,icsd-74785,"{90: 1, 28: 2, 15: 2}","[15, 28, 90]",152282901,Th1Ni2P2
U(NiP)2,mp-22639,0.0,11.28383835,0.0,icsd-603550,"{92: 1, 28: 2, 15: 2}","[15, 28, 92]",152282921,U1Ni2P2
Y(Ni2P)2,mp-1104054,0.0,8.38333928,0.0,icsd-601110,"{39: 1, 28: 4, 15: 2}","[15, 28, 39]",152284391,Y1Ni4P2
Zr(Ni2P)2,mp-505598,0.0,8.93575907,0.0,icsd-76681,"{40: 1, 28: 4, 15: 2}","[15, 28, 40]",152284401,Zr1Ni4P2
Sm(Ni2P)2,mp-21916,0.0,8.04880256,0.0,icsd-66136,"{62: 1, 28: 4, 15: 2}","[15, 28, 62]",152284621,Sm1Ni4P2
Tb(Ni2P)2,mp-505597,0.0,8.27106396,0.0,icsd-76673,"{65: 1, 28: 4, 15: 2}","[15, 28, 65]",152284651,Tb1Ni4P2
Dy(Ni2P)2,mp-866032,0.0,8.29619803,0.0,icsd-601112,"{66: 1, 28: 4, 15: 2}","[15, 28, 66]",152284661,Dy1Ni4P2
Ho(Ni2P)2,mp-1104221,0.0,8.38006819,0.0,icsd-601113,"{67: 1, 28: 4, 15: 2}","[15, 28, 67]",152284671,Ho1Ni4P2
Er(Ni2P)2,mp-1105062,0.0,8.29763707,0.0,icsd-601114,"{68: 1, 28: 4, 15: 2}","[15, 28, 68]",152284681,Er1Ni4P2
Tm(Ni2P)2,mp-1104140,0.0,8.41351561,0.0,icsd-601115,"{69: 1, 28: 4, 15: 2}","[15, 28, 69]",152284691,Tm1Ni4P2
Lu(Ni2P)2,mp-1104272,0.0,8.42025523,0.0,icsd-601117,"{71: 1, 28: 4, 15: 2}","[15, 28, 71]",152284711,Lu1Ni4P2
Hf(Ni2P)2,mp-1104541,0.0,9.15600953,0.0,icsd-638711,"{72: 1, 28: 4, 15: 2}","[15, 28, 72]",152284721,Hf1Ni4P2
U(Ni2P)2,mp-20048,0.0,10.58210478,0.0,icsd-85896,"{92: 1, 28: 4, 15: 2}","[15, 28, 92]",152284921,U1Ni4P2
NiP3,mp-2301,0.0,8.2089381,0.0,icsd-92394,"{28: 1, 15: 3}","[15, 28]",153281,Ni1P3
ZnNi10P3,mp-29884,0.0,8.60977893,0.0,icsd-89577,"{30: 1, 28: 10, 15: 3}","[15, 28, 30]",1532810301,Zn1Ni10P3
GaNi10P3,mp-1212709,0.0,8.86097618,0.0,pf-21324,"{31: 1, 28: 10, 15: 3}","[15, 28, 31]",1532810311,Ga1Ni10P3
Ni10SnP3,mp-29885,0.0,9.70971261,0.0,icsd-89578,"{28: 10, 50: 1, 15: 3}","[15, 28, 50]",1532810501,Ni10Sn1P3
Ni10Sn5P3,mp-510445,0.0,9.33881117,0.0,icsd-59641,"{28: 10, 50: 5, 15: 3}","[15, 28, 50]",1532810505,Ni10Sn5P3
Ni13Sn8P3,mp-683937,0.0,9.03951417,0.0,icsd-98523,"{28: 13, 50: 8, 15: 3}","[15, 28, 50]",1532813508,Ni13Sn8P3
Zr2(NiP)3,mp-541909,0.0,8.2612362,0.0,icsd-76680,"{40: 2, 28: 3, 15: 3}","[15, 28, 40]",153283402,Zr2Ni3P3
Hf2(NiP)3,mp-1200507,0.0,8.61437094,0.0,icsd-638710,"{72: 2, 28: 3, 15: 3}","[15, 28, 72]",153283722,Hf2Ni3P3
SrNi5P3,mp-18632,0.0,8.01330424,0.0,icsd-33914,"{38: 1, 28: 5, 15: 3}","[15, 28, 38]",153285381,Sr1Ni5P3
LaNi5P3,mp-16958,0.0,9.71471665,0.0,icsd-38311,"{57: 1, 28: 5, 15: 3}","[15, 28, 57]",153285571,La1Ni5P3
EuNi5P3,mp-582367,0.0,8.13774089,0.0,icsd-40812,"{63: 1, 28: 5, 15: 3}","[15, 28, 63]",153285631,Eu1Ni5P3
Pr25Ni49P33,mp-1212765,0.0,7.0914392,0.0,pf-38705,"{59: 25, 28: 49, 15: 33}","[15, 28, 59]",153328495925,Pr25Ni49P33
Er25Ni49P33,mp-1213669,0.0,7.19224064,0.0,pf-17877,"{68: 25, 28: 49, 15: 33}","[15, 28, 68]",153328496825,Er25Ni49P33
Ca2Ni7P4,mp-510001,0.0,7.79339152,0.0,icsd-94448,"{20: 2, 28: 7, 15: 4}","[15, 20, 28]",154202287,Ca2Ni7P4
Sr(NiP2)2,mp-1103788,0.0,6.77973104,0.0,icsd-429359,"{38: 1, 28: 2, 15: 4}","[15, 28, 38]",154282381,Sr1Ni2P4
Zr9(NiP2)2,mp-505278,0.0,6.09658985,0.0,icsd-81707,"{40: 9, 28: 2, 15: 4}","[15, 28, 40]",154282409,Zr9Ni2P4
Ba(NiP2)2,mp-571420,0.0,6.58222069,0.0,icsd-79104,"{56: 1, 28: 2, 15: 4}","[15, 28, 56]",154282561,Ba1Ni2P4
Nb5(NiP)4,mp-10430,0.0,8.462198,0.0,icsd-89478,"{41: 5, 28: 4, 15: 4}","[15, 28, 41]",154284415,Nb5Ni4P4
Ta5(NiP)4,mp-1104139,0.0,9.1520801,0.0,icsd-646154,"{73: 5, 28: 4, 15: 4}","[15, 28, 73]",154284735,Ta5Ni4P4
Ni5P4,mp-1920,0.0,9.3928422,0.0,icsd-76671,"{28: 5, 15: 4}","[15, 28]",154285,Ni5P4
Ce2Ni7P4,mp-505789,0.0,9.50864592,0.0,icsd-409598,"{58: 2, 28: 7, 15: 4}","[15, 28, 58]",154287582,Ce2Ni7P4
Pr2Ni7P4,mp-505805,0.0,7.97863116,0.0,icsd-93362,"{59: 2, 28: 7, 15: 4}","[15, 28, 59]",154287592,Pr2Ni7P4
Nd2Ni7P4,mp-540986,0.0,8.00450016,0.0,icsd-39360,"{60: 2, 28: 7, 15: 4}","[15, 28, 60]",154287602,Nd2Ni7P4
Eu2Ni7P4,mp-1213320,0.0,7.54779998,0.0,pf-40185,"{63: 2, 28: 7, 15: 4}","[15, 28, 63]",154287632,Eu2Ni7P4
Ti2NiP5,mp-505081,0.0,8.51588885,0.0,icsd-69987,"{22: 2, 28: 1, 15: 5}","[15, 22, 28]",155222281,Ti2Ni1P5
Ni12P5,mp-2790,0.0,9.87798706,0.0,icsd-646121,"{28: 12, 15: 5}","[15, 28]",1552812,Ni12P5
La2Ni12P5,mp-28821,0.0,9.38439359,0.0,icsd-73193,"{57: 2, 28: 12, 15: 5}","[15, 28, 57]",1552812572,La2Ni12P5
Ce2Ni12P5,mp-1214085,0.0,9.19916628,0.0,pf-5073,"{58: 2, 28: 12, 15: 5}","[15, 28, 58]",1552812582,Ce2Ni12P5
Pr2Ni12P5,mp-1209747,0.0,8.21374309,0.0,pf-9258,"{59: 2, 28: 12, 15: 5}","[15, 28, 59]",1552812592,Pr2Ni12P5
Nd2Ni12P5,mp-1210070,0.0,8.17775312,0.0,pf-35151,"{60: 2, 28: 12, 15: 5}","[15, 28, 60]",1552812602,Nd2Ni12P5
Eu2Ni12P5,mp-1213550,0.0,7.75347452,0.0,pf-3710,"{63: 2, 28: 12, 15: 5}","[15, 28, 63]",1552812632,Eu2Ni12P5
Ni16GeP5,mp-1210211,0.0,9.46990965,0.0,pf-11654,"{28: 16, 32: 1, 15: 5}","[15, 28, 32]",1552816321,Ni16Ge1P5
SrNi9P5,mp-541294,0.0,8.08884049,0.0,icsd-67898,"{38: 1, 28: 9, 15: 5}","[15, 28, 38]",155289381,Sr1Ni9P5
BaNi9P5,mp-3202,0.0,8.03265331,0.0,icsd-69014,"{56: 1, 28: 9, 15: 5}","[15, 28, 56]",155289561,Ba1Ni9P5
Eu(Ni5P3)2,mp-21672,0.0,8.114385,0.0,icsd-92462,"{63: 1, 28: 10, 15: 6}","[15, 28, 63]",1562810631,Eu1Ni10P6
In2(Ni7P2)3,mp-21683,0.0,9.15757372,0.0,icsd-68998,"{49: 2, 28: 21, 15: 6}","[15, 28, 49]",1562821492,In2Ni21P6
Sc2Ni12P7,mp-3084,0.0,9.40307131,0.0,icsd-94445,"{21: 2, 28: 12, 15: 7}","[15, 21, 28]",1572122812,Sc2Ni12P7
Y2Ni12P7,mp-1191078,0.0,9.18771221,0.0,icsd-189494,"{39: 2, 28: 12, 15: 7}","[15, 28, 39]",1572812392,Y2Ni12P7
Zr2Ni12P7,mp-18648,0.0,9.51457352,0.0,icsd-37330,"{40: 2, 28: 12, 15: 7}","[15, 28, 40]",1572812402,Zr2Ni12P7
Ce2Ni12P7,mp-569521,0.0,9.85757946,0.0,icsd-157629,"{58: 2, 28: 12, 15: 7}","[15, 28, 58]",1572812582,Ce2Ni12P7
Pr2Ni12P7,mp-1191876,0.0,8.77889716,0.0,icsd-646130,"{59: 2, 28: 12, 15: 7}","[15, 28, 59]",1572812592,Pr2Ni12P7
Nd2Ni12P7,mp-1191438,0.0,8.85236275,0.0,icsd-645619,"{60: 2, 28: 12, 15: 7}","[15, 28, 60]",1572812602,Nd2Ni12P7
Tb2Ni12P7,mp-1190664,0.0,9.03712661,0.0,icsd-602494,"{65: 2, 28: 12, 15: 7}","[15, 28, 65]",1572812652,Tb2Ni12P7
Dy2Ni12P7,mp-864836,0.0,8.94689923,0.0,icsd-602458,"{66: 2, 28: 12, 15: 7}","[15, 28, 66]",1572812662,Dy2Ni12P7
Ho2Ni12P7,mp-28412,0.0,9.05631339,0.0,icsd-602484,"{67: 2, 28: 12, 15: 7}","[15, 28, 67]",1572812672,Ho2Ni12P7
Er2Ni12P7,mp-540772,0.0,9.08598641,0.0,icsd-602512,"{68: 2, 28: 12, 15: 7}","[15, 28, 68]",1572812682,Er2Ni12P7
Tm2Ni12P7,mp-541971,0.0,9.08024886,0.0,icsd-410864,"{69: 2, 28: 12, 15: 7}","[15, 28, 69]",1572812692,Tm2Ni12P7
Lu2Ni12P7,mp-974057,0.0,9.11740798,0.0,icsd-642456,"{71: 2, 28: 12, 15: 7}","[15, 28, 71]",1572812712,Lu2Ni12P7
U2Ni12P7,mp-504856,0.0,10.4666208,0.0,icsd-602731,"{92: 2, 28: 12, 15: 7}","[15, 28, 92]",1572812922,U2Ni12P7
NiP8W,mp-1209791,0.0,9.00829653,0.0,pf-31691,"{28: 1, 15: 8, 74: 1}","[15, 28, 74]",158281741,Ni1P8W1
Na2Mg2NiH6,mp-1180690,1.7138,2.06375066,0.0,icsd-260394,"{11: 2, 12: 2, 28: 1, 1: 6}","[1, 11, 12, 28]",16112122281,Na2Mg2Ni1H6
NiAsS,mp-3830,0.0,7.11848588,0.0,icsd-611055,"{28: 1, 33: 1, 16: 1}","[16, 28, 33]",161281331,Ni1As1S1
NiSbS,mp-3679,0.0,8.45948739,0.0,icsd-44606,"{28: 1, 51: 1, 16: 1}","[16, 28, 51]",161281511,Ni1Sb1S1
Ni8Bi8SI,mp-1105564,0.0,6.19387985,0.0,icsd-195768,"{28: 8, 83: 8, 16: 1, 53: 1}","[16, 28, 53, 83]",161288531838,Ni8Bi8S1I1
U8NiS17,mp-1192888,0.0,7.91369809,0.0,icsd-238174,"{92: 8, 28: 1, 16: 17}","[16, 28, 92]",1617281928,U8Ni1S17
Ni3S2,mp-362,0.0,7.36047974,0.0,icsd-36338,"{28: 3, 16: 2}","[16, 28]",162283,Ni3S2
In2Ni3S2,mp-20708,0.0,7.66072117,0.0,icsd-640134,"{49: 2, 28: 3, 16: 2}","[16, 28, 49]",162283492,In2Ni3S2
Ni3(SnS)2,mp-5528,0.0,8.02916107,0.0,icsd-646380,"{28: 3, 50: 2, 16: 2}","[16, 28, 50]",162283502,Ni3Sn2S2
Ni3(PbS)2,mp-22596,0.0,7.08951682,0.0,icsd-24176,"{28: 3, 82: 2, 16: 2}","[16, 28, 82]",162283822,Ni3Pb2S2
Ni3(BiS)2,mp-642190,0.0,7.05610046,0.0,icsd-159364,"{28: 3, 83: 2, 16: 2}","[16, 28, 83]",162283832,Ni3Bi2S2
CuNiSbS3,mp-1191203,0.33199999999999985,5.92496017,0.0,icsd-628553,"{29: 1, 28: 1, 51: 1, 16: 3}","[16, 28, 29, 51]",163281291511,Cu1Ni1Sb1S3
K2Ni3S4,mp-17228,0.7685999999999997,3.41967316,0.0,icsd-641275,"{19: 2, 28: 3, 16: 4}","[16, 19, 28]",164192283,K2Ni3S4
Ti2NiS4,mp-1025263,0.0,6.72679617,0.0,icsd-646394,"{22: 2, 28: 1, 16: 4}","[16, 22, 28]",164222281,Ti2Ni1S4
Co2NiS4,mp-22658,0.0,6.30251416,0.0,icsd-24213,"{27: 2, 28: 1, 16: 4}","[16, 27, 28]",164272281,Co2Ni1S4
Ni(RhS2)2,mp-1104381,0.0,5.9773718,0.0,icsd-646317,"{28: 1, 45: 2, 16: 4}","[16, 28, 45]",164281452,Ni1Rh2S4
Ni3S4,mp-1050,0.0,6.91835082,0.0,icsd-57435,"{28: 3, 16: 4}","[16, 28]",164283,Ni3S4
Rb2Ni3S4,mp-1079718,0.8026,3.47403028,0.0,icsd-646311,"{37: 2, 28: 3, 16: 4}","[16, 28, 37]",164283372,Rb2Ni3S4
Cs2Ni3S4,mp-28486,0.9065999999999996,3.47529785,0.0,icsd-63010,"{55: 2, 28: 3, 16: 4}","[16, 28, 55]",164283552,Cs2Ni3S4
Ta2NiS5,mp-28308,0.0,3.78012519,0.0,icsd-61147,"{73: 2, 28: 1, 16: 5}","[16, 28, 73]",165281732,Ta2Ni1S5
Ti3NiS6,mp-13993,0.0,6.2277002,0.0,icsd-26312,"{22: 3, 28: 1, 16: 6}","[16, 22, 28]",166223281,Ti3Ni1S6
Nb3NiS6,mp-1173526,0.0,5.91423451,0.0,pf-29834,"{41: 3, 28: 1, 16: 6}","[16, 28, 41]",166281413,Nb3Ni1S6
Ta9(NiS3)2,mp-3824,0.0,6.07136862,0.0,icsd-61416,"{73: 9, 28: 2, 16: 6}","[16, 28, 73]",166282739,Ta9Ni2S6
NiPH6NO5,mp-735535,3.6025,1.29424693,0.0,icsd-424553,"{28: 1, 15: 1, 1: 6, 7: 1, 8: 5}","[1, 7, 8, 15, 28]",167185151281,Ni1P1H6N1O5
Ti4NiS8,mp-1104366,0.0,5.54706135,0.0,icsd-646389,"{22: 4, 28: 1, 16: 8}","[16, 22, 28]",168224281,Ti4Ni1S8
Nb4NiS8,mp-1192540,0.0,5.52114032,0.0,icsd-645094,"{41: 4, 28: 1, 16: 8}","[16, 28, 41]",168281414,Nb4Ni1S8
Ta2Ni3S8,mp-562537,0.5263999999999998,4.50787165,0.0,icsd-201972,"{73: 2, 28: 3, 16: 8}","[16, 28, 73]",168283732,Ta2Ni3S8
Cu3NiH6(ClO3)2,mp-557210,0.0,2.14559423,0.0,icsd-415857,"{29: 3, 28: 1, 1: 6, 17: 2, 8: 6}","[1, 8, 17, 28, 29]",1686172281293,Cu3Ni1H6Cl2O6
NiCl2,mp-27396,0.0,2.32413053,0.0,icsd-14208,"{28: 1, 17: 2}","[17, 28]",172281,Ni1Cl2
LaNi5H7,mp-23671,0.0,7.12627586,0.0,icsd-260374,"{57: 1, 28: 5, 1: 7}","[1, 28, 57]",17285571,La1Ni5H7
KNiCl3,mp-27366,0.7022999999999999,1.44222778,0.0,icsd-10508,"{19: 1, 28: 1, 17: 3}","[17, 19, 28]",173191281,K1Ni1Cl3
RbNiCl3,mp-23486,0.7089000000000001,1.42430059,0.0,icsd-60261,"{37: 1, 28: 1, 17: 3}","[17, 28, 37]",173281371,Rb1Ni1Cl3
CsNiCl3,mp-22950,0.8049000000000002,1.51774018,0.0,icsd-423828,"{55: 1, 28: 1, 17: 3}","[17, 28, 55]",173281551,Cs1Ni1Cl3
Ga2NiCl8,mp-580999,0.4607,-0.07957947,0.0,icsd-417870,"{31: 2, 28: 1, 17: 8}","[17, 28, 31]",178281312,Ga2Ni1Cl8
La2Mg(NiH4)2,mp-866666,0.8984000000000005,6.22162453,0.0,icsd-240750,"{57: 2, 12: 1, 28: 2, 1: 8}","[1, 12, 28, 57]",18121282572,La2Mg1Ni2H8
K2NiH8(CO5)2,mp-24573,4.3339,-0.13541191,0.0,icsd-75233,"{19: 2, 28: 1, 1: 8, 6: 2, 8: 10}","[1, 6, 8, 19, 28]",1862810192281,K2Ni1H8C2O10
NaNi3P4H8NO16,mp-757387,1.0008000000000004,2.6972757,0.0,icsd-414111,"{11: 1, 28: 3, 15: 4, 1: 8, 7: 1, 8: 16}","[1, 7, 8, 11, 15, 28]",1871816111154283,Na1Ni3P4H8N1O16
NiP2(H4O5)2,mp-510650,4.1723,0.2890793,0.0,icsd-417430,"{28: 1, 15: 2, 1: 8, 8: 10}","[1, 8, 15, 28]",18810152281,Ni1P2H8O10
Na2NiH8(SO6)2,mp-510526,1.0139999999999998,1.46845707,0.0,icsd-249163,"{11: 2, 28: 1, 1: 8, 16: 2, 8: 12}","[1, 8, 11, 16, 28]",18812112162281,Na2Ni1H8S2O12
K2NiP4(HO2)8,mp-761179,4.5444,-0.12450257,0.0,icsd-281592,"{19: 2, 28: 1, 15: 4, 1: 8, 8: 16}","[1, 8, 15, 19, 28]",18816154192281,K2Ni1P4H8O16
Rb2NiP4(HO2)8,mp-1198723,5.172599999999999,-0.44563639,0.0,icsd-421808,"{37: 2, 28: 1, 15: 4, 1: 8, 8: 16}","[1, 8, 15, 28, 37]",18816154281372,Rb2Ni1P4H8O16
Tl2NiP4(HO2)8,mp-1203479,4.8709,5.04199283,0.0,icsd-416651,"{81: 2, 28: 1, 15: 4, 1: 8, 8: 16}","[1, 8, 15, 28, 81]",18816154281812,Tl2Ni1P4H8O16
K2NiAs2,mp-9673,0.08029999999999982,2.79258577,0.0,icsd-300120,"{19: 2, 28: 1, 33: 2}","[19, 28, 33]",192281332,K2Ni1As2
K2Ni3Se4,mp-1188089,0.4373,3.03408375,0.0,icsd-641277,"{19: 2, 28: 3, 34: 4}","[19, 28, 34]",192283344,K2Ni3Se4
CaGa2Ni,mp-1080561,0.0,4.2223063,0.0,icsd-710075,"{20: 1, 31: 2, 28: 1}","[20, 28, 31]",201281312,Ca1Ga2Ni1
CaNiGe,mp-1077470,0.0,5.12537378,0.0,icsd-418852,"{20: 1, 28: 1, 32: 1}","[20, 28, 32]",201281321,Ca1Ni1Ge1
CaNiGe2,mp-13512,0.0,5.67838549,0.0,icsd-240342,"{20: 1, 28: 1, 32: 2}","[20, 28, 32]",201281322,Ca1Ni1Ge2
CaIn2Ni,mp-1080611,0.0,6.68593359,0.0,icsd-619378,"{20: 1, 49: 2, 28: 1}","[20, 28, 49]",201281492,Ca1In2Ni1
CaNi2,mp-2295,0.0,5.83747408,0.0,icsd-58915,"{20: 1, 28: 2}","[20, 28]",201282,Ca1Ni2
CaZn3Ni2,mp-542953,0.0,4.00484797,0.0,icsd-245512,"{20: 1, 30: 3, 28: 2}","[20, 28, 30]",201282303,Ca1Zn3Ni2
CaGa3Ni2,mp-11431,0.0,4.83740138,0.0,icsd-58898,"{20: 1, 31: 3, 28: 2}","[20, 28, 31]",201282313,Ca1Ga3Ni2
Ca(NiGe)2,mp-2949,0.0,5.9319642,0.0,icsd-619321,"{20: 1, 28: 2, 32: 2}","[20, 28, 32]",201282322,Ca1Ni2Ge2
Ca(NiAs)2,mp-4744,0.0,6.43835578,0.0,icsd-188174,"{20: 1, 28: 2, 33: 2}","[20, 28, 33]",201282332,Ca1Ni2As2
Ca(Ni2Sn)2,mp-510484,0.0,7.57890195,0.0,icsd-418133,"{20: 1, 28: 4, 50: 2}","[20, 28, 50]",201284502,Ca1Ni4Sn2
Ca2Ni12As7,mp-1191589,0.0,7.59663785,0.0,icsd-609908,"{20: 2, 28: 12, 33: 7}","[20, 28, 33]",2022812337,Ca2Ni12As7
Ca2Ni3Ge2,mp-1104825,0.0,4.68343653,0.0,icsd-421074,"{20: 2, 28: 3, 32: 2}","[20, 28, 32]",202283322,Ca2Ni3Ge2
Ca2Ni7,mp-1105997,0.0,5.79756755,0.0,icsd-619443,"{20: 2, 28: 7}","[20, 28]",202287,Ca2Ni7
Ca3(GaNi)4,mp-11285,0.0,4.27946999,0.0,icsd-58899,"{20: 3, 31: 4, 28: 4}","[20, 28, 31]",203284314,Ca3Ga4Ni4
Ca3(InNi2)4,mp-21677,0.0,6.62558984,0.0,icsd-411733,"{20: 3, 49: 4, 28: 8}","[20, 28, 49]",203288494,Ca3In4Ni8
Ca4Ni4Ge3,mp-1192309,0.0,5.14279542,0.0,icsd-421432,"{20: 4, 28: 4, 32: 3}","[20, 28, 32]",204284323,Ca4Ni4Ge3
Ca5Ni17Ge8,mp-1193893,0.0,6.47537418,0.0,icsd-424366,"{20: 5, 28: 17, 32: 8}","[20, 28, 32]",2052817328,Ca5Ni17Ge8
Ca7Ni4Sn13,mp-31158,0.0,6.50284401,0.0,icsd-106354,"{20: 7, 28: 4, 50: 13}","[20, 28, 50]",2072845013,Ca7Ni4Sn13
ScNi,mp-11521,0.0,5.36657594,0.0,icsd-105333,"{21: 1, 28: 1}","[21, 28]",211281,Sc1Ni1
ScGa2Ni,mp-11401,0.0,5.27129321,0.0,icsd-103875,"{21: 1, 31: 2, 28: 1}","[21, 28, 31]",211281312,Sc1Ga2Ni1
ScGa5Ni,mp-1025191,0.0,4.74026435,0.0,pf-4179,"{21: 1, 31: 5, 28: 1}","[21, 28, 31]",211281315,Sc1Ga5Ni1
ScNiGe,mp-7066,0.0,6.6789647,0.0,icsd-428471,"{21: 1, 28: 1, 32: 1}","[21, 28, 32]",211281321,Sc1Ni1Ge1
ScNiSn,mp-1078355,0.0,7.89163602,0.0,icsd-429795,"{21: 1, 28: 1, 50: 1}","[21, 28, 50]",211281501,Sc1Ni1Sn1
ScNiSb,mp-3432,0.2679,7.3709767,0.0,icsd-76695,"{21: 1, 28: 1, 51: 1}","[21, 28, 51]",211281511,Sc1Ni1Sb1
ScNiBi,mp-30459,0.1869000000000005,6.80145107,0.0,icsd-58824,"{21: 1, 28: 1, 83: 1}","[21, 28, 83]",211281831,Sc1Ni1Bi1
ScNi2,mp-850,0.0,6.85009494,0.0,icsd-638390,"{21: 1, 28: 2}","[21, 28]",211282,Sc1Ni2
ScGaNi2,mp-11400,0.0,6.35651851,0.0,icsd-103874,"{21: 1, 31: 1, 28: 2}","[21, 28, 31]",211282311,Sc1Ga1Ni2
ScInNi2,mp-21301,0.0,7.81085038,0.0,icsd-59446,"{21: 1, 49: 1, 28: 2}","[21, 28, 49]",211282491,Sc1In1Ni2
ScNi2Sn,mp-4536,0.0,8.39195959,0.0,icsd-657254,"{21: 1, 28: 2, 50: 1}","[21, 28, 50]",211282501,Sc1Ni2Sn1
Sc(Ni2As)2,mp-1104526,0.0,7.73215145,0.0,icsd-611064,"{21: 1, 28: 4, 33: 2}","[21, 28, 33]",211284332,Sc1Ni4As2
ScCdNi4,mp-1077397,0.0,6.18660519,0.0,icsd-185106,"{21: 1, 48: 1, 28: 4}","[21, 28, 48]",211284481,Sc1Cd1Ni4
ScInNi4,mp-1207011,0.0,8.1355773,0.0,pf-12416,"{21: 1, 49: 1, 28: 4}","[21, 28, 49]",211284491,Sc1In1Ni4
ScNi4Sn,mp-11808,0.0,8.48580346,0.0,icsd-105340,"{21: 1, 28: 4, 50: 1}","[21, 28, 50]",211284501,Sc1Ni4Sn1
ScNi4Au,mp-1072255,0.0,6.81052063,0.0,icsd-612227,"{21: 1, 28: 4, 79: 1}","[21, 28, 79]",211284791,Sc1Ni4Au1
Sc2Ni,mp-867501,0.0,5.05580218,0.0,icsd-646475,"{21: 2, 28: 1}","[21, 28]",212281,Sc2Ni1
Sc2InNi2,mp-13416,0.0,6.42422019,0.0,icsd-107333,"{21: 2, 49: 1, 28: 2}","[21, 28, 49]",212282491,Sc2In1Ni2
Sc2Ni2Sn,mp-3363,0.0,6.81810632,0.0,icsd-658917,"{21: 2, 28: 2, 50: 1}","[21, 28, 50]",212282501,Sc2Ni2Sn1
Sc2Ni7,mp-1197416,0.0,6.67886204,0.0,icsd-646467,"{21: 2, 28: 7}","[21, 28]",212287,Sc2Ni7
Sc3(NiGe)4,mp-22490,0.0,6.78826082,0.0,icsd-53857,"{21: 3, 28: 4, 32: 4}","[21, 28, 32]",213284324,Sc3Ni4Ge4
Sc5(NiTe)2,mp-29769,0.0,6.15735584,0.0,icsd-87981,"{21: 5, 28: 2, 52: 2}","[21, 28, 52]",215282522,Sc5Ni2Te2
Sc6NiTe2,mp-10446,0.0,6.08204933,0.0,icsd-90082,"{21: 6, 28: 1, 52: 2}","[21, 28, 52]",216281522,Sc6Ni1Te2
Sc6Ni16Ge7,mp-570547,0.0,7.48846313,0.0,icsd-109122,"{21: 6, 28: 16, 32: 7}","[21, 28, 32]",2162816327,Sc6Ni16Ge7
Sc6Ni18Ge11,mp-569969,0.0,6.80400864,0.0,icsd-62892,"{21: 6, 28: 18, 32: 11}","[21, 28, 32]",21628183211,Sc6Ni18Ge11
Sc7NiBr12,mp-1190159,0.14839999999999964,3.7578633,0.0,icsd-424475,"{21: 7, 28: 1, 35: 12}","[21, 28, 35]",2172813512,Sc7Ni1Br12
TiNi,mp-1048,0.0,7.00764848,0.0,icsd-164154,"{22: 1, 28: 1}","[22, 28]",221281,Ti1Ni1
TiGaNi,mp-30656,0.0,6.34586067,0.0,icsd-103885,"{22: 1, 31: 1, 28: 1}","[22, 28, 31]",221281311,Ti1Ga1Ni1
TiNiGe,mp-16356,0.0,7.6656837,0.0,icsd-53862,"{22: 1, 28: 1, 32: 1}","[22, 28, 32]",221281321,Ti1Ni1Ge1
TiNiAs,mp-1102086,0.0,8.24014169,0.0,icsd-611086,"{22: 1, 28: 1, 33: 1}","[22, 28, 33]",221281331,Ti1Ni1As1
TiNiSn,mp-924130,0.4527000000000001,7.66299415,0.0,icsd-190991,"{22: 1, 28: 1, 50: 1}","[22, 28, 50]",221281501,Ti1Ni1Sn1
TiNiSb,mp-20952,0.0,8.86156108,0.0,icsd-182482,"{22: 1, 28: 1, 51: 1}","[22, 28, 51]",221281511,Ti1Ni1Sb1
TiGaNi2,mp-30657,0.0,7.02923794,0.0,icsd-103886,"{22: 1, 31: 1, 28: 2}","[22, 28, 31]",221282311,Ti1Ga1Ni2
TiNi3,mp-1409,0.0,8.16614808,0.0,icsd-646970,"{22: 1, 28: 3}","[22, 28]",221283,Ti1Ni3
Ti2Ni,mp-1808,0.0,6.57345179,0.0,icsd-646962,"{22: 2, 28: 1}","[22, 28]",222281,Ti2Ni1
Ti2InNi2,mp-20339,0.0,7.84091106,0.0,icsd-107330,"{22: 2, 49: 1, 28: 2}","[22, 28, 49]",222282491,Ti2In1Ni2
Ti4NiBi2,mp-571457,0.0,6.89115795,0.0,icsd-150148,"{22: 4, 28: 1, 83: 2}","[22, 28, 83]",224281832,Ti4Ni1Bi2
VCo2Ni,mp-1102168,0.0,6.66368907,0.0,icsd-624540,"{23: 1, 27: 2, 28: 1}","[23, 27, 28]",231272281,V1Co2Ni1
VNiAs,mp-1101976,0.0,8.13917752,0.0,icsd-611097,"{23: 1, 28: 1, 33: 1}","[23, 28, 33]",231281331,V1Ni1As1
VNi2,mp-11531,0.0,7.60642183,0.0,icsd-647027,"{23: 1, 28: 2}","[23, 28]",231282,V1Ni2
VNi3,mp-171,0.0,7.92572361,0.0,icsd-105443,"{23: 1, 28: 3}","[23, 28]",231283,V1Ni3
V3Ni,mp-7226,0.0,6.67725754,0.0,icsd-647028,"{23: 3, 28: 1}","[23, 28]",233281,V3Ni1
CrNiAs,mp-4989,0.0,7.59655165,0.0,icsd-43913,"{24: 1, 28: 1, 33: 1}","[24, 28, 33]",241281331,Cr1Ni1As1
MnNi,mp-11500,0.0,6.22194089,0.0,icsd-104917,"{25: 1, 28: 1}","[25, 28]",251281,Mn1Ni1
