formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Li4H3BrO3,mp-753690,4.4379,-2.07285937,0.0,icsd-412730,"{3: 4, 1: 3, 35: 1, 8: 3}","[1, 3, 8, 35]",133483351,Li4H3Br1O3
Li3AsH36(SeN3)4,mp-866667,1.8941,-0.01023626,0.0,icsd-409539,"{3: 3, 33: 1, 1: 36, 34: 4, 7: 12}","[1, 3, 7, 33, 34]",13633712331344,Li3As1H36Se4N12
Li3As7(H3N)13,mp-1199218,1.8068000000000002,0.54685233,0.0,icsd-415189,"{3: 3, 33: 7, 1: 39, 7: 13}","[1, 3, 7, 33]",13933713337,Li3As7H39N13
LiBH4,mp-1192133,6.3705,2.42726724,0.0,icsd-168802,"{3: 1, 5: 1, 1: 4}","[1, 3, 5]",143151,Li1B1H4
LiH4SNO4,mp-1194832,5.371499999999999,-0.80047183,0.0,icsd-194493,"{3: 1, 1: 4, 16: 1, 7: 1, 8: 4}","[1, 3, 7, 8, 16]",14317184161,Li1H4S1N1O4
RbLi(H2N)2,mp-510073,2.3503,-0.02492435,0.0,icsd-95787,"{37: 1, 3: 1, 1: 4, 7: 2}","[1, 3, 7, 37]",143172371,Rb1Li1H4N2
CsLi(H2N)2,mp-642740,1.9969999999999999,0.55871336,0.0,icsd-62654,"{55: 1, 3: 1, 1: 4, 7: 2}","[1, 3, 7, 55]",143172551,Cs1Li1H4N2
K10LiZr6H4O2F35,mp-1196541,0.00039999999999995595,3.17906773,0.0,icsd-422946,"{19: 10, 3: 1, 40: 6, 1: 4, 8: 2, 9: 35}","[1, 3, 8, 9, 19, 40]",1431829351910406,K10Li1Zr6H4O2F35
Li2BeH4,mp-1180666,4.5911,2.36262188,0.0,icsd-170222,"{3: 2, 4: 1, 1: 4}","[1, 3, 4]",143241,Li2Be1H4
Li2H4(SO4)3,mp-720254,5.8773,-1.43378782,0.0,icsd-78741,"{3: 2, 1: 4, 16: 3, 8: 12}","[1, 3, 8, 16]",1432812163,Li2H4S3O12
Li3H4Rh,mp-697047,0.3917999999999999,1.02780984,0.0,icsd-40581,"{3: 3, 1: 4, 45: 1}","[1, 3, 45]",1433451,Li3H4Rh1
Li4H4Rh,mp-27797,0.0,1.65596075,0.0,icsd-26226,"{3: 4, 1: 4, 45: 1}","[1, 3, 45]",1434451,Li4H4Rh1
Li3MgZn5(BH4)15,mp-1197046,5.202999999999999,-3.83770097,0.0,icsd-237566,"{3: 3, 12: 1, 30: 5, 5: 15, 1: 60}","[1, 3, 5, 12, 30]",16033515121305,Li3Mg1Zn5B15H60
Na2LiAlH6,mp-24413,2.8917,0.72957574,0.0,icsd-152893,"{11: 2, 3: 1, 13: 1, 1: 6}","[1, 3, 11, 13]",1631112131,Na2Li1Al1H6
LiMgAlH6,mp-1193498,3.3555,0.15304667,0.0,icsd-165986,"{3: 1, 12: 1, 13: 1, 1: 6}","[1, 3, 12, 13]",1631121131,Li1Mg1Al1H6
LiMgH6Ir,mp-866640,3.3760000000000003,0.89988045,0.0,icsd-180122,"{3: 1, 12: 1, 1: 6, 77: 1}","[1, 3, 12, 77]",1631121771,Li1Mg1H6Ir1
K2LiAlH6,mp-23774,2.5761,0.14027695,0.0,icsd-245318,"{19: 2, 3: 1, 13: 1, 1: 6}","[1, 3, 13, 19]",1631131192,K2Li1Al1H6
Li(BH)6,mp-1198726,5.6126000000000005,-1.71115326,0.0,icsd-246144,"{3: 1, 5: 6, 1: 6}","[1, 3, 5]",163156,Li1B6H6
K2Li(H2N)3,mp-1198663,2.3848000000000003,1.85688084,0.0,icsd-414252,"{19: 2, 3: 1, 1: 6, 7: 3}","[1, 3, 7, 19]",163173192,K2Li1H6N3
LiSn(H2N)3,mp-1197059,2.881,2.47530309,0.0,icsd-50467,"{3: 1, 50: 1, 1: 6, 7: 3}","[1, 3, 7, 50]",163173501,Li1Sn1H6N3
LiMn3H6(SeO3)8,mp-1196748,1.6130999999999998,0.40045947,0.0,icsd-172979,"{3: 1, 25: 3, 1: 6, 34: 8, 8: 24}","[1, 3, 8, 25, 34]",1631824253348,Li1Mn3H6Se8O24
LiAl2H6ClO6,mp-643655,4.9389,-0.40500802,0.0,icsd-83509,"{3: 1, 13: 2, 1: 6, 17: 1, 8: 6}","[1, 3, 8, 13, 17]",163186132171,Li1Al2H6Cl1O6
LiTcH6O7,mp-1192681,3.4433999999999996,1.36753937,0.0,icsd-422191,"{3: 1, 43: 1, 1: 6, 8: 7}","[1, 3, 8, 43]",163187431,Li1Tc1H6O7
Li2H6Pt,mp-1078552,2.8838,-0.77772612,0.0,icsd-247465,"{3: 2, 1: 6, 78: 1}","[1, 3, 78]",1632781,Li2H6Pt1
Li3AlH6,mp-31096,3.5929,0.02417565,0.0,icsd-153660,"{3: 3, 13: 1, 1: 6}","[1, 3, 13]",1633131,Li3Al1H6
Li3H6Rh,mp-733455,2.4252,-0.90303132,0.0,icsd-658691,"{3: 3, 1: 6, 45: 1}","[1, 3, 45]",1633451,Li3H6Rh1
Li3H6Ir,mp-722890,3.0495,-0.51314061,0.0,icsd-638198,"{3: 3, 1: 6, 77: 1}","[1, 3, 77]",1633771,Li3H6Ir1
Li4H6Ru,mp-642847,2.388,0.06934873,0.0,icsd-655971,"{3: 4, 1: 6, 44: 1}","[1, 3, 44]",1634441,Li4H6Ru1
Li4H6Os,mp-642996,2.691,-0.0537873,0.0,icsd-638269,"{3: 4, 1: 6, 76: 1}","[1, 3, 76]",1634761,Li4H6Os1
LiMg2H7Ru,mp-643276,3.1510000000000002,0.80507616,0.0,icsd-80511,"{3: 1, 12: 2, 1: 7, 44: 1}","[1, 3, 12, 44]",1731122441,Li1Mg2H7Ru1
LiGa(H2N)4,mp-1194674,3.1636,1.46882509,0.0,icsd-427081,"{3: 1, 31: 1, 1: 8, 7: 4}","[1, 3, 7, 31]",183174311,Li1Ga1H8N4
LiUP(H4O5)2,mp-560246,2.5244,-0.48361361,0.0,icsd-54839,"{3: 1, 92: 1, 15: 1, 1: 8, 8: 10}","[1, 3, 8, 15, 92]",1831810151921,Li1U1P1H8O10
NaLi3(H2N)4,mp-505381,2.5675999999999997,-0.73734953,0.0,icsd-201147,"{11: 1, 3: 3, 1: 8, 7: 4}","[1, 3, 7, 11]",183374111,Na1Li3H8N4
Li5H9Pt2,mp-643656,0.0,1.61872396,0.0,icsd-83687,"{3: 5, 1: 9, 78: 2}","[1, 3, 78]",1935782,Li5H9Pt2
Li,mp-1018134,0.0,0.58312251,0.0,icsd-642105,{3: 1},[3],31,Li1
Li10BrN3,mp-28989,1.3667,0.36508959,0.0,icsd-78819,"{3: 10, 35: 1, 7: 3}","[3, 7, 35]",31073351,Li10Br1N3
Li10Zn4O9,mp-3297,2.329,0.31932731,0.0,icsd-68494,"{3: 10, 30: 4, 8: 9}","[3, 8, 30]",31089304,Li10Zn4O9
NaLiS,mp-8452,2.2642,1.39127935,0.0,icsd-61091,"{11: 1, 3: 1, 16: 1}","[3, 11, 16]",31111161,Na1Li1S1
NaLiSe,mp-28603,2.4375,0.99159548,0.0,icsd-67359,"{11: 1, 3: 1, 34: 1}","[3, 11, 34]",31111341,Na1Li1Se1
NaLiTe,mp-8754,2.2840000000000003,2.24830202,0.0,icsd-67274,"{11: 1, 3: 1, 52: 1}","[3, 11, 52]",31111521,Na1Li1Te1
Na2LiAlP2,mp-9719,1.8853000000000004,3.04693469,0.0,icsd-402083,"{11: 2, 3: 1, 13: 1, 15: 2}","[3, 11, 13, 15]",31112131152,Na2Li1Al1P2
Na2LiGaAs2,mp-9722,0.6841999999999997,2.40321346,0.0,icsd-402111,"{11: 2, 3: 1, 31: 1, 33: 2}","[3, 11, 31, 33]",31112311332,Na2Li1Ga1As2
Na2LiAu3,mp-12815,0.0,3.22743742,0.0,icsd-152090,"{11: 2, 3: 1, 79: 3}","[3, 11, 79]",31112793,Na2Li1Au3
LiCa10MgSb9,mp-569282,0.9226000000000001,4.28053815,0.0,icsd-171161,"{3: 1, 20: 10, 12: 1, 51: 9}","[3, 12, 20, 51]",311212010519,Li1Ca10Mg1Sb9
LiMgAs,mp-12558,1.3722999999999996,2.37069355,0.0,icsd-107954,"{3: 1, 12: 1, 33: 1}","[3, 12, 33]",31121331,Li1Mg1As1
LiMgSnPd,mp-7555,0.0,6.48285224,0.0,icsd-16478,"{3: 1, 12: 1, 50: 1, 46: 1}","[3, 12, 46, 50]",31121461501,Li1Mg1Sn1Pd1
LiMgSnPt,mp-11806,0.0,7.23081837,0.0,icsd-104749,"{3: 1, 12: 1, 50: 1, 78: 1}","[3, 12, 50, 78]",31121501781,Li1Mg1Sn1Pt1
LiMgSb,mp-1207082,1.4438,3.11473034,0.0,pf-9659,"{3: 1, 12: 1, 51: 1}","[3, 12, 51]",31121511,Li1Mg1Sb1
LiMgBi,mp-570213,0.35870000000000024,3.01990139,0.0,icsd-108112,"{3: 1, 12: 1, 83: 1}","[3, 12, 83]",31121831,Li1Mg1Bi1
LiAl,mp-1067,0.0,4.71681619,0.0,icsd-240109,"{3: 1, 13: 1}","[3, 13]",31131,Li1Al1
