formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
TlBSe3,mp-29959,0.9154,3.09927188,0.0,icsd-411344,"{81: 1, 5: 1, 34: 3}","[5, 34, 81]",51343811,Tl1B1Se3
Tl3BSe3,mp-28490,1.2251999999999996,2.78282022,0.0,icsd-40375,"{81: 3, 5: 1, 34: 3}","[5, 34, 81]",51343813,Tl3B1Se3
Cs4Zr6BBr17,mp-1203593,1.0312000000000001,1.5359984,0.0,icsd-165311,"{55: 4, 40: 6, 5: 1, 35: 17}","[5, 35, 40, 55]",513517406554,Cs4Zr6B1Br17
Rb8Zr6BBr20,mp-1209464,0.08999999999999986,2.02385383,0.0,pf-32288,"{37: 8, 40: 6, 5: 1, 35: 20}","[5, 35, 37, 40]",513520378406,Rb8Zr6B1Br20
BBr3,mp-23225,3.8273,-2.83168899,0.0,icsd-173374,"{5: 1, 35: 3}","[5, 35]",51353,B1Br3
Y3BBr3,mp-1207808,0.0,4.15448018,0.0,pf-14845,"{39: 3, 5: 1, 35: 3}","[5, 35, 39]",51353393,Y3B1Br3
Pr3BBr3,mp-1209395,0.0,3.5407051,0.0,pf-25399,"{59: 3, 5: 1, 35: 3}","[5, 35, 59]",51353593,Pr3B1Br3
Gd3BBr3,mp-1212672,0.0,3.83546635,0.0,pf-35891,"{64: 3, 5: 1, 35: 3}","[5, 35, 64]",51353643,Gd3B1Br3
Tb3BBr3,mp-1208486,0.0,4.00225331,0.0,pf-4419,"{65: 3, 5: 1, 35: 3}","[5, 35, 65]",51353653,Tb3B1Br3
Y4BBr6,mp-29485,0.0,3.02359902,0.0,icsd-402661,"{39: 4, 5: 1, 35: 6}","[5, 35, 39]",51356394,Y4B1Br6
Tb4BBr6,mp-29847,0.0,2.91532101,0.0,icsd-410997,"{65: 4, 5: 1, 35: 6}","[5, 35, 65]",51356654,Tb4B1Br6
B13C2,mp-576,0.0,4.74924726,0.0,icsd-446,"{5: 13, 6: 2}","[5, 6]",51362,B13C2
SrBPd4,mp-1191090,0.0,4.18146297,0.0,icsd-247263,"{38: 1, 5: 1, 46: 4}","[5, 38, 46]",51381464,Sr1B1Pd4
YBRh3,mp-29725,0.0,5.79303339,0.0,icsd-615341,"{39: 1, 5: 1, 45: 3}","[5, 39, 45]",51391453,Y1B1Rh3
YBPt2,mp-5971,0.0,5.97491908,0.0,icsd-156946,"{39: 1, 5: 1, 78: 2}","[5, 39, 78]",51391782,Y1B1Pt2
ZrBRh3,mp-1068661,0.0,6.4804011,0.0,icsd-615353,"{40: 1, 5: 1, 45: 3}","[5, 40, 45]",51401453,Zr1B1Rh3
Zr2BIr6,mp-1078623,0.0,8.44818681,0.0,icsd-421246,"{40: 2, 5: 1, 77: 6}","[5, 40, 77]",51402776,Zr2B1Ir6
Zr5Sn3B,mp-1188408,0.0,6.51071241,0.0,icsd-656289,"{40: 5, 50: 3, 5: 1}","[5, 40, 50]",51405503,Zr5Sn3B1
Zr6BI12,mp-760421,0.0,4.3120093,0.0,icsd-202103,"{40: 6, 5: 1, 53: 12}","[5, 40, 53]",514065312,Zr6B1I12
CsZr6BI14,mp-571410,0.7638000000000003,3.38904542,0.0,icsd-202102,"{55: 1, 40: 6, 5: 1, 53: 14}","[5, 40, 53, 55]",514065314551,Cs1Zr6B1I14
NbB,mp-2580,0.0,7.03086902,0.0,icsd-42953,"{41: 1, 5: 1}","[5, 41]",51411,Nb1B1
Ca7(B7Rh10)2,mp-568511,0.0,4.52097631,0.0,icsd-66773,"{20: 7, 5: 14, 45: 20}","[5, 20, 45]",5142074520,Ca7B14Rh20
BMo,mp-1890,0.0,9.71915682,0.0,icsd-24280,"{5: 1, 42: 1}","[5, 42]",51421,B1Mo1
Ho4NiB14,mp-505720,0.0,5.92507505,0.0,icsd-409535,"{67: 4, 28: 1, 5: 14}","[5, 28, 67]",514281674,Ho4Ni1B14
Ga3Ni27B14,mp-1204832,0.0,8.29070178,0.0,icsd-261502,"{31: 3, 28: 27, 5: 14}","[5, 28, 31]",5142827313,Ga3Ni27B14
Tc3B,mp-1087495,0.0,8.79495061,0.0,icsd-615555,"{43: 3, 5: 1}","[5, 43]",51433,Tc3B1
TaBRu,mp-1195237,0.0,7.98037185,0.0,icsd-196414,"{73: 1, 5: 1, 44: 1}","[5, 44, 73]",51441731,Ta1B1Ru1
BRh,mp-567164,0.0,7.39308391,0.0,icsd-150732,"{5: 1, 45: 1}","[5, 45]",51451,B1Rh1
LaBRh3,mp-3088,0.0,7.71238095,0.0,icsd-614641,"{57: 1, 5: 1, 45: 3}","[5, 45, 57]",51453571,La1B1Rh3
CeBRh3,mp-510376,0.0,7.58051223,0.0,icsd-612833,"{58: 1, 5: 1, 45: 3}","[5, 45, 58]",51453581,Ce1B1Rh3
PrBRh3,mp-5200,0.0,5.76641024,0.0,icsd-44548,"{59: 1, 5: 1, 45: 3}","[5, 45, 59]",51453591,Pr1B1Rh3
NdBRh3,mp-3591,0.0,5.72959537,0.0,icsd-614955,"{60: 1, 5: 1, 45: 3}","[5, 45, 60]",51453601,Nd1B1Rh3
SmBRh3,mp-4982,0.0,5.63253023,0.0,icsd-44563,"{62: 1, 5: 1, 45: 3}","[5, 45, 62]",51453621,Sm1B1Rh3
GdBRh3,mp-19840,0.0,5.29811856,0.0,icsd-44310,"{64: 1, 5: 1, 45: 3}","[5, 45, 64]",51453641,Gd1B1Rh3
TbBRh3,mp-3869,0.0,5.80939212,0.0,icsd-44565,"{65: 1, 5: 1, 45: 3}","[5, 45, 65]",51453651,Tb1B1Rh3
DyBRh3,mp-3183,0.0,5.77188972,0.0,icsd-44211,"{66: 1, 5: 1, 45: 3}","[5, 45, 66]",51453661,Dy1B1Rh3
HoBRh3,mp-3710,0.0,5.72779266,0.0,icsd-614499,"{67: 1, 5: 1, 45: 3}","[5, 45, 67]",51453671,Ho1B1Rh3
ErBRh3,mp-3769,0.0,5.74681413,0.0,icsd-44237,"{68: 1, 5: 1, 45: 3}","[5, 45, 68]",51453681,Er1B1Rh3
TmBRh3,mp-5438,0.0,5.72030745,0.0,icsd-615332,"{69: 1, 5: 1, 45: 3}","[5, 45, 69]",51453691,Tm1B1Rh3
LuBRh3,mp-3717,0.0,5.720234,0.0,icsd-614702,"{71: 1, 5: 1, 45: 3}","[5, 45, 71]",51453711,Lu1B1Rh3
HfBRh3,mp-1017578,0.0,6.63210732,0.0,icsd-614447,"{72: 1, 5: 1, 45: 3}","[5, 45, 72]",51453721,Hf1B1Rh3
ThBRh3,mp-1206772,0.0,7.7373823,0.0,pf-32161,"{90: 1, 5: 1, 45: 3}","[5, 45, 90]",51453901,Th1B1Rh3
Sn4BRh6,mp-30061,0.0,7.85278288,0.0,icsd-77353,"{50: 4, 5: 1, 45: 6}","[5, 45, 50]",51456504,Sn4B1Rh6
BIrPd,mp-28897,0.0,6.40485695,0.0,icsd-75030,"{5: 1, 77: 1, 46: 1}","[5, 46, 77]",51461771,B1Ir1Pd1
BPd2,mp-7424,0.0,5.2143708,0.0,icsd-10487,"{5: 1, 46: 2}","[5, 46]",51462,B1Pd2
BPd3,mp-20517,0.0,5.08191203,0.0,icsd-94235,"{5: 1, 46: 3}","[5, 46]",51463,B1Pd3
BaBPd4,mp-1191182,0.0,4.18298911,0.0,icsd-247264,"{56: 1, 5: 1, 46: 4}","[5, 46, 56]",51464561,Ba1B1Pd4
BPd5,mp-1190529,0.0,4.63012109,0.0,icsd-192021,"{5: 1, 46: 5}","[5, 46]",51465,B1Pd5
BPd6,mp-1214755,0.0,3.9564266,0.0,pf-10542,"{5: 1, 46: 6}","[5, 46]",51466,B1Pd6
Sr4B14O25,mp-559330,5.206200000000001,1.06678092,0.0,icsd-250446,"{38: 4, 5: 14, 8: 25}","[5, 8, 38]",514825384,Sr4B14O25
La4B14O27,mp-645962,3.9245000000000005,3.37075295,0.0,icsd-418109,"{57: 4, 5: 14, 8: 27}","[5, 8, 57]",514827574,La4B14O27
Ba4Zn4B14Pb2O31,mp-1195127,3.6828,1.16875786,0.0,icsd-238678,"{56: 4, 30: 4, 5: 14, 82: 2, 8: 31}","[5, 8, 30, 56, 82]",514831304564822,Ba4Zn4B14Pb2O31
NaB15,mp-2315,0.0,5.19894855,0.0,icsd-18319,"{11: 1, 5: 15}","[5, 11]",515111,Na1B15
Ta4BTe8,mp-505499,0.0,5.73404393,0.0,icsd-410843,"{73: 4, 5: 1, 52: 8}","[5, 52, 73]",51528734,Ta4B1Te8
BI3,mp-23189,2.6901,-0.6082331,0.0,icsd-173375,"{5: 1, 53: 3}","[5, 53]",51533,B1I3
LaBPt2,mp-31052,0.0,7.95654057,0.0,icsd-98425,"{57: 1, 5: 1, 78: 2}","[5, 57, 78]",51571782,La1B1Pt2
LaBPt4,mp-1211262,0.0,7.98450874,0.0,pf-35334,"{57: 1, 5: 1, 78: 4}","[5, 57, 78]",51571784,La1B1Pt4
CeBPt3,mp-22435,0.0,8.16854071,0.0,icsd-95049,"{58: 1, 5: 1, 78: 3}","[5, 58, 78]",51581783,Ce1B1Pt3
CeBPt4,mp-20051,0.0,7.73695499,0.0,icsd-55455,"{58: 1, 5: 1, 78: 4}","[5, 58, 78]",51581784,Ce1B1Pt4
CsAg2(B5O8)3,mp-679997,3.5033000000000003,0.21747745,0.0,icsd-408026,"{55: 1, 47: 2, 5: 15, 8: 24}","[5, 8, 47, 55]",515824472551,Cs1Ag2B15O24
PrBPt2,mp-1209526,0.0,6.02584771,0.0,pf-25041,"{59: 1, 5: 1, 78: 2}","[5, 59, 78]",51591782,Pr1B1Pt2
PrBPt3,mp-11596,0.0,6.63589899,0.0,icsd-97370,"{59: 1, 5: 1, 78: 3}","[5, 59, 78]",51591783,Pr1B1Pt3
PrBPt4,mp-13483,0.0,6.47777626,0.0,icsd-55454,"{59: 1, 5: 1, 78: 4}","[5, 59, 78]",51591784,Pr1B1Pt4
NdBPt2,mp-569341,0.0,5.75614931,0.0,icsd-98426,"{60: 1, 5: 1, 78: 2}","[5, 60, 78]",51601782,Nd1B1Pt2
NdBPt3,mp-11597,0.0,6.55258416,0.0,icsd-97371,"{60: 1, 5: 1, 78: 3}","[5, 60, 78]",51601783,Nd1B1Pt3
NdBPt4,mp-1209829,0.0,6.44301754,0.0,pf-3881,"{60: 1, 5: 1, 78: 4}","[5, 60, 78]",51601784,Nd1B1Pt4
Mg10B16Ir19,mp-568548,0.0,7.00916186,0.0,icsd-163909,"{12: 10, 5: 16, 77: 19}","[5, 12, 77]",51612107719,Mg10B16Ir19
YNiBC,mp-612670,0.0,5.61123797,0.0,icsd-85283,"{39: 1, 28: 1, 5: 1, 6: 1}","[5, 6, 28, 39]",5161281391,Y1Ni1B1C1
TbNiBC,mp-1079626,0.0,5.50462762,0.0,icsd-248425,"{65: 1, 28: 1, 5: 1, 6: 1}","[5, 6, 28, 65]",5161281651,Tb1Ni1B1C1
ErNiBC,mp-1078704,0.0,5.44393278,0.0,icsd-248426,"{68: 1, 28: 1, 5: 1, 6: 1}","[5, 6, 28, 68]",5161281681,Er1Ni1B1C1
LuNiBC,mp-6188,0.0,5.43717201,0.0,icsd-54041,"{71: 1, 28: 1, 5: 1, 6: 1}","[5, 6, 28, 71]",5161281711,Lu1Ni1B1C1
LaBC,mp-568090,0.0,8.41936936,0.0,icsd-414489,"{57: 1, 5: 1, 6: 1}","[5, 6, 57]",5161571,La1B1C1
Pr2BC,mp-1078268,0.0,3.55748178,0.0,icsd-291531,"{59: 2, 5: 1, 6: 1}","[5, 6, 59]",5161592,Pr2B1C1
NdBC,mp-568966,0.0,5.12872266,0.0,icsd-419027,"{60: 1, 5: 1, 6: 1}","[5, 6, 60]",5161601,Nd1B1C1
Nd2BC,mp-864790,0.0,3.48406275,0.0,icsd-422007,"{60: 2, 5: 1, 6: 1}","[5, 6, 60]",5161602,Nd2B1C1
SmBC,mp-1208749,0.0,5.07613525,0.0,pf-16357,"{62: 1, 5: 1, 6: 1}","[5, 6, 62]",5161621,Sm1B1C1
Ca3BCNCl2,mp-649453,2.1079000000000003,3.38127189,0.0,icsd-33850,"{20: 3, 5: 1, 6: 1, 7: 1, 17: 2}","[5, 6, 7, 17, 20]",516171172203,Ca3B1C1N1Cl2
Sr3BCNCl2,mp-616577,1.8787999999999996,2.69847449,0.0,icsd-74914,"{38: 3, 5: 1, 6: 1, 7: 1, 17: 2}","[5, 6, 7, 17, 38]",516171172383,Sr3B1C1N1Cl2
Ca3BCBr2N,mp-1214049,2.2271,5.0372331,0.0,pf-26682,"{20: 3, 5: 1, 6: 1, 35: 2, 7: 1}","[5, 6, 7, 20, 35]",516171203352,Ca3B1C1Br2N1
ThBC,mp-570254,0.0,7.14033051,0.0,icsd-2368,"{90: 1, 5: 1, 6: 1}","[5, 6, 90]",5161901,Th1B1C1
UBC,mp-5816,0.0,10.9472493,0.0,icsd-73828,"{92: 1, 5: 1, 6: 1}","[5, 6, 92]",5161921,U1B1C1
Sc2BC2,mp-10343,0.0,5.48724372,0.0,icsd-88804,"{21: 2, 5: 1, 6: 2}","[5, 6, 21]",5162212,Sc2B1C2
EuBPt4,mp-1103637,0.0,5.81305857,0.0,icsd-237660,"{63: 1, 5: 1, 78: 4}","[5, 63, 78]",51631784,Eu1B1Pt4
Lu3BC3,mp-10566,0.0,4.20583994,0.0,icsd-411641,"{71: 3, 5: 1, 6: 3}","[5, 6, 71]",5163713,Lu3B1C3
TmBPt2,mp-1103146,0.0,5.94304015,0.0,icsd-290817,"{69: 1, 5: 1, 78: 2}","[5, 69, 78]",51691782,Tm1B1Pt2
BN,mp-604884,4.3683,2.25632505,0.0,icsd-186249,"{5: 1, 7: 1}","[5, 7]",5171,B1N1
LuBPt2,mp-1095320,0.0,5.94184872,0.0,icsd-195079,"{71: 1, 5: 1, 78: 2}","[5, 71, 78]",51711782,Lu1B1Pt2
CaNiBN,mp-1079500,0.0,5.61328533,0.0,icsd-262509,"{20: 1, 28: 1, 5: 1, 7: 1}","[5, 7, 20, 28]",5171201281,Ca1Ni1B1N1
LaNiBN,mp-20881,0.0,9.07839878,0.0,icsd-262508,"{57: 1, 28: 1, 5: 1, 7: 1}","[5, 7, 28, 57]",5171281571,La1Ni1B1N1
BN(OF2)2,mp-555207,3.0021999999999998,-2.93167039,0.0,icsd-240721,"{5: 1, 7: 1, 8: 2, 9: 4}","[5, 7, 8, 9]",51718294,B1N1O2F4
UBN,mp-5311,0.0,11.9347842,0.0,icsd-71067,"{92: 1, 5: 1, 7: 1}","[5, 7, 92]",5171921,U1B1N1
BNF8,mp-4674,2.9979,-2.83626763,0.0,icsd-68017,"{5: 1, 7: 1, 9: 8}","[5, 7, 9]",517198,B1N1F8
KNa2BN2,mp-1019888,1.8180999999999998,1.39552809,0.0,icsd-236557,"{19: 1, 11: 2, 5: 1, 7: 2}","[5, 7, 11, 19]",5172112191,K1Na2B1N2
Na3BN2,mp-28630,1.6485000000000003,1.43576793,0.0,icsd-68619,"{11: 3, 5: 1, 7: 2}","[5, 7, 11]",5172113,Na3B1N2
Ca2BN2Cl,mp-23632,3.333,2.18110453,0.0,icsd-50844,"{20: 2, 5: 1, 7: 2, 17: 1}","[5, 7, 17, 20]",5172171202,Ca2B1N2Cl1
Sr2BN2Cl,mp-23131,2.7508,1.73988163,0.0,icsd-406392,"{38: 2, 5: 1, 7: 2, 17: 1}","[5, 7, 17, 38]",5172171382,Sr2B1N2Cl1
Ba2BN2Cl,mp-568923,2.7508,1.69113131,0.0,icsd-418947,"{56: 2, 5: 1, 7: 2, 17: 1}","[5, 7, 17, 56]",5172171562,Ba2B1N2Cl1
Ca3BI3N2,mp-1195197,3.9459999999999997,1.44950382,0.0,icsd-238720,"{20: 3, 5: 1, 53: 3, 7: 2}","[5, 7, 20, 53]",5172203533,Ca3B1I3N2
Sr2BBrN2,mp-1077553,2.4076,1.51197353,0.0,icsd-261795,"{38: 2, 5: 1, 35: 1, 7: 2}","[5, 7, 35, 38]",5172351382,Sr2B1Br1N2
Eu2BBrN2,mp-1077381,0.0,4.64389404,0.0,icsd-409982,"{63: 2, 5: 1, 35: 1, 7: 2}","[5, 7, 35, 63]",5172351632,Eu2B1Br1N2
Sr2BIN2,mp-569810,2.5325999999999995,1.77565438,0.0,icsd-50598,"{38: 2, 5: 1, 53: 1, 7: 2}","[5, 7, 38, 53]",5172382531,Sr2B1I1N2
Eu2BIN2,mp-1192731,0.18949999999999978,4.47893743,0.0,icsd-261796,"{63: 2, 5: 1, 53: 1, 7: 2}","[5, 7, 53, 63]",5172531632,Eu2B1I1N2
LaBN2,mp-29597,2.1727999999999996,6.9589824,0.0,icsd-410598,"{57: 1, 5: 1, 7: 2}","[5, 7, 57]",5172571,La1B1N2
PrBN2,mp-9028,2.1062000000000003,3.85478774,0.0,icsd-410124,"{59: 1, 5: 1, 7: 2}","[5, 7, 59]",5172591,Pr1B1N2
EuBN2,mp-1019734,0.0,3.12614175,0.0,icsd-252704,"{63: 1, 5: 1, 7: 2}","[5, 7, 63]",5172631,Eu1B1N2
Ca2BN2F,mp-10233,2.9265,2.47755298,0.0,icsd-50842,"{20: 2, 5: 1, 7: 2, 9: 1}","[5, 7, 9, 20]",517291202,Ca2B1N2F1
Sr2BN2F,mp-10234,2.5675,2.0463315,0.0,icsd-50843,"{38: 2, 5: 1, 7: 2, 9: 1}","[5, 7, 9, 38]",517291382,Sr2B1N2F1
Hf9Re4B,mp-1193562,0.0,5.5351145,0.0,icsd-614446,"{72: 9, 75: 4, 5: 1}","[5, 72, 75]",51729754,Hf9Re4B1
TaB,mp-1097,0.0,7.93101406,0.0,icsd-191903,"{73: 1, 5: 1}","[5, 73]",51731,Ta1B1
Ca3BN3,mp-30315,0.5682,4.22677379,0.0,icsd-95814,"{20: 3, 5: 1, 7: 3}","[5, 7, 20]",5173203,Ca3B1N3
BW,mp-7832,0.0,9.03897167,0.0,icsd-424240,"{5: 1, 74: 1}","[5, 74]",51741,B1W1
BW2,mp-1113,0.0,7.79395943,0.0,icsd-615692,"{5: 1, 74: 2}","[5, 74]",51742,B1W2
Re3B,mp-15671,0.0,8.08525993,0.0,icsd-43662,"{75: 3, 5: 1}","[5, 75]",51753,Re3B1
BOs,mp-997617,0.0,8.5792653,0.0,icsd-181304,"{5: 1, 76: 1}","[5, 76]",51761,B1Os1
BPt2,mp-1077788,0.0,7.23534583,0.0,icsd-615207,"{5: 1, 78: 2}","[5, 78]",51782,B1Pt2
Pr3Si2BO10,mp-1196034,4.7116,2.48937794,0.0,icsd-239234,"{59: 3, 14: 2, 5: 1, 8: 10}","[5, 8, 14, 59]",51810142593,Pr3Si2B1O10
Sm3Si2BO10,mp-13500,4.8153,2.39009307,0.0,icsd-55565,"{62: 3, 14: 2, 5: 1, 8: 10}","[5, 8, 14, 62]",51810142623,Sm3Si2B1O10
Bi4BPO10,mp-1196273,2.8219000000000003,3.74439307,0.0,icsd-252070,"{83: 4, 5: 1, 15: 1, 8: 10}","[5, 8, 15, 83]",51810151834,Bi4B1P1O10
CsBS3O11,mp-1019717,5.643800000000001,-1.12428989,0.0,icsd-426420,"{55: 1, 5: 1, 16: 3, 8: 11}","[5, 8, 16, 55]",51811163551,Cs1B1S3O11
K3B(SO4)3,mp-1019789,5.2623,-0.40880603,0.0,icsd-425172,"{19: 3, 5: 1, 16: 3, 8: 12}","[5, 8, 16, 19]",51812163193,K3B1S3O12
Rb3B(SO4)3,mp-1020716,5.1274,-0.47347855,0.0,icsd-425178,"{37: 3, 5: 1, 16: 3, 8: 12}","[5, 8, 16, 37]",51812163373,Rb3B1S3O12
GdB(SO4)3,mp-1194925,2.6591,3.0231958,0.0,icsd-430394,"{64: 1, 5: 1, 16: 3, 8: 12}","[5, 8, 16, 64]",51812163641,Gd1B1S3O12
KBS4(ClO3)4,mp-560423,4.3746,-1.86748289,0.0,icsd-10443,"{19: 1, 5: 1, 16: 4, 17: 4, 8: 12}","[5, 8, 16, 17, 19]",51812164174191,K1B1S4Cl4O12
Rb3B(SeO4)3,mp-1201509,3.0595,-0.94336226,0.0,icsd-427257,"{37: 3, 5: 1, 34: 3, 8: 12}","[5, 8, 34, 37]",51812343373,Rb3B1Se3O12
Cs3B(SeO4)3,mp-1201201,3.1535,2.35501963,0.0,icsd-427256,"{55: 3, 5: 1, 34: 3, 8: 12}","[5, 8, 34, 55]",51812343553,Cs3B1Se3O12
K3BSb4O13,mp-558607,1.8698000000000001,2.19045625,0.0,icsd-411501,"{19: 3, 5: 1, 51: 4, 8: 13}","[5, 8, 19, 51]",51813193514,K3B1Sb4O13
NaB(S2O7)2,mp-1020655,5.5222,-1.47449236,0.0,icsd-426424,"{11: 1, 5: 1, 16: 4, 8: 14}","[5, 8, 11, 16]",51814111164,Na1B1S4O14
KB(S2O7)2,mp-1019805,5.5005,-1.5363205,0.0,icsd-426423,"{19: 1, 5: 1, 16: 4, 8: 14}","[5, 8, 16, 19]",51814164191,K1B1S4O14
Na5B(SO4)4,mp-1197581,5.1322,0.29872301,0.0,icsd-425176,"{11: 5, 5: 1, 16: 4, 8: 16}","[5, 8, 11, 16]",51816115164,Na5B1S4O16
K5B(SO4)4,mp-1019797,5.2517,-0.50478606,0.0,icsd-424027,"{19: 5, 5: 1, 16: 4, 8: 16}","[5, 8, 16, 19]",51816164195,K5B1S4O16
Pr7BP2O17,mp-554964,4.433299999999999,2.27959896,0.0,icsd-409780,"{59: 7, 5: 1, 15: 2, 8: 17}","[5, 8, 15, 59]",51817152597,Pr7B1P2O17
NaBOF2,mp-1194338,6.3006,-1.25626771,0.0,icsd-424505,"{11: 1, 5: 1, 8: 1, 9: 2}","[5, 8, 9, 11]",518192111,Na1B1O1F2
KBOF2,mp-1195407,6.059799999999999,-1.28264036,0.0,icsd-251593,"{19: 1, 5: 1, 8: 1, 9: 2}","[5, 8, 9, 19]",518192191,K1B1O1F2
Sr6B(PO4)5,mp-6044,4.8124,1.17067629,0.0,icsd-170037,"{38: 6, 5: 1, 15: 5, 8: 20}","[5, 8, 15, 38]",51820155386,Sr6B1P5O20
BAs5(Pb3O10)2,mp-622018,2.9414000000000007,1.90185,0.0,icsd-404329,"{5: 1, 33: 5, 82: 6, 8: 20}","[5, 8, 33, 82]",51820335826,B1As5Pb6O20
NaBO2,mp-3889,4.1041,0.75070458,0.0,icsd-34645,"{11: 1, 5: 1, 8: 2}","[5, 8, 11]",5182111,Na1B1O2
KBO2,mp-3919,4.1255,-0.23014697,0.0,icsd-31686,"{19: 1, 5: 1, 8: 2}","[5, 8, 19]",5182191,K1B1O2
RbBO2,mp-31358,3.9289,-0.33447896,0.0,icsd-59826,"{37: 1, 5: 1, 8: 2}","[5, 8, 37]",5182371,Rb1B1O2
CsBO2,mp-561725,3.8457000000000003,0.29175144,0.0,icsd-74888,"{55: 1, 5: 1, 8: 2}","[5, 8, 55]",5182551,Cs1B1O2
TlBO2,mp-28244,2.8659000000000003,1.66833173,0.0,icsd-36404,"{81: 1, 5: 1, 8: 2}","[5, 8, 81]",5182811,Tl1B1O2
BCl(OF2)2,mp-557856,1.6825999999999999,-3.03938124,0.0,icsd-166598,"{5: 1, 17: 1, 8: 2, 9: 4}","[5, 8, 9, 17]",518294171,B1Cl1O2F4
NaSrBO3,mp-556695,3.8575,1.69152283,0.0,icsd-172420,"{11: 1, 38: 1, 5: 1, 8: 3}","[5, 8, 11, 38]",5183111381,Na1Sr1B1O3
BaNaBO3,mp-6660,3.6487,1.55293799,0.0,icsd-192562,"{56: 1, 11: 1, 5: 1, 8: 3}","[5, 8, 11, 56]",5183111561,Ba1Na1B1O3
KNa2BO3,mp-8263,2.7985,1.12999384,0.0,icsd-33261,"{19: 1, 11: 2, 5: 1, 8: 3}","[5, 8, 11, 19]",5183112191,K1Na2B1O3
RbNa2BO3,mp-8872,2.9274999999999998,1.38380392,0.0,icsd-67525,"{37: 1, 11: 2, 5: 1, 8: 3}","[5, 8, 11, 37]",5183112371,Rb1Na2B1O3
CsNa2BO3,mp-8871,3.2483,1.8788196,0.0,icsd-67524,"{55: 1, 11: 2, 5: 1, 8: 3}","[5, 8, 11, 55]",5183112551,Cs1Na2B1O3
Na3BO3,mp-30975,2.9485,1.00538155,0.0,icsd-1351,"{11: 3, 5: 1, 8: 3}","[5, 8, 11]",5183113,Na3B1O3
KMgBO3,mp-1191101,4.6163,0.20745361,0.0,icsd-174336,"{19: 1, 12: 1, 5: 1, 8: 3}","[5, 8, 12, 19]",5183121191,K1Mg1B1O3
RbMgBO3,mp-1020633,4.3738,0.39942524,0.0,icsd-250600,"{37: 1, 12: 1, 5: 1, 8: 3}","[5, 8, 12, 37]",5183121371,Rb1Mg1B1O3
Sr3BPO3,mp-9702,2.0101,2.62252477,0.0,icsd-401207,"{38: 3, 5: 1, 15: 1, 8: 3}","[5, 8, 15, 38]",5183151383,Sr3B1P1O3
Ba3BPO3,mp-9712,1.4667000000000003,2.66961217,0.0,icsd-402017,"{56: 3, 5: 1, 15: 1, 8: 3}","[5, 8, 15, 56]",5183151563,Ba3B1P1O3
Sm3B(SO)3,mp-1105337,1.5301000000000005,5.0333151,0.0,icsd-429961,"{62: 3, 5: 1, 16: 3, 8: 3}","[5, 8, 16, 62]",5183163623,Sm3B1S3O3
Ca2BClO3,mp-554263,4.576599999999999,1.56352325,0.0,icsd-342,"{20: 2, 5: 1, 17: 1, 8: 3}","[5, 8, 17, 20]",5183171202,Ca2B1Cl1O3
KZn2BCl2O3,mp-1078186,3.7081999999999997,-1.36308038,0.0,icsd-252061,"{19: 1, 30: 2, 5: 1, 17: 2, 8: 3}","[5, 8, 17, 19, 30]",5183172191302,K1Zn2B1Cl2O3
ScBO3,mp-8697,4.118,2.18601023,0.0,icsd-65010,"{21: 1, 5: 1, 8: 3}","[5, 8, 21]",5183211,Sc1B1O3
VBO3,mp-18946,1.8746999999999998,3.48741764,0.0,icsd-45060,"{23: 1, 5: 1, 8: 3}","[5, 8, 23]",5183231,V1B1O3
CrBO3,mp-19299,0.0,5.15430328,0.0,icsd-43311,"{24: 1, 5: 1, 8: 3}","[5, 8, 24]",5183241,Cr1B1O3
FeBO3,mp-19097,1.4815999999999998,2.14937788,0.0,icsd-34474,"{26: 1, 5: 1, 8: 3}","[5, 8, 26]",5183261,Fe1B1O3
GaBO3,mp-1078259,3.8638999999999997,2.72859439,0.0,icsd-429062,"{31: 1, 5: 1, 8: 3}","[5, 8, 31]",5183311,Ga1B1O3
Ba3BAsO3,mp-9793,1.5232999999999999,2.42047753,0.0,icsd-402682,"{56: 3, 5: 1, 33: 1, 8: 3}","[5, 8, 33, 56]",5183331563,Ba3B1As1O3
Ba3B(BrO)3,mp-1200496,3.7561000000000004,4.3866251,0.0,icsd-190942,"{56: 3, 5: 1, 35: 3, 8: 3}","[5, 8, 35, 56]",5183353563,Ba3B1Br3O3
YBO3,mp-29205,5.1696,2.2874432,0.0,icsd-100015,"{39: 1, 5: 1, 8: 3}","[5, 8, 39]",5183391,Y1B1O3
CsCdBO3,mp-1191636,1.6461999999999999,0.82753733,0.0,icsd-189199,"{55: 1, 48: 1, 5: 1, 8: 3}","[5, 8, 48, 55]",5183481551,Cs1Cd1B1O3
InBO3,mp-7027,2.6556,3.9195389,0.0,icsd-75254,"{49: 1, 5: 1, 8: 3}","[5, 8, 49]",5183491,In1B1O3
Cs3BO3,mp-1019608,2.4689000000000005,1.97458868,0.0,icsd-423334,"{55: 3, 5: 1, 8: 3}","[5, 8, 55]",5183553,Cs3B1O3
LaBO3,mp-8216,4.500700000000001,4.40973767,0.0,icsd-35535,"{57: 1, 5: 1, 8: 3}","[5, 8, 57]",5183571,La1B1O3
