formula,material_id,band_gap,efermi,energy_above_hull,database_IDs,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
USiRu,mp-1102216,0.0,10.83143037,0.0,icsd-658289,"{92: 1, 14: 1, 44: 1}","[14, 44, 92]",141441921,U1Si1Ru1
SiRh,mp-818,0.0,8.41254696,0.0,icsd-79234,"{14: 1, 45: 1}","[14, 45]",141451,Si1Rh1
Ce4SiRh12,mp-1190081,0.0,7.67477254,0.0,icsd-247295,"{58: 4, 14: 1, 45: 12}","[14, 45, 58]",1414512584,Ce4Si1Rh12
LaSiRh,mp-1103155,0.0,7.8500595,0.0,icsd-641749,"{57: 1, 14: 1, 45: 1}","[14, 45, 57]",141451571,La1Si1Rh1
DySiRh,mp-1212831,0.0,6.16253853,0.0,pf-28435,"{66: 1, 14: 1, 45: 1}","[14, 45, 66]",141451661,Dy1Si1Rh1
HoSiRh,mp-20675,0.0,6.09885821,0.0,icsd-56240,"{67: 1, 14: 1, 45: 1}","[14, 45, 67]",141451671,Ho1Si1Rh1
ErSiRh,mp-22114,0.0,6.12373612,0.0,icsd-53410,"{68: 1, 14: 1, 45: 1}","[14, 45, 68]",141451681,Er1Si1Rh1
LuSiRh,mp-22801,0.0,6.11832945,0.0,icsd-90193,"{71: 1, 14: 1, 45: 1}","[14, 45, 71]",141451711,Lu1Si1Rh1
HfSiRh,mp-13472,0.0,7.24150803,0.0,icsd-68790,"{72: 1, 14: 1, 45: 1}","[14, 45, 72]",141451721,Hf1Si1Rh1
TaSiRh,mp-20436,0.0,8.02028243,0.0,icsd-90435,"{73: 1, 14: 1, 45: 1}","[14, 45, 73]",141451731,Ta1Si1Rh1
ThSiRh,mp-1206329,0.0,7.59829689,0.0,pf-17813,"{90: 1, 14: 1, 45: 1}","[14, 45, 90]",141451901,Th1Si1Rh1
SiRh2,mp-20418,0.0,8.31015071,0.0,icsd-650300,"{14: 1, 45: 2}","[14, 45]",141452,Si1Rh2
CeSiRh2,mp-31078,0.0,7.744796,0.0,icsd-99133,"{58: 1, 14: 1, 45: 2}","[14, 45, 58]",141452581,Ce1Si1Rh2
ErSiRh2,mp-1213010,0.0,6.52701179,0.0,pf-9065,"{68: 1, 14: 1, 45: 2}","[14, 45, 68]",141452681,Er1Si1Rh2
Ce2SiPd14,mp-1203477,0.0,5.68188262,0.0,icsd-174077,"{58: 2, 14: 1, 46: 14}","[14, 46, 58]",1414614582,Ce2Si1Pd14
BaSiPd,mp-1102609,0.0,4.16678023,0.0,icsd-616034,"{56: 1, 14: 1, 46: 1}","[14, 46, 56]",141461561,Ba1Si1Pd1
LaSiPd,mp-1211246,0.0,7.67532693,0.0,pf-32323,"{57: 1, 14: 1, 46: 1}","[14, 46, 57]",141461571,La1Si1Pd1
CeSiPd,mp-1213807,0.0,7.55232397,0.0,pf-21883,"{58: 1, 14: 1, 46: 1}","[14, 46, 58]",141461581,Ce1Si1Pd1
PrSiPd,mp-29565,0.0,5.35565378,0.0,icsd-408972,"{59: 1, 14: 1, 46: 1}","[14, 46, 59]",141461591,Pr1Si1Pd1
NdSiPd,mp-1210017,0.0,5.49952252,0.0,pf-920,"{60: 1, 14: 1, 46: 1}","[14, 46, 60]",141461601,Nd1Si1Pd1
SmSiPd,mp-1208992,0.0,5.55801157,0.0,pf-32333,"{62: 1, 14: 1, 46: 1}","[14, 46, 62]",141461621,Sm1Si1Pd1
EuSiPd,mp-1102440,0.0,4.44029041,0.0,icsd-631539,"{63: 1, 14: 1, 46: 1}","[14, 46, 63]",141461631,Eu1Si1Pd1
TbSiPd,mp-1208374,0.0,5.75420063,0.0,pf-21895,"{65: 1, 14: 1, 46: 1}","[14, 46, 65]",141461651,Tb1Si1Pd1
ErSiPd,mp-17093,0.0,5.86425221,0.0,icsd-408081,"{68: 1, 14: 1, 46: 1}","[14, 46, 68]",141461681,Er1Si1Pd1
HfSiPd,mp-10457,0.0,6.87207362,0.0,icsd-638775,"{72: 1, 14: 1, 46: 1}","[14, 46, 72]",141461721,Hf1Si1Pd1
SiPd2,mp-697068,0.0,6.70724752,0.0,icsd-648857,"{14: 1, 46: 2}","[14, 46]",141462,Si1Pd2
PrSiPd2,mp-1189045,0.0,5.74382697,0.0,icsd-648695,"{59: 1, 14: 1, 46: 2}","[14, 46, 59]",141462591,Pr1Si1Pd2
NdSiPd2,mp-1209845,0.0,5.59639445,0.0,icsd-645717,"{60: 1, 14: 1, 46: 2}","[14, 46, 60]",141462601,Nd1Si1Pd2
SmSiPd2,mp-1190170,0.0,5.45594569,0.0,icsd-648860,"{62: 1, 14: 1, 46: 2}","[14, 46, 62]",141462621,Sm1Si1Pd2
TbSiPd2,mp-1208310,0.0,5.74436476,0.0,icsd-648866,"{65: 1, 14: 1, 46: 2}","[14, 46, 65]",141462651,Tb1Si1Pd2
DySiPd2,mp-1105784,0.0,5.77235918,0.0,icsd-630089,"{66: 1, 14: 1, 46: 2}","[14, 46, 66]",141462661,Dy1Si1Pd2
HoSiPd2,mp-1105686,0.0,5.65671326,0.0,icsd-639571,"{67: 1, 14: 1, 46: 2}","[14, 46, 67]",141462671,Ho1Si1Pd2
ErSiPd2,mp-3352,0.0,5.69010277,0.0,icsd-151859,"{68: 1, 14: 1, 46: 2}","[14, 46, 68]",141462681,Er1Si1Pd2
TmSiPd2,mp-1188299,0.0,5.6440108,0.0,icsd-648878,"{69: 1, 14: 1, 46: 2}","[14, 46, 69]",141462691,Tm1Si1Pd2
LuSiPd2,mp-1189950,0.0,5.72102054,0.0,icsd-642506,"{71: 1, 14: 1, 46: 2}","[14, 46, 71]",141462711,Lu1Si1Pd2
SiPd3,mp-20622,0.0,5.9769416,0.0,icsd-648855,"{14: 1, 46: 3}","[14, 46]",141463,Si1Pd3
SiSnPd5,mp-1077994,0.0,6.3257879,0.0,icsd-649621,"{14: 1, 50: 1, 46: 5}","[14, 46, 50]",141465501,Si1Sn1Pd5
La3SiPd5,mp-571217,0.0,7.32774405,0.0,icsd-260031,"{57: 3, 14: 1, 46: 5}","[14, 46, 57]",141465573,La3Si1Pd5
Ce3SiPd5,mp-30155,0.0,6.84424261,0.0,icsd-93244,"{58: 3, 14: 1, 46: 5}","[14, 46, 58]",141465583,Ce3Si1Pd5
SmSiAg,mp-972524,0.0,4.69688346,0.0,icsd-605842,"{62: 1, 14: 1, 47: 1}","[14, 47, 62]",141471621,Sm1Si1Ag1
GdSiAg,mp-1079690,0.0,4.01204303,0.0,icsd-605275,"{64: 1, 14: 1, 47: 1}","[14, 47, 64]",141471641,Gd1Si1Ag1
DySiAg,mp-1095130,0.0,5.10670827,0.0,icsd-605085,"{66: 1, 14: 1, 47: 1}","[14, 47, 66]",141471661,Dy1Si1Ag1
ErSiAg,mp-1084844,0.0,5.13912121,0.0,icsd-605116,"{68: 1, 14: 1, 47: 1}","[14, 47, 68]",141471681,Er1Si1Ag1
TmSiAg,mp-1079093,0.0,5.13669164,0.0,icsd-169472,"{69: 1, 14: 1, 47: 1}","[14, 47, 69]",141471691,Tm1Si1Ag1
LuSiAg,mp-1079794,0.0,5.21166612,0.0,icsd-605536,"{71: 1, 14: 1, 47: 1}","[14, 47, 71]",141471711,Lu1Si1Ag1
InSiTe3,mp-567931,0.5186000000000002,4.42475759,0.0,icsd-66356,"{49: 1, 14: 1, 52: 3}","[14, 49, 52]",141491523,In1Si1Te3
InSiPt5,mp-1025370,0.0,7.95362808,0.0,icsd-640309,"{49: 1, 14: 1, 78: 5}","[14, 49, 78]",141491785,In1Si1Pt5
SiSnPt5,mp-1025324,0.0,8.4396157,0.0,pf-19035,"{14: 1, 50: 1, 78: 5}","[14, 50, 78]",141501785,Si1Sn1Pt5
SiSbPt,mp-11152,0.20860000000000056,7.93987545,0.0,icsd-413194,"{14: 1, 51: 1, 78: 1}","[14, 51, 78]",141511781,Si1Sb1Pt1
HfSiTe,mp-13963,0.0,6.26594127,0.0,icsd-25737,"{72: 1, 14: 1, 52: 1}","[14, 52, 72]",141521721,Hf1Si1Te1
SiTePt,mp-29397,0.33420000000000005,7.4853431,0.0,icsd-400487,"{14: 1, 52: 1, 78: 1}","[14, 52, 78]",141521781,Si1Te1Pt1
CsSiTe3,mp-570957,1.2612999999999999,2.68642016,0.0,icsd-61397,"{55: 1, 14: 1, 52: 3}","[14, 52, 55]",141523551,Cs1Si1Te3
Tl3SiTe3,mp-568020,1.0854,3.97797501,0.0,icsd-416310,"{81: 3, 14: 1, 52: 3}","[14, 52, 81]",141523813,Tl3Si1Te3
Cs4SiTe4,mp-574224,1.8365999999999998,1.39728929,0.0,icsd-409511,"{55: 4, 14: 1, 52: 4}","[14, 52, 55]",141524554,Cs4Si1Te4
Ba2SiTe4,mp-14448,1.1029000000000004,3.45201134,0.0,icsd-49751,"{56: 2, 14: 1, 52: 4}","[14, 52, 56]",141524562,Ba2Si1Te4
Ta4SiTe4,mp-28509,0.02859999999999996,4.37764698,0.0,icsd-659266,"{73: 4, 14: 1, 52: 4}","[14, 52, 73]",141524734,Ta4Si1Te4
Ta3SiTe6,mp-505206,0.0,5.68580404,0.0,icsd-75617,"{73: 3, 14: 1, 52: 6}","[14, 52, 73]",141526733,Ta3Si1Te6
LaSiI,mp-1206265,0.0,6.30506924,0.0,pf-1840,"{57: 1, 14: 1, 53: 1}","[14, 53, 57]",141531571,La1Si1I1
CeSiI,mp-29535,0.0,6.13639059,0.0,icsd-407246,"{58: 1, 14: 1, 53: 1}","[14, 53, 58]",141531581,Ce1Si1I1
PrSiI,mp-1206235,0.0,4.7560999,0.0,pf-22824,"{59: 1, 14: 1, 53: 1}","[14, 53, 59]",141531591,Pr1Si1I1
Ba3SiI2,mp-569842,0.25039999999999996,3.22078601,0.0,icsd-91132,"{56: 3, 14: 1, 53: 2}","[14, 53, 56]",141532563,Ba3Si1I2
SiI3,mp-1078195,2.9566,-0.3248729,0.0,icsd-239355,"{14: 1, 53: 3}","[14, 53]",141533,Si1I3
La3SiI3,mp-1211402,0.0,6.43259459,0.0,pf-24128,"{57: 3, 14: 1, 53: 3}","[14, 53, 57]",141533573,La3Si1I3
Ce3SiI3,mp-1214037,0.0,6.35256218,0.0,pf-34620,"{58: 3, 14: 1, 53: 3}","[14, 53, 58]",141533583,Ce3Si1I3
SiI4,mp-635441,2.8561,-0.52968823,0.0,icsd-22100,"{14: 1, 53: 4}","[14, 53]",141534,Si1I4
La4SiI5,mp-1206826,0.0,5.66861768,0.0,pf-12293,"{57: 4, 14: 1, 53: 5}","[14, 53, 57]",141535574,La4Si1I5
Ce4SiI5,mp-1206019,0.0,5.41117863,0.0,pf-22828,"{58: 4, 14: 1, 53: 5}","[14, 53, 58]",141535584,Ce4Si1I5
CsSi,mp-1370,1.5634000000000001,2.29083179,0.0,icsd-627105,"{55: 1, 14: 1}","[14, 55]",141551,Cs1Si1
BaSi,mp-2499,0.0,3.97037907,0.0,icsd-191760,"{56: 1, 14: 1}","[14, 56]",141561,Ba1Si1
BaSiPt,mp-1101912,0.0,4.85497422,0.0,icsd-604438,"{56: 1, 14: 1, 78: 1}","[14, 56, 78]",141561781,Ba1Si1Pt1
Ba2Si,mp-9905,0.0,2.85219609,0.0,icsd-191036,"{56: 2, 14: 1}","[14, 56]",141562,Ba2Si1
LaSi,mp-7083,0.0,8.29230412,0.0,icsd-408030,"{57: 1, 14: 1}","[14, 57]",141571,La1Si1
LaSiIr,mp-3555,0.0,8.42857045,0.0,icsd-27187,"{57: 1, 14: 1, 77: 1}","[14, 57, 77]",141571771,La1Si1Ir1
LaSiPt,mp-1206485,0.0,7.98729412,0.0,pf-37316,"{57: 1, 14: 1, 78: 1}","[14, 57, 78]",141571781,La1Si1Pt1
LaSiPt3,mp-1206882,0.0,8.23955808,0.0,pf-13621,"{57: 1, 14: 1, 78: 3}","[14, 57, 78]",141571783,La1Si1Pt3
CeSi,mp-21115,0.0,7.99173144,0.0,icsd-622140,"{58: 1, 14: 1}","[14, 58]",141581,Ce1Si1
CeSiOs,mp-505005,0.0,8.14741861,0.0,icsd-41256,"{58: 1, 14: 1, 76: 1}","[14, 58, 76]",141581761,Ce1Si1Os1
CeSiIr,mp-21441,0.0,7.95155083,0.0,icsd-413854,"{58: 1, 14: 1, 77: 1}","[14, 58, 77]",141581771,Ce1Si1Ir1
CeSiIr2,mp-1105540,0.0,8.77372065,0.0,icsd-247420,"{58: 1, 14: 1, 77: 2}","[14, 58, 77]",141581772,Ce1Si1Ir2
CeSiPt,mp-1072580,0.0,7.68531271,0.0,icsd-621897,"{58: 1, 14: 1, 78: 1}","[14, 58, 78]",141581781,Ce1Si1Pt1
CeSiPt3,mp-1207119,0.0,7.99187805,0.0,pf-3108,"{58: 1, 14: 1, 78: 3}","[14, 58, 78]",141581783,Ce1Si1Pt3
Ce3SiPt5,mp-569913,0.0,8.18377679,0.0,icsd-246171,"{58: 3, 14: 1, 78: 5}","[14, 58, 78]",141583785,Ce3Si1Pt5
PrSi,mp-9968,0.0,5.24130269,0.0,icsd-42945,"{59: 1, 14: 1}","[14, 59]",141591,Pr1Si1
PrSiIr,mp-1209346,0.0,5.80394352,0.0,pf-41179,"{59: 1, 14: 1, 77: 1}","[14, 59, 77]",141591771,Pr1Si1Ir1
PrSiPt,mp-1080386,0.0,5.73242279,0.0,icsd-649209,"{59: 1, 14: 1, 78: 1}","[14, 59, 78]",141591781,Pr1Si1Pt1
NdSi,mp-9967,0.0,5.17911687,0.0,icsd-600989,"{60: 1, 14: 1}","[14, 60]",141601,Nd1Si1
NdSiIr,mp-1102140,0.0,5.98882044,0.0,icsd-640874,"{60: 1, 14: 1, 77: 1}","[14, 60, 77]",141601771,Nd1Si1Ir1
NdSiPt,mp-1077762,0.0,5.6360786,0.0,icsd-645745,"{60: 1, 14: 1, 78: 1}","[14, 60, 78]",141601781,Nd1Si1Pt1
NdSiPt3,mp-1206778,0.0,6.64308378,0.0,pf-24164,"{60: 1, 14: 1, 78: 3}","[14, 60, 78]",141601783,Nd1Si1Pt3
SmSi,mp-1025489,0.0,4.99734485,0.0,icsd-652276,"{62: 1, 14: 1}","[14, 62]",141621,Sm1Si1
SmSiPt,mp-1077109,0.0,5.43818049,0.0,icsd-190159,"{62: 1, 14: 1, 78: 1}","[14, 62, 78]",141621781,Sm1Si1Pt1
SmSiPt3,mp-1207210,0.0,6.58705623,0.0,pf-1811,"{62: 1, 14: 1, 78: 3}","[14, 62, 78]",141621783,Sm1Si1Pt3
EuSi,mp-21279,0.0,4.33052843,0.0,icsd-53446,"{63: 1, 14: 1}","[14, 63]",141631,Eu1Si1
EuSiPt,mp-1103258,0.0,5.13614926,0.0,icsd-631566,"{63: 1, 14: 1, 78: 1}","[14, 63, 78]",141631781,Eu1Si1Pt1
Eu2Si,mp-1102477,0.0,3.4385279,0.0,icsd-96114,"{63: 2, 14: 1}","[14, 63]",141632,Eu2Si1
GdSi,mp-601371,0.0,5.25582809,0.0,icsd-636423,"{64: 1, 14: 1}","[14, 64]",141641,Gd1Si1
GdSiPt,mp-1071675,0.0,5.49299586,0.0,icsd-636234,"{64: 1, 14: 1, 78: 1}","[14, 64, 78]",141641781,Gd1Si1Pt1
GdSiPt2,mp-1189670,0.0,6.73089676,0.0,icsd-636233,"{64: 1, 14: 1, 78: 2}","[14, 64, 78]",141641782,Gd1Si1Pt2
TbSi,mp-1924,0.0,5.39169897,0.0,icsd-54363,"{65: 1, 14: 1}","[14, 65]",141651,Tb1Si1
TbSiIr,mp-20383,0.0,6.89263578,0.0,icsd-93221,"{65: 1, 14: 1, 77: 1}","[14, 65, 77]",141651771,Tb1Si1Ir1
TbSiPt,mp-7124,0.0,6.53559236,0.0,icsd-649625,"{65: 1, 14: 1, 78: 1}","[14, 65, 78]",141651781,Tb1Si1Pt1
TbSiPt2,mp-1208318,0.0,6.91980431,0.0,icsd-649624,"{65: 1, 14: 1, 78: 2}","[14, 65, 78]",141651782,Tb1Si1Pt2
DySi,mp-1182,0.0,5.39737064,0.0,icsd-164016,"{66: 1, 14: 1}","[14, 66]",141661,Dy1Si1
DySiIr,mp-20281,0.0,6.88426209,0.0,icsd-93218,"{66: 1, 14: 1, 77: 1}","[14, 66, 77]",141661771,Dy1Si1Ir1
DySiPt,mp-20571,0.0,6.54277187,0.0,icsd-90292,"{66: 1, 14: 1, 78: 1}","[14, 66, 78]",141661781,Dy1Si1Pt1
DySiPt2,mp-1188085,0.0,6.87267022,0.0,icsd-630131,"{66: 1, 14: 1, 78: 2}","[14, 66, 78]",141661782,Dy1Si1Pt2
HoSi,mp-12900,0.0,5.36470297,0.0,icsd-182230,"{67: 1, 14: 1}","[14, 67]",141671,Ho1Si1
HoSiIr,mp-22222,0.0,6.86003369,0.0,icsd-93222,"{67: 1, 14: 1, 77: 1}","[14, 67, 77]",141671771,Ho1Si1Ir1
HoSiPt,mp-1102935,0.0,6.5095219,0.0,icsd-639611,"{67: 1, 14: 1, 78: 1}","[14, 67, 78]",141671781,Ho1Si1Pt1
HoSiPt2,mp-1190095,0.0,6.85653894,0.0,icsd-639610,"{67: 1, 14: 1, 78: 2}","[14, 67, 78]",141671782,Ho1Si1Pt2
ErSi,mp-1079295,0.0,5.40076113,0.0,icsd-631134,"{68: 1, 14: 1}","[14, 68]",141681,Er1Si1
ErSiIr,mp-20733,0.0,6.9197455,0.0,icsd-630720,"{68: 1, 14: 1, 77: 1}","[14, 68, 77]",141681771,Er1Si1Ir1
ErSiPt,mp-1102879,0.0,6.52401165,0.0,icsd-630989,"{68: 1, 14: 1, 78: 1}","[14, 68, 78]",141681781,Er1Si1Pt1
TmSi,mp-1066975,0.0,5.44554696,0.0,icsd-652456,"{69: 1, 14: 1}","[14, 69]",141691,Tm1Si1
TmSiIr,mp-1207675,0.0,6.9467601,0.0,pf-8457,"{69: 1, 14: 1, 77: 1}","[14, 69, 77]",141691771,Tm1Si1Ir1
TmSiPt,mp-1095501,0.0,6.55885054,0.0,icsd-649635,"{69: 1, 14: 1, 78: 1}","[14, 69, 78]",141691781,Tm1Si1Pt1
TmSiPt2,mp-1190240,0.0,6.92740977,0.0,icsd-649633,"{69: 1, 14: 1, 78: 2}","[14, 69, 78]",141691782,Tm1Si1Pt2
LuSi,mp-1001612,0.0,5.50369871,0.0,icsd-642612,"{71: 1, 14: 1}","[14, 71]",141711,Lu1Si1
LuSiIr,mp-22440,0.0,6.94104287,0.0,icsd-413857,"{71: 1, 14: 1, 77: 1}","[14, 71, 77]",141711771,Lu1Si1Ir1
LuSiPt,mp-1101919,0.0,6.62336024,0.0,icsd-642536,"{71: 1, 14: 1, 78: 1}","[14, 71, 78]",141711781,Lu1Si1Pt1
LuSiPt2,mp-1105597,0.0,6.90139212,0.0,icsd-642534,"{71: 1, 14: 1, 78: 2}","[14, 71, 78]",141711782,Lu1Si1Pt2
LuSiAu,mp-9024,0.0,6.30303181,0.0,icsd-71999,"{71: 1, 14: 1, 79: 1}","[14, 71, 79]",141711791,Lu1Si1Au1
HfSi,mp-1042,0.0,7.44900616,0.0,icsd-638924,"{72: 1, 14: 1}","[14, 72]",141721,Hf1Si1
HfSiW,mp-1102732,0.0,7.39564648,0.0,icsd-638934,"{72: 1, 14: 1, 74: 1}","[14, 72, 74]",141721741,Hf1Si1W1
HfReSi,mp-1079831,0.0,7.58819655,0.0,icsd-638814,"{72: 1, 75: 1, 14: 1}","[14, 72, 75]",141721751,Hf1Re1Si1
HfSiOs,mp-1189249,0.0,7.86222776,0.0,icsd-638752,"{72: 1, 14: 1, 76: 1}","[14, 72, 76]",141721761,Hf1Si1Os1
HfSiPt,mp-10456,0.0,8.00302917,0.0,icsd-638791,"{72: 1, 14: 1, 78: 1}","[14, 72, 78]",141721781,Hf1Si1Pt1
Hf2Si,mp-9938,0.0,6.1941545,0.0,icsd-638912,"{72: 2, 14: 1}","[14, 72]",141722,Hf2Si1
Hf9Re4Si,mp-1193862,0.0,5.63678458,0.0,icsd-638813,"{72: 9, 75: 4, 14: 1}","[14, 72, 75]",141729754,Hf9Re4Si1
TaReSi,mp-1188590,0.0,8.25895791,0.0,icsd-600060,"{73: 1, 75: 1, 14: 1}","[14, 73, 75]",141731751,Ta1Re1Si1
TaSiIr,mp-21316,0.0,9.01124854,0.0,icsd-411884,"{73: 1, 14: 1, 77: 1}","[14, 73, 77]",141731771,Ta1Si1Ir1
TaSiPt,mp-1208554,0.0,8.71984889,0.0,pf-7761,"{73: 1, 14: 1, 78: 1}","[14, 73, 78]",141731781,Ta1Si1Pt1
Ta2Si,mp-2783,0.0,7.4834367,0.0,icsd-76160,"{73: 2, 14: 1}","[14, 73]",141732,Ta2Si1
Ta3Si,mp-568646,0.0,6.65469426,0.0,icsd-652305,"{73: 3, 14: 1}","[14, 73]",141733,Ta3Si1
SiOs,mp-2488,0.5122,9.83219609,0.0,icsd-15692,"{14: 1, 76: 1}","[14, 76]",141761,Si1Os1
Dy10Si17,mp-569825,0.0,6.38124,0.0,icsd-415597,"{66: 10, 14: 17}","[14, 66]",14176610,Dy10Si17
Ho10Si17,mp-569851,0.0,6.37258561,0.0,icsd-415598,"{67: 10, 14: 17}","[14, 67]",14176710,Ho10Si17
SiIr,mp-1128,0.0,9.54135815,0.0,icsd-640988,"{14: 1, 77: 1}","[14, 77]",141771,Si1Ir1
ThSiIr,mp-1206779,0.0,8.06237389,0.0,pf-12676,"{90: 1, 14: 1, 77: 1}","[14, 77, 90]",141771901,Th1Si1Ir1
USiIr,mp-19806,0.0,10.94034378,0.0,icsd-44665,"{92: 1, 14: 1, 77: 1}","[14, 77, 92]",141771921,U1Si1Ir1
SiIr3,mp-1841,0.0,10.00152093,0.0,icsd-54975,"{14: 1, 77: 3}","[14, 77]",141773,Si1Ir3
SiPt,mp-696,0.0,9.34190144,0.0,icsd-248491,"{14: 1, 78: 1}","[14, 78]",141781,Si1Pt1
ThSiPt,mp-1025098,0.0,7.68822512,0.0,pf-33706,"{90: 1, 14: 1, 78: 1}","[14, 78, 90]",141781901,Th1Si1Pt1
SiPt2,mp-1299,0.0,7.764209,0.0,icsd-649616,"{14: 1, 78: 2}","[14, 78]",141782,Si1Pt2
ThSiAu,mp-9164,0.0,7.18103844,0.0,icsd-75032,"{90: 1, 14: 1, 79: 1}","[14, 79, 90]",141791901,Th1Si1Au1
ThSi,mp-21238,0.0,7.87304084,0.0,icsd-652392,"{90: 1, 14: 1}","[14, 90]",141901,Th1Si1
U6Co30Si19,mp-569882,0.0,9.04131266,0.0,icsd-20823,"{92: 6, 27: 30, 14: 19}","[14, 27, 92]",14192730926,U6Co30Si19
PuSi,mp-20713,0.0,10.04788256,0.0,icsd-649968,"{94: 1, 14: 1}","[14, 94]",141941,Pu1Si1
Ba4Cu3Si20,mp-1214552,0.0,5.88320808,0.0,pf-158,"{56: 4, 29: 3, 14: 20}","[14, 29, 56]",1420293564,Ba4Cu3Si20
Ca3(SiP2)2,mp-1194866,0.8441999999999998,4.5350868,0.0,icsd-428983,"{20: 3, 14: 2, 15: 4}","[14, 15, 20]",142154203,Ca3Si2P4
Cu5Si2S7,mp-510418,0.0,5.05334272,0.0,icsd-628848,"{29: 5, 14: 2, 16: 7}","[14, 16, 29]",142167295,Cu5Si2S7
La3Si2S8Cl,mp-556246,2.6154,4.31444645,0.0,icsd-412221,"{57: 3, 14: 2, 16: 8, 17: 1}","[14, 16, 17, 57]",142168171573,La3Si2S8Cl1
Ce3Si2S8Cl,mp-542133,0.10240000000000027,5.90847489,0.0,icsd-412222,"{58: 3, 14: 2, 16: 8, 17: 1}","[14, 16, 17, 58]",142168171583,Ce3Si2S8Cl1
Pr3Si2S8Cl,mp-556179,2.7409000000000003,3.00702307,0.0,icsd-412223,"{59: 3, 14: 2, 16: 8, 17: 1}","[14, 16, 17, 59]",142168171593,Pr3Si2S8Cl1
La3Si2S8Br,mp-560523,2.4924999999999997,4.30843046,0.0,icsd-411996,"{57: 3, 14: 2, 16: 8, 35: 1}","[14, 16, 35, 57]",142168351573,La3Si2S8Br1
Ce3Si2S8Br,mp-669378,0.08830000000000027,5.82390234,0.0,icsd-88691,"{58: 3, 14: 2, 16: 8, 35: 1}","[14, 16, 35, 58]",142168351583,Ce3Si2S8Br1
Pr3Si2S8Br,mp-560468,2.6881,3.07744792,0.0,icsd-411998,"{59: 3, 14: 2, 16: 8, 35: 1}","[14, 16, 35, 59]",142168351593,Pr3Si2S8Br1
Nd3Si2S8Br,mp-559237,2.664,3.17386706,0.0,icsd-411997,"{60: 3, 14: 2, 16: 8, 35: 1}","[14, 16, 35, 60]",142168351603,Nd3Si2S8Br1
Sm3Si2S8Br,mp-555527,2.3239,3.19416015,0.0,icsd-411999,"{62: 3, 14: 2, 16: 8, 35: 1}","[14, 16, 35, 62]",142168351623,Sm3Si2S8Br1
La3Si2S8I,mp-23090,2.5070000000000006,4.61274093,0.0,icsd-88692,"{57: 3, 14: 2, 16: 8, 53: 1}","[14, 16, 53, 57]",142168531573,La3Si2S8I1
Ce3Si2S8I,mp-555409,0.11010000000000009,6.02814648,0.0,icsd-86044,"{58: 3, 14: 2, 16: 8, 53: 1}","[14, 16, 53, 58]",142168531583,Ce3Si2S8I1
Pr3Si2S8I,mp-558259,2.5715,3.53920519,0.0,icsd-411781,"{59: 3, 14: 2, 16: 8, 53: 1}","[14, 16, 53, 59]",142168531593,Pr3Si2S8I1
Nd3Si2S8I,mp-561126,2.3333,3.45873773,0.0,icsd-411782,"{60: 3, 14: 2, 16: 8, 53: 1}","[14, 16, 53, 60]",142168531603,Nd3Si2S8I1
Sm3Si2S8I,mp-560356,2.5736,3.51014001,0.0,icsd-411783,"{62: 3, 14: 2, 16: 8, 53: 1}","[14, 16, 53, 62]",142168531623,Sm3Si2S8I1
CaSi2,mp-2699,0.0,5.41643731,0.0,icsd-619593,"{20: 1, 14: 2}","[14, 20]",142201,Ca1Si2
Ca(CoSi)2,mp-1070152,0.0,6.13030536,0.0,icsd-420974,"{20: 1, 27: 2, 14: 2}","[14, 20, 27]",142201272,Ca1Co2Si2
Ca(SiNi)2,mp-5292,0.0,6.72812912,0.0,icsd-20299,"{20: 1, 14: 2, 28: 2}","[14, 20, 28]",142201282,Ca1Si2Ni2
Ca(CuSi)2,mp-5486,0.0,6.480243,0.0,icsd-619238,"{20: 1, 29: 2, 14: 2}","[14, 20, 29]",142201292,Ca1Cu2Si2
Ca(SiRh)2,mp-1069956,0.0,6.58540012,0.0,icsd-425469,"{20: 1, 14: 2, 45: 2}","[14, 20, 45]",142201452,Ca1Si2Rh2
Ca(SiPd)2,mp-567769,0.0,5.68756552,0.0,icsd-619506,"{20: 1, 14: 2, 46: 2}","[14, 20, 46]",142201462,Ca1Si2Pd2
Ca(SiAu)2,mp-7364,0.0,5.92197758,0.0,icsd-412,"{20: 1, 14: 2, 79: 2}","[14, 20, 79]",142201792,Ca1Si2Au2
Ca3Si2Ni3,mp-542138,0.0,4.82396924,0.0,icsd-412410,"{20: 3, 14: 2, 28: 3}","[14, 20, 28]",142203283,Ca3Si2Ni3
Ca3(SiAs2)2,mp-540696,0.823,3.87708205,0.0,icsd-16456,"{20: 3, 14: 2, 33: 4}","[14, 20, 33]",142203334,Ca3Si2As4
ScMnSi2,mp-1205070,0.0,7.68990452,0.0,icsd-643558,"{21: 1, 25: 1, 14: 2}","[14, 21, 25]",142211251,Sc1Mn1Si2
Sc(FeSi)2,mp-505554,0.0,7.55193435,0.0,icsd-633456,"{21: 1, 26: 2, 14: 2}","[14, 21, 26]",142211262,Sc1Fe2Si2
Sc(Fe2Si)2,mp-1104929,0.0,6.82142798,0.0,icsd-633444,"{21: 1, 26: 4, 14: 2}","[14, 21, 26]",142211264,Sc1Fe4Si2
