2theta,Intensity
32.28,63.3333
32.3,41.6667
32.32,35.8333
32.34,27.5
32.36,18.3333
32.38,15.8333
32.4,18.3333
32.42,15
32.44,19.1667
32.46,15.8333
32.48,16.6667
32.5,14.1667
32.52,13.3333
32.54,11.6667
32.56,12.5
32.58,13.3333
32.6,9.16667
32.62,8.33333
32.64,11.6667
32.66,14.1667
32.68,10.8333
32.7,11.6667
32.72,10
32.74,6.66667
32.76,8.33333
32.78,7.5
32.8,9.16667
32.82,9.16667
32.84,8.33333
32.86,7.5
32.88,15
32.9,14.1667
32.92,10
32.94,7.5
32.96,7.5
32.98,6.66667
33,9.16667
33.02,10
33.04,6.66667
33.06,6.66667
33.08,10
33.1,11.6667
33.12,10
33.14,7.5
33.16,8.33333
33.18,6.66667
33.2,7.5
33.22,10
33.24,12.5
33.26,12.5
33.28,8.33333
33.3,10
33.32,12.5
33.34,11.6667
33.36,10
33.38,6.66667
33.4,10
33.42,15
33.44,17.5
33.46,21.6667
33.48,21.6667
33.5,21.6667
33.52,35
33.54,40
33.56,42.5
33.58,48.3333
33.6,51.6667
33.62,54.1667
33.64,56.6667
33.66,54.1667
33.68,49.1667
33.7,48.3333
33.72,42.5
33.74,42.5
33.76,50.8333
33.78,55.8333
33.8,57.5
33.82,68.3333
33.84,85
33.86,108.333
33.88,124.167
33.9,135
33.92,148.333
33.94,147.5
33.96,149.167
33.98,132.5
34,120
34.02,123.333
34.04,123.333
34.06,130
34.08,155.833
34.1,167.5
34.12,160.833
34.14,168.333
34.16,176.667
34.18,161.667
34.2,135.833
34.22,121.667
34.24,100.833
34.26,74.1667
34.28,62.5
34.3,47.5
34.32,38.3333
34.34,34.1667
34.36,26.6667
34.38,25
34.4,23.3333
34.42,28.3333
34.44,30.8333
34.46,35
34.48,37.5
34.5,35
34.52,50
34.54,77.5
34.56,110.833
34.58,145.833
34.6,199.167
34.62,260
34.64,321.667
34.66,400
34.68,455.833
34.7,498.333
34.72,513.333
34.74,512.5
34.76,502.5
34.78,444.167
34.8,360.833
34.82,277.5
34.84,217.5
34.86,166.667
34.88,127.5
34.9,95.8333
34.92,65.8333
34.94,54.1667
34.96,52.5
34.98,43.3333
35,38.3333
35.02,38.3333
35.04,30.8333
35.06,31.6667
35.08,40
35.1,43.3333
35.12,40
35.14,41.6667
35.16,48.3333
35.18,55.8333
35.2,74.1667
35.22,104.167
35.24,135.833
35.26,176.667
35.28,227.5
35.3,284.167
35.32,336.667
35.34,360
35.36,360.833
35.38,380
35.4,375
35.42,320
35.44,281.667
35.46,240.833
35.48,164.167
35.5,127.5
35.52,100.833
35.54,71.6667
35.56,53.3333
35.58,40
35.6,29.1667
35.62,25
35.64,27.5
35.66,24.1667
35.68,25
35.7,22.5
35.72,12.5
35.74,14.1667
35.76,18.3333
35.78,16.6667
35.8,16.6667
35.82,15.8333
35.84,12.5
35.86,10.8333
35.88,12.5
35.9,15.8333
35.92,14.1667
35.94,13.3333
35.96,12.5
35.98,11.6667
36,14.1667
36.02,11.6667
36.04,10.8333
36.06,10
36.08,11.6667
36.1,12.5
36.12,13.3333
36.14,13.3333
