2theta,Intensity
43.84,10.8333
43.86,12.5
43.88,23.3333
43.9,27.5
43.92,25
43.94,30.8333
43.96,39.1667
43.98,40
44,31.6667
44.02,26.6667
44.04,25
44.06,24.1667
44.08,25
44.1,21.6667
44.12,16.6667
44.14,12.5
44.16,10.8333
44.18,5.83333
44.2,5
44.22,6.66667
44.24,5.83333
44.26,4.16667
44.28,5
44.3,5.83333
44.32,4.16667
44.34,5.83333
44.36,6.66667
44.38,5
44.4,2.5
44.42,3.33333
44.44,4.16667
44.46,2.5
44.48,5.83333
44.5,7.5
44.52,5
44.54,5
44.56,5
44.58,2.5
44.6,1.66667
44.62,4.16667
44.64,3.33333
44.66,5
44.68,6.66667
44.7,5
44.72,5.83333
44.74,5
44.76,4.16667
44.78,4.16667
44.8,3.33333
44.82,4.16667
44.84,5
44.86,5.83333
44.88,5.83333
44.9,5.83333
44.92,5.83333
44.94,6.66667
44.96,7.5
44.98,5
45,4.16667
45.02,5.83333
45.04,5.83333
45.06,8.33333
45.08,8.33333
45.1,7.5
45.12,7.5
45.14,5.83333
45.16,6.66667
45.18,5
45.2,5.83333
45.22,6.66667
45.24,3.33333
45.26,2.5
45.28,4.16667
45.3,7.5
45.32,5
45.34,3.33333
45.36,4.16667
45.38,4.16667
45.4,4.16667
45.42,4.16667
45.44,5.83333
45.46,7.5
45.48,7.5
45.5,9.16667
45.52,8.33333
45.54,8.33333
45.56,7.5
45.58,7.5
45.6,7.5
45.62,5.83333
45.64,8.33333
45.66,6.66667
45.68,5.83333
45.7,7.5
45.72,5.83333
45.74,6.66667
45.76,6.66667
45.78,4.16667
45.8,3.33333
45.82,2.5
45.84,2.5
45.86,5
45.88,5
45.9,2.5
45.92,5
45.94,5
45.96,1.66667
45.98,2.5
46,3.33333
46.02,2.5
46.04,2.5
46.06,4.16667
46.08,5.83333
46.1,2.5
46.12,2.5
46.14,4.16667
46.16,4.16667
46.18,5
46.2,3.33333
46.22,3.33333
46.24,4.16667
46.26,5
46.28,6.66667
46.3,5
46.32,4.16667
46.34,6.66667
46.36,7.5
46.38,4.16667
46.4,3.33333
46.42,4.16667
46.44,6.66667
46.46,10.8333
46.48,10
46.5,7.5
46.52,10
46.54,10
46.56,9.16667
46.58,8.33333
46.6,7.5
46.62,7.5
46.64,5.83333
46.66,7.5
46.68,5.83333
46.7,3.33333
46.72,4.16667
46.74,5.83333
46.76,4.16667
46.78,4.16667
46.8,5
46.82,2.5
46.84,3.33333
46.86,5.83333
46.88,5
46.9,3.33333
46.92,4.16667
46.94,5
46.96,5
46.98,3.33333
47,2.5
47.02,3.33333
47.04,4.16667
47.06,5.83333
47.08,7.5
47.1,7.5
47.12,5.83333
47.14,3.33333
47.16,4.16667
47.18,4.16667
47.2,5.83333
47.22,7.5
47.24,5.83333
47.26,3.33333
47.28,2.5
47.3,5.83333
47.32,5.83333
47.34,8.33333
47.36,4.16667
47.38,6.66667
47.4,4.16667
47.42,4.16667
47.44,3.33333
47.46,5
47.48,3.33333
47.5,4.16667
47.52,4.16667
47.54,4.16667
47.56,5
47.58,6.66667
47.6,5.83333
47.62,9.16667
47.64,4.16667
47.66,3.33333
47.68,2.5
47.7,1.66667
47.72,3.33333
47.74,2.5
47.76,0.833333
47.78,3.33333
47.8,3.33333
47.82,5
47.84,4.16667
47.86,5
47.88,5.83333
47.9,4.16667
47.92,2.5
47.94,5
47.96,5
47.98,6.66667
48,3.33333
48.02,5.83333
48.04,5
48.06,6.66667
48.08,4.16667
48.1,4.16667
48.12,2.5
48.14,4.16667
48.16,7.5
48.18,6.66667
48.2,6.66667
48.22,2.5
48.24,7.5
48.26,5.83333
48.28,3.33333
48.3,4.16667
48.32,7.5
48.34,4.16667
48.36,5
48.38,4.16667
48.4,7.5
48.42,5
48.44,5.83333
48.46,5
48.48,6.66667
48.5,9.16667
48.52,8.33333
48.54,8.33333
48.56,13.3333
48.58,5
48.6,9.16667
48.62,3.33333
48.64,5
48.66,10
48.68,4.16667
48.7,4.16667
48.72,8.33333
48.74,1.66667
48.76,6.66667
48.78,7.5
48.8,0.833333
48.82,2.5
48.84,4.16667
48.86,3.33333
48.88,3.33333
48.9,11.6667
48.92,5.83333
48.94,8.33333
48.96,7.5
48.98,5
49,5.83333
49.02,5.83333
49.04,8.33333
49.06,10
49.08,11.6667
49.1,12.5
49.12,12.5
49.14,9.16667
49.16,15
49.18,10.8333
49.2,18.3333
49.22,22.5
49.24,15
49.26,20
49.28,28.3333
49.3,30.8333
49.32,30
49.34,19.1667
49.36,28.3333
49.38,30
49.4,20.8333
49.42,18.3333
49.44,22.5
49.46,23.3333
49.48,16.6667
49.5,16.6667
49.52,11.6667
49.54,6.66667
49.56,10
49.58,8.33333
49.6,6.66667
49.62,3.33333
49.64,4.16667
49.66,7.5
49.68,3.33333
49.7,5.83333
49.72,5
49.74,4.16667
49.76,3.33333
49.78,5.83333
49.8,8.33333
49.82,5
49.84,4.16667
49.86,4.16667
49.88,7.5
49.9,7.5
49.92,7.5
49.94,5.83333
49.96,7.5
49.98,7.5
50,5
50.02,5
50.04,7.5
50.06,5
50.08,8.33333
50.1,10.8333
50.12,6.66667
50.14,5
50.16,8.33333
50.18,8.33333
50.2,7.5
50.22,10
50.24,6.66667
50.26,5.83333
50.28,7.5
50.3,8.33333
50.32,8.33333
50.34,9.16667
50.36,7.5
50.38,8.33333
50.4,8.33333
50.42,10
50.44,10
50.46,8.33333
50.48,10.8333
50.5,16.6667
50.52,10.8333
50.54,16.6667
50.56,23.3333
50.58,20.8333
50.6,33.3333
50.62,33.3333
50.64,32.5
50.66,20.8333
50.68,21.6667
50.7,29.1667
50.72,21.6667
50.74,16.6667
50.76,19.1667
50.78,20.8333
50.8,9.16667
50.82,11.6667
50.84,10.8333
50.86,10
50.88,10.8333
50.9,8.33333
50.92,9.16667
50.94,10.8333
50.96,8.33333
50.98,5
51,6.66667
51.02,7.5
51.04,4.16667
51.06,7.5
51.08,6.66667
51.1,9.16667
51.12,7.5
51.14,5.83333
51.16,5
51.18,5
51.2,5
51.22,6.66667
51.24,5
51.26,6.66667
51.28,5.83333
51.3,5.83333
51.32,5.83333
51.34,5
51.36,4.16667
51.38,5.83333
51.4,5.83333
51.42,5
51.44,4.16667
51.46,8.33333
51.48,10
51.5,7.5
51.52,14.1667
51.54,12.5
51.56,10.8333
51.58,15.8333
51.6,20
51.62,21.6667
51.64,26.6667
51.66,30
51.68,28.3333
51.7,29.1667
51.72,35
51.74,30.8333
51.76,20.8333
51.78,20
51.8,22.5
51.82,20
51.84,20
51.86,16.6667
51.88,12.5
51.9,10
51.92,12.5
51.94,11.6667
51.96,9.16667
51.98,8.33333
52,10
52.02,7.5
52.04,9.16667
52.06,11.6667
52.08,11.6667
52.1,10.8333
52.12,10.8333
52.14,11.6667
52.16,8.33333
52.18,6.66667
52.2,7.5
52.22,7.5
52.24,7.5
52.26,6.66667
52.28,5.83333
52.3,4.16667
52.32,5
52.34,5
52.36,5.83333
52.38,5
52.4,5.83333
52.42,4.16667
52.44,2.5
52.46,5
52.48,5
52.5,5
52.52,5
52.54,3.33333
52.56,3.33333
52.58,5
52.6,4.16667
52.62,5
52.64,6.66667
52.66,5.83333
52.68,5.83333
52.7,6.66667
52.72,6.66667
52.74,5
52.76,4.16667
52.78,5
52.8,6.66667
52.82,9.16667
52.84,6.66667
52.86,8.33333
52.88,7.5
52.9,5
52.92,5.83333
52.94,5.83333
52.96,5
52.98,5.83333
53,7.5
53.02,5.83333
53.04,7.5
53.06,8.33333
53.08,10.8333
53.1,10.8333
53.12,8.33333
53.14,8.33333
53.16,8.33333
53.18,7.5
53.2,8.33333
53.22,8.33333
53.24,10
53.26,9.16667
53.28,7.5
53.3,10.8333
53.32,13.3333
53.34,10
53.36,8.33333
53.38,9.16667
53.4,10
53.42,10.8333
53.44,10.8333
53.46,10
53.48,9.16667
53.5,7.5
53.52,9.16667
53.54,10.8333
53.56,7.5
53.58,9.16667
53.6,15
53.62,12.5
53.64,15
53.66,23.3333
53.68,29.1667
53.7,32.5
53.72,39.1667
53.74,49.1667
53.76,50.8333
53.78,53.3333
53.8,50
53.82,48.3333
53.84,39.1667
53.86,31.6667
53.88,35.8333
53.9,42.5
53.92,36.6667
53.94,30
53.96,31.6667
53.98,27.5
54,23.3333
54.02,15.8333
54.04,13.3333
54.06,13.3333
54.08,12.5
54.1,13.3333
54.12,15.8333
54.14,8.33333
54.16,8.33333
54.18,9.16667
54.2,5.83333
54.22,4.16667
54.24,6.66667
54.26,7.5
54.28,7.5
54.3,7.5
54.32,5.83333
54.34,4.16667
54.36,4.16667
54.38,5.83333
54.4,5.83333
54.42,5
54.44,7.5
54.46,8.33333
54.48,5.83333
54.5,5.83333
54.52,10
54.54,6.66667
54.56,6.66667
54.58,10
54.6,10
54.62,9.16667
54.64,13.3333
54.66,10
54.68,13.3333
54.7,13.3333
54.72,10
54.74,9.16667
54.76,11.6667
54.78,10.8333
54.8,11.6667
54.82,15
54.84,13.3333
54.86,10
54.88,8.33333
54.9,10
54.92,10
54.94,8.33333
54.96,10
54.98,5
55,9.16667
55.02,8.33333
55.04,5.83333
55.06,7.5
55.08,5.83333
55.1,7.5
55.12,7.5
55.14,7.5
55.16,6.66667
55.18,6.66667
55.2,8.33333
55.22,8.33333
55.24,7.5
55.26,5
55.28,9.16667
55.3,9.16667
55.32,6.66667
55.34,8.33333
55.36,10
55.38,10
55.4,13.3333
55.42,9.16667
55.44,13.3333
55.46,16.6667
55.48,25
55.5,28.3333
55.52,37.5
55.54,28.3333
55.56,32.5
55.58,39.1667
55.6,33.3333
55.62,29.1667
55.64,23.3333
55.66,20
55.68,29.1667
55.7,27.5
55.72,29.1667
55.74,21.6667
55.76,19.1667
55.78,13.3333
55.8,14.1667
55.82,9.16667
55.84,8.33333
55.86,10
55.88,7.5
55.9,8.33333
55.92,6.66667
55.94,8.33333
55.96,7.5
55.98,10
56,8.33333
56.02,6.66667
56.04,5.83333
56.06,5.83333
56.08,10
56.1,7.5
56.12,7.5
56.14,5
56.16,3.33333
56.18,5.83333
56.2,2.5
56.22,5.83333
56.24,8.33333
56.26,3.33333
56.28,6.66667
56.3,8.33333
56.32,5.83333
56.34,6.66667
56.36,4.16667
56.38,4.16667
56.4,7.5
56.42,4.16667
56.44,6.66667
56.46,12.5
56.48,5.83333
56.5,4.16667
56.52,15.8333
56.54,10
56.56,10
56.58,9.16667
56.6,9.16667
56.62,15
56.64,14.1667
56.66,13.3333
56.68,10.8333
56.7,5
56.72,4.16667
56.74,6.66667
56.76,8.33333
56.78,4.16667
56.8,3.33333
56.82,8.33333
56.84,8.33333
56.86,7.5
56.88,8.33333
56.9,5.83333
56.92,7.5
56.94,5
56.96,5.83333
56.98,4.16667
57,3.33333
57.02,4.16667
57.04,7.5
57.06,8.33333
57.08,10
57.1,5
57.12,8.33333
57.14,7.5
57.16,4.16667
57.18,3.33333
57.2,5.83333
57.22,4.16667
57.24,8.33333
57.26,6.66667
57.28,4.16667
57.3,4.16667
57.32,7.5
57.34,11.6667
57.36,10.8333
57.38,7.5
57.4,3.33333
57.42,5
57.44,2.5
57.46,6.66667
57.48,4.16667
57.5,11.6667
57.52,5.83333
57.54,9.16667
57.56,5.83333
57.58,10
57.6,5.83333
57.62,5.83333
57.64,6.66667
57.66,10.8333
57.68,9.16667
57.7,11.6667
57.72,9.16667
57.74,7.5
57.76,15.8333
57.78,13.3333
57.8,12.5
57.82,7.5
57.84,10.8333
57.86,6.66667
57.88,6.66667
57.9,15.8333
57.92,9.16667
57.94,14.1667
57.96,8.33333
57.98,7.5
58,6.66667
58.02,10
58.04,10
58.06,9.16667
58.08,7.5
58.1,9.16667
58.12,15
58.14,20.8333
58.16,17.5
58.18,19.1667
58.2,32.5
58.22,38.3333
58.24,43.3333
58.26,56.6667
58.28,64.1667
58.3,63.3333
58.32,82.5
58.34,69.1667
58.36,63.3333
58.38,55.8333
58.4,61.6667
58.42,59.1667
58.44,51.6667
58.46,40.8333
58.48,59.1667
58.5,53.3333
58.52,28.3333
58.54,20.8333
58.56,30
58.58,20.8333
58.6,12.5
58.62,10
58.64,5.83333
58.66,17.5
58.68,10.8333
58.7,8.33333
58.72,6.66667
58.74,12.5
58.76,8.33333
58.78,5.83333
58.8,7.5
58.82,10.8333
58.84,9.16667
58.86,4.16667
58.88,9.16667
58.9,5
58.92,6.66667
58.94,10.8333
58.96,6.66667
58.98,1.66667
59,5
59.02,4.16667
59.04,10
59.06,6.66667
59.08,3.33333
59.1,4.16667
59.12,4.16667
59.14,7.5
59.16,0.833333
59.18,7.5
59.2,8.33333
59.22,4.16667
59.24,4.16667
59.26,7.5
59.28,5.83333
59.3,5.83333
59.32,6.66667
59.34,9.16667
59.36,2.5
59.38,5
59.4,8.33333
59.42,6.66667
59.44,5
59.46,7.5
59.48,9.16667
59.5,8.33333
59.52,10.8333
59.54,7.5
59.56,8.33333
59.58,8.33333
59.6,10.8333
59.62,11.6667
59.64,9.16667
59.66,5.83333
59.68,3.33333
59.7,8.33333
59.72,9.16667
59.74,5
59.76,6.66667
59.78,1.66667
59.8,7.5
59.82,7.5
59.84,5
59.86,5.83333
59.88,13.3333
59.9,6.66667
59.92,5.83333
59.94,5.83333
59.96,5.83333
59.98,3.33333
60,3.33333

