2theta,Intensity
28.06,8.33333
28.08,9.16667
28.1,9.16667
28.12,8.33333
28.14,13.3333
28.16,6.66667
28.18,9.16667
28.2,13.3333
28.22,10.8333
28.24,9.16667
28.26,6.66667
28.28,12.5
28.3,11.6667
28.32,8.33333
28.34,9.16667
28.36,5
28.38,11.6667
28.4,10
28.42,4.16667
28.44,10.8333
28.46,9.16667
28.48,6.66667
28.5,16.6667
28.52,12.5
28.54,8.33333
28.56,12.5
28.58,12.5
28.6,11.6667
28.62,10.8333
28.64,15
28.66,14.1667
28.68,10.8333
28.7,19.1667
28.72,18.3333
28.74,15
28.76,10.8333
28.78,14.1667
28.8,15.8333
28.82,18.3333
28.84,19.1667
28.86,13.3333
28.88,13.3333
28.9,10.8333
28.92,13.3333
28.94,17.5
28.96,15.8333
28.98,10
29,16.6667
29.02,12.5
29.04,15.8333
29.06,15.8333
29.08,9.16667
29.1,12.5
29.12,12.5
29.14,12.5
29.16,15
29.18,18.3333
29.2,10
29.22,25
29.24,35
29.26,31.6667
29.28,34.1667
29.3,45.8333
29.32,56.6667
29.34,72.5
29.36,90.8333
29.38,103.333
29.4,100
29.42,106.667
29.44,108.333
29.46,100
29.48,74.1667
29.5,64.1667
29.52,41.6667
29.54,40.8333
29.56,23.3333
29.58,17.5
29.6,15.8333
29.62,14.1667
29.64,10.8333
29.66,15
29.68,11.6667
29.7,13.3333
29.72,7.5
29.74,10.8333
29.76,14.1667
29.78,13.3333
29.8,10
29.82,14.1667
29.84,10.8333
29.86,10
29.88,12.5
29.9,10.8333
29.92,11.6667
29.94,10
29.96,7.5
29.98,8.33333
30,12.5
30.02,10.8333
30.04,15
30.06,12.5
30.08,10
30.1,12.5
30.12,10
30.14,11.6667
30.16,14.1667
30.18,10
30.2,10.8333
30.22,13.3333
30.24,9.16667
30.26,10.8333
30.28,10
30.3,10
30.32,13.3333
30.34,12.5
30.36,9.16667
30.38,10.8333
30.4,16.6667
30.42,13.3333
30.44,11.6667
30.46,10.8333
30.48,8.33333
30.5,12.5
30.52,11.6667
30.54,10.8333
30.56,9.16667
30.58,10.8333
30.6,9.16667
30.62,8.33333
30.64,10.8333
30.66,10
30.68,11.6667
30.7,7.5
30.72,8.33333
30.74,10.8333
30.76,10.8333
30.78,9.16667
30.8,12.5
30.82,6.66667
30.84,7.5
30.86,8.33333
30.88,7.5
30.9,6.66667
30.92,9.16667
30.94,7.5
30.96,5.83333
30.98,8.33333
31,9.16667
31.02,11.6667
31.04,11.6667
31.06,8.33333
31.08,6.66667
31.1,10.8333
31.12,10.8333
31.14,14.1667
31.16,10
31.18,10
31.2,6.66667
31.22,15.8333
31.24,13.3333
31.26,10
31.28,5.83333
31.3,7.5
31.32,10.8333
31.34,14.1667
31.36,11.6667
31.38,11.6667
31.4,12.5
31.42,11.6667
31.44,7.5
31.46,10
31.48,15
31.5,22.5
31.52,25.8333
31.54,30.8333
31.56,35.8333
31.58,45.8333
31.6,52.5
31.62,60
31.64,74.1667
31.66,85.8333
31.68,79.1667
31.7,78.3333
31.72,63.3333
31.74,64.1667
31.76,57.5
31.78,54.1667
31.8,58.3333
31.82,52.5
31.84,66.6667
31.86,90.8333
31.88,105
31.9,132.5
31.92,170
31.94,208.333
31.96,271.667
31.98,357.5
32,402.5
32.02,435
32.04,439.167
32.06,465
32.08,426.667
32.1,362.5
32.12,280
32.14,221.667
32.16,174.167
32.18,123.333
32.2,85.8333
32.22,54.1667
32.24,43.3333
32.26,41.6667
32.28,37.5
32.3,40
32.32,28.3333
32.34,26.6667
32.36,27.5
32.38,24.1667
32.4,20.8333
32.42,22.5
32.44,20.8333
32.46,15.8333
32.48,15.8333
32.5,11.6667
32.52,11.6667
32.54,11.6667
32.56,10
32.58,12.5
32.6,10
32.62,10
32.64,14.1667
32.66,17.5
32.68,15
32.7,11.6667
32.72,10
32.74,9.16667
32.76,10
32.78,11.6667
32.8,11.6667
32.82,13.3333
32.84,10.8333
32.86,15.8333
32.88,13.3333
32.9,11.6667
32.92,10.8333
32.94,10.8333
32.96,12.5
32.98,9.16667
33,7.5
33.02,10.8333
33.04,11.6667
33.06,11.6667
33.08,10
33.1,11.6667
33.12,14.1667
33.14,10
33.16,10
33.18,8.33333
33.2,9.16667
33.22,10
33.24,10.8333
33.26,11.6667
33.28,12.5
33.3,14.1667
33.32,14.1667
33.34,15
33.36,23.3333
33.38,21.6667
33.4,21.6667
33.42,28.3333
33.44,35.8333
33.46,39.1667
33.48,50.8333
33.5,60
33.52,55
33.54,55
33.56,56.6667
33.58,57.5
33.6,54.1667
33.62,53.3333
33.64,50.8333
33.66,40
33.68,34.1667
33.7,28.3333
33.72,25.8333
33.74,20.8333
33.76,22.5
33.78,22.5
33.8,20.8333
33.82,18.3333
33.84,21.6667
33.86,25.8333
33.88,27.5
33.9,35
33.92,35
33.94,37.5
33.96,45.8333
33.98,65.8333
34,88.3333
34.02,110
34.04,130
34.06,160
34.08,189.167
34.1,192.5
34.12,190
34.14,178.333
34.16,144.167
34.18,113.333
34.2,100
34.22,93.3333
34.24,79.1667
34.26,70.8333
34.28,63.3333
34.3,49.1667
34.32,44.1667
34.34,49.1667
34.36,51.6667
34.38,53.3333
34.4,53.3333
34.42,55.8333
34.44,65
34.46,66.6667
34.48,71.6667
34.5,90
34.52,126.667
34.54,172.5
34.56,214.167
34.58,290.833
34.6,376.667
34.62,469.167
34.64,574.167
34.66,639.167
34.68,629.167
34.7,577.5
34.72,524.167
34.74,457.5
34.76,384.167
34.78,316.667
34.8,249.167
34.82,179.167
34.84,120
34.86,80.8333
34.88,61.6667
34.9,61.6667
34.92,60
34.94,47.5
34.96,42.5
34.98,43.3333
35,49.1667
35.02,47.5
35.04,43.3333
35.06,43.3333
35.08,42.5
35.1,47.5
35.12,58.3333
35.14,66.6667
35.16,72.5
35.18,94.1667
35.2,133.333
35.22,165.833
35.24,241.667
35.26,318.333
35.28,349.167
35.3,402.5
35.32,455.833
35.34,470
35.36,436.667
35.38,384.167
35.4,326.667
35.42,270
35.44,230.833
35.46,175.833
35.48,124.167
35.5,85.8333
35.52,65.8333
35.54,45.8333
35.56,40
35.58,36.6667
35.6,37.5
35.62,37.5
35.64,30.8333
35.66,25.8333
35.68,25.8333
35.7,23.3333
35.72,22.5
