formula,material_id,band_gap,efermi,energy_above_hull,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Sr2HBr2,mp-1208831,0.0,-2.26687529,1.009549631833334,"{38: 2, 1: 1, 35: 2}","[1, 35, 38]",11352382,Sr2H1Br2
SrHI,mp-24205,3.5902,1.29622408,0.0,"{38: 1, 1: 1, 53: 1}","[1, 38, 53]",11381531,Sr1H1I1
Sr2HI2,mp-1208947,0.6430000000000002,-2.93762955,1.6128198752499965,"{38: 2, 1: 1, 53: 2}","[1, 38, 53]",11382532,Sr2H1I2
Sr3H,mp-1187129,0.0,1.26621757,0.6813100642708321,"{38: 3, 1: 1}","[1, 38]",11383,Sr3H1
Na4Sr2SiP4,mp-1221153,0.9527000000000001,3.37252655,0.0,"{11: 4, 38: 2, 14: 1, 15: 4}","[11, 14, 15, 38]",114141154382,Na4Sr2Si1P4
Na4Sr2SiAs4,mp-1221154,0.5886,2.67677285,0.0,"{11: 4, 38: 2, 14: 1, 33: 4}","[11, 14, 33, 38]",114141334382,Na4Sr2Si1As4
Na4SrCaSi2,mp-1221144,0.1322000000000001,2.24424119,0.1986329704741383,"{11: 4, 38: 1, 20: 1, 14: 2}","[11, 14, 20, 38]",114142201381,Na4Sr1Ca1Si2
Na4Sr2TiP4,mp-1221155,1.3214,3.29031982,0.0,"{11: 4, 38: 2, 22: 1, 15: 4}","[11, 15, 22, 38]",114154221382,Na4Sr2Ti1P4
Na4Sr2TiAs4,mp-1221156,1.2088999999999999,2.84541164,0.0,"{11: 4, 38: 2, 22: 1, 33: 4}","[11, 22, 33, 38]",114221334382,Na4Sr2Ti1As4
Sr3Be2B5HO13,mp-1218394,3.6266,2.2347431,0.03275477510415303,"{38: 3, 4: 2, 5: 5, 1: 1, 8: 13}","[1, 4, 5, 8, 38]",114255813383,Sr3Be2B5H1O13
Sr2B11HO21,mp-1209355,0.0,-0.58091653,0.2789199497486514,"{38: 2, 5: 11, 1: 1, 8: 21}","[1, 5, 8, 38]",11511821382,Sr2B11H1O21
Na5SrNbP4,mp-1220783,1.3189,3.10585782,0.0,"{11: 5, 38: 1, 41: 1, 15: 4}","[11, 15, 38, 41]",115154381411,Na5Sr1Nb1P4
Na5SrTaP4,mp-1220774,1.3769,1.75753238,0.0,"{11: 5, 38: 1, 73: 1, 15: 4}","[11, 15, 38, 73]",115154381731,Na5Sr1Ta1P4
Na5SrNbAs4,mp-1220796,1.1672999999999998,2.63827653,0.0,"{11: 5, 38: 1, 41: 1, 33: 4}","[11, 33, 38, 41]",115334381411,Na5Sr1Nb1As4
Sr3Ga3B4HO14,mp-1218783,3.4341999999999997,1.22705472,0.013392926792846538,"{38: 3, 31: 3, 5: 4, 1: 1, 8: 14}","[1, 5, 8, 31, 38]",1154814313383,Sr3Ga3B4H1O14
Sr2B5HO10,mp-1202819,4.7715,0.90534883,0.0,"{38: 2, 5: 5, 1: 1, 8: 10}","[1, 5, 8, 38]",1155810382,Sr2B5H1O10
SrP3H15(N2O5)2,mp-1203893,4.9154,-0.34677314,0.08535761290583643,"{38: 1, 15: 3, 1: 15, 7: 4, 8: 10}","[1, 7, 8, 15, 38]",11574810153381,Sr1P3H15N4O10
