formula,material_id,band_gap,efermi,energy_above_hull,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Li14Be6(BO3)9,mp-1210986,0.008400000000000019,0.21744774,0.0,"{3: 14, 4: 6, 5: 9, 8: 27}","[3, 4, 5, 8]",3144659827,Li14Be6B9O27
LiB,mp-1001835,0.0,3.60295514,0.0,"{3: 1, 5: 1}","[3, 5]",3151,Li1B1
LiSi2B,mp-1198027,1.1667999999999994,7.41429677,0.0,"{3: 1, 14: 2, 5: 1}","[3, 5, 14]",3151142,Li1Si2B1
LiB12PC,mp-1222458,2.4016,7.56708557,0.0,"{3: 1, 5: 12, 15: 1, 6: 1}","[3, 5, 6, 15]",3151261151,Li1B12P1C1
LiB13C2,mp-638070,2.7108,6.99972586,0.0,"{3: 1, 5: 13, 6: 2}","[3, 5, 6]",3151362,Li1B13C2
LiAlB14,mp-8204,1.2527,5.8407734,0.0,"{3: 1, 13: 1, 5: 14}","[3, 5, 13]",31514131,Li1Al1B14
LiBC,mp-9244,0.8471000000000002,4.2961937,0.0,"{3: 1, 5: 1, 6: 1}","[3, 5, 6]",315161,Li1B1C1
LiBIr,mp-3348,0.0,4.8624756,0.0,"{3: 1, 5: 1, 77: 1}","[3, 5, 77]",3151771,Li1B1Ir1
LiBPt3,mp-28613,0.0,5.67054931,0.0,"{3: 1, 5: 1, 78: 3}","[3, 5, 78]",3151783,Li1B1Pt3
LiB(S2O7)2,mp-1020060,5.51,-1.15271755,0.0,"{3: 1, 5: 1, 16: 4, 8: 14}","[3, 5, 8, 16]",3151814164,Li1B1S4O14
LiBO2,mp-14232,7.2810999999999995,2.03734182,0.0,"{3: 1, 5: 1, 8: 2}","[3, 5, 8]",315182,Li1B1O2
K2LiBO3,mp-557632,3.5239000000000003,0.45501242,0.0,"{19: 2, 3: 1, 5: 1, 8: 3}","[3, 5, 8, 19]",315183192,K2Li1B1O3
LiCaBO3,mp-561237,5.040100000000001,1.71678816,0.0,"{3: 1, 20: 1, 5: 1, 8: 3}","[3, 5, 8, 20]",315183201,Li1Ca1B1O3
SrLiBO3,mp-10814,4.3476,1.14911145,0.0,"{38: 1, 3: 1, 5: 1, 8: 3}","[3, 5, 8, 38]",315183381,Sr1Li1B1O3
LiCdBO3,mp-6126,2.1155999999999997,0.91058458,0.0,"{3: 1, 48: 1, 5: 1, 8: 3}","[3, 5, 8, 48]",315183481,Li1Cd1B1O3
K2LiB(PO4)2,mp-1019782,5.3944,0.35125872,0.0,"{19: 2, 3: 1, 5: 1, 15: 2, 8: 8}","[3, 5, 8, 15, 19]",315188152192,K2Li1B1P2O8
LiB(SO4)2,mp-1020106,6.3873999999999995,-0.93225024,0.0,"{3: 1, 5: 1, 16: 2, 8: 8}","[3, 5, 8, 16]",315188162,Li1B1S2O8
LiBF4,mp-12403,8.246,-4.59716786,0.0,"{3: 1, 5: 1, 9: 4}","[3, 5, 9]",315194,Li1B1F4
Rb2LiNd(BO3)2,mp-1195542,4.255299999999999,0.40058233,0.0,"{37: 2, 3: 1, 60: 1, 5: 2, 8: 6}","[3, 5, 8, 37, 60]",315286372601,Rb2Li1Nd1B2O6
Cs2LiNd(BO3)2,mp-1194993,4.4761999999999995,5.39944128,0.0,"{55: 2, 3: 1, 60: 1, 5: 2, 8: 6}","[3, 5, 8, 55, 60]",315286552601,Cs2Li1Nd1B2O6
LiB3,mp-1222413,0.09189999999999987,3.63390307,0.0,"{3: 1, 5: 3}","[3, 5]",3153,Li1B3
SrLi(BS2)3,mp-558219,2.91,1.31127932,0.0,"{38: 1, 3: 1, 5: 3, 16: 6}","[3, 5, 16, 38]",3153166381,Sr1Li1B3S6
LiNd6B3O13F2,mp-1185531,4.4538,6.04398683,0.0,"{3: 1, 60: 6, 5: 3, 8: 13, 9: 2}","[3, 5, 8, 9, 60]",315381392606,Li1Nd6B3O13F2
LiPr6B3O14,mp-1211486,4.3181,1.87512256,0.0,"{3: 1, 59: 6, 5: 3, 8: 14}","[3, 5, 8, 59]",3153814596,Li1Pr6B3O14
LiNd6B3O14,mp-1211241,4.4113,6.17309751,0.0,"{3: 1, 60: 6, 5: 3, 8: 14}","[3, 5, 8, 60]",3153814606,Li1Nd6B3O14
LiSm6B3O14,mp-1211144,4.510800000000001,1.71614544,0.0,"{3: 1, 62: 6, 5: 3, 8: 14}","[3, 5, 8, 62]",3153814626,Li1Sm6B3O14
LiTb6B3O14,mp-1211079,4.7094000000000005,1.86298833,0.0,"{3: 1, 65: 6, 5: 3, 8: 14}","[3, 5, 8, 65]",3153814656,Li1Tb6B3O14
LiDy6B3O14,mp-1211233,4.7578,1.83286476,0.0,"{3: 1, 66: 6, 5: 3, 8: 14}","[3, 5, 8, 66]",3153814666,Li1Dy6B3O14
