formula,material_id,band_gap,efermi,energy_above_hull,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Nb2AlC,mp-996162,0.0,6.21319513,0.0,"{41: 2, 13: 1, 6: 1}","[6, 13, 41]",61131412,Nb2Al1C1
Ce3AlC,mp-10036,0.0,7.12661914,0.0,"{58: 3, 13: 1, 6: 1}","[6, 13, 58]",61131583,Ce3Al1C1
Gd3AlC,mp-580539,0.0,3.36124582,0.0,"{64: 3, 13: 1, 6: 1}","[6, 13, 64]",61131643,Gd3Al1C1
Tb3AlC,mp-570822,0.0,3.48254034,0.0,"{65: 3, 13: 1, 6: 1}","[6, 13, 65]",61131653,Tb3Al1C1
Dy3AlC,mp-29676,0.0,3.40966886,0.0,"{66: 3, 13: 1, 6: 1}","[6, 13, 66]",61131663,Dy3Al1C1
Ho3AlC,mp-29677,0.0,3.35958985,0.0,"{67: 3, 13: 1, 6: 1}","[6, 13, 67]",61131673,Ho3Al1C1
Er3AlC,mp-568021,0.0,3.42219397,0.0,"{68: 3, 13: 1, 6: 1}","[6, 13, 68]",61131683,Er3Al1C1
Lu3AlC,mp-1206894,0.0,3.48462365,0.0,"{71: 3, 13: 1, 6: 1}","[6, 13, 71]",61131713,Lu3Al1C1
Ta2AlC,mp-1025441,0.0,7.01245973,0.0,"{73: 2, 13: 1, 6: 1}","[6, 13, 73]",61131732,Ta2Al1C1
Ti3Al2NiC,mp-505538,0.0,7.1848728,0.0,"{22: 3, 13: 2, 28: 1, 6: 1}","[6, 13, 22, 28]",61132223281,Ti3Al2Ni1C1
Ta3Al2CoC,mp-510486,0.0,7.18506157,0.0,"{73: 3, 13: 2, 27: 1, 6: 1}","[6, 13, 27, 73]",61132271733,Ta3Al2Co1C1
Nb3Al2C,mp-1190604,0.0,6.75607209,0.0,"{41: 3, 13: 2, 6: 1}","[6, 13, 41]",61132413,Nb3Al2C1
SiC,mp-1204356,1.8389000000000006,9.86867141,0.0,"{14: 1, 6: 1}","[6, 14]",61141,Si1C1
SmMn2SiC,mp-1205608,0.0,5.57795478,0.0,"{62: 1, 25: 2, 14: 1, 6: 1}","[6, 14, 25, 62]",61141252621,Sm1Mn2Si1C1
TbMn2SiC,mp-1205526,0.0,5.84166918,0.0,"{65: 1, 25: 2, 14: 1, 6: 1}","[6, 14, 25, 65]",61141252651,Tb1Mn2Si1C1
DyMn2SiC,mp-1205851,0.0,5.84878052,0.0,"{66: 1, 25: 2, 14: 1, 6: 1}","[6, 14, 25, 66]",61141252661,Dy1Mn2Si1C1
HoMn2SiC,mp-1205720,0.0,5.77888673,0.0,"{67: 1, 25: 2, 14: 1, 6: 1}","[6, 14, 25, 67]",61141252671,Ho1Mn2Si1C1
ErMn2SiC,mp-1206340,0.0,5.85804905,0.0,"{68: 1, 25: 2, 14: 1, 6: 1}","[6, 14, 25, 68]",61141252681,Er1Mn2Si1C1
TmMn2SiC,mp-1207684,0.0,5.85009626,0.0,"{69: 1, 25: 2, 14: 1, 6: 1}","[6, 14, 25, 69]",61141252691,Tm1Mn2Si1C1
ThMn2SiC,mp-1205614,0.0,7.57291396,0.0,"{90: 1, 25: 2, 14: 1, 6: 1}","[6, 14, 25, 90]",61141252901,Th1Mn2Si1C1
UMn2SiC,mp-1205583,0.0,9.37301762,0.0,"{92: 1, 25: 2, 14: 1, 6: 1}","[6, 14, 25, 92]",61141252921,U1Mn2Si1C1
Mn4SiMoC,mp-1222006,0.0,8.00800933,0.0,"{25: 4, 14: 1, 42: 1, 6: 1}","[6, 14, 25, 42]",61141254421,Mn4Si1Mo1C1
Er20Si12C,mp-1225168,0.0,4.45529296,0.0,"{68: 20, 14: 12, 6: 1}","[6, 14, 68]",6114126820,Er20Si12C1
Pr2Co2SiC,mp-1071216,0.0,5.25495215,0.0,"{59: 2, 27: 2, 14: 1, 6: 1}","[6, 14, 27, 59]",61141272592,Pr2Co2Si1C1
Nd2Co2SiC,mp-1070917,0.0,5.23432061,0.0,"{60: 2, 27: 2, 14: 1, 6: 1}","[6, 14, 27, 60]",61141272602,Nd2Co2Si1C1
CeSiRu2C,mp-1205654,0.0,8.2486347,0.0,"{58: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 58]",61141442581,Ce1Si1Ru2C1
PrSiRu2C,mp-1205551,0.0,6.53323031,0.0,"{59: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 59]",61141442591,Pr1Si1Ru2C1
NdSiRu2C,mp-1205506,0.0,6.52015502,0.0,"{60: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 60]",61141442601,Nd1Si1Ru2C1
SmSiRu2C,mp-1205773,0.0,6.39673753,0.0,"{62: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 62]",61141442621,Sm1Si1Ru2C1
TbSiRu2C,mp-1205603,0.0,6.64039297,0.0,"{65: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 65]",61141442651,Tb1Si1Ru2C1
DySiRu2C,mp-570595,0.0,6.62464863,0.0,"{66: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 66]",61141442661,Dy1Si1Ru2C1
HoSiRu2C,mp-570102,0.0,6.6009464,0.0,"{67: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 67]",61141442671,Ho1Si1Ru2C1
ErSiRu2C,mp-1205505,0.0,6.61706044,0.0,"{68: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 68]",61141442681,Er1Si1Ru2C1
TmSiRu2C,mp-1205703,0.0,6.60410329,0.0,"{69: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 69]",61141442691,Tm1Si1Ru2C1
ThSiRu2C,mp-1205580,0.0,8.24553181,0.0,"{90: 1, 14: 1, 44: 2, 6: 1}","[6, 14, 44, 90]",61141442901,Th1Si1Ru2C1
LaSiOs2C,mp-1205718,0.0,8.6031244,0.0,"{57: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 57, 76]",61141571762,La1Si1Os2C1
CeRe2SiC,mp-1206583,0.0,8.05724579,0.0,"{58: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 58, 75]",61141581752,Ce1Re2Si1C1
CeSiOs2C,mp-1205921,0.0,8.5044085,0.0,"{58: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 58, 76]",61141581762,Ce1Si1Os2C1
PrRe2SiC,mp-1206956,0.0,6.47209315,0.0,"{59: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 59, 75]",61141591752,Pr1Re2Si1C1
PrSiOs2C,mp-1209299,0.0,6.83837119,0.0,"{59: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 59, 76]",61141591762,Pr1Si1Os2C1
NdRe2SiC,mp-1205793,0.0,6.40692803,0.0,"{60: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 60, 75]",61141601752,Nd1Re2Si1C1
NdSiOs2C,mp-1205578,0.0,6.75368277,0.0,"{60: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 60, 76]",61141601762,Nd1Si1Os2C1
SmRe2SiC,mp-1206564,0.0,6.28393934,0.0,"{62: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 62, 75]",61141621752,Sm1Re2Si1C1
SmSiOs2C,mp-1205528,0.0,6.66796534,0.0,"{62: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 62, 76]",61141621762,Sm1Si1Os2C1
TbRe2SiC,mp-569505,0.0,6.46248933,0.0,"{65: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 65, 75]",61141651752,Tb1Re2Si1C1
TbSiOs2C,mp-1206183,0.0,6.86816439,0.0,"{65: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 65, 76]",61141651762,Tb1Si1Os2C1
DyRe2SiC,mp-1206141,0.0,6.41340223,0.0,"{66: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 66, 75]",61141661752,Dy1Re2Si1C1
DySiOs2C,mp-1205579,0.0,6.84976091,0.0,"{66: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 66, 76]",61141661762,Dy1Si1Os2C1
HoRe2SiC,mp-1205545,0.0,6.35001256,0.0,"{67: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 67, 75]",61141671752,Ho1Re2Si1C1
HoSiOs2C,mp-1205519,0.0,6.82343291,0.0,"{67: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 67, 76]",61141671762,Ho1Si1Os2C1
ErRe2SiC,mp-1205882,0.0,6.34896206,0.0,"{68: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 68, 75]",61141681752,Er1Re2Si1C1
ErSiOs2C,mp-1206269,0.0,6.83786026,0.0,"{68: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 68, 76]",61141681762,Er1Si1Os2C1
TmRe2SiC,mp-1205618,0.0,6.35217119,0.0,"{69: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 69, 75]",61141691752,Tm1Re2Si1C1
TmSiOs2C,mp-1205607,0.0,6.83059626,0.0,"{69: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 69, 76]",61141691762,Tm1Si1Os2C1
ThRe2SiC,mp-1206114,0.0,8.1174599,0.0,"{90: 1, 75: 2, 14: 1, 6: 1}","[6, 14, 75, 90]",61141752901,Th1Re2Si1C1
ThSiOs2C,mp-1208232,0.0,8.53887956,0.0,"{90: 1, 14: 1, 76: 2, 6: 1}","[6, 14, 76, 90]",61141762901,Th1Si1Os2C1
LaCr2Si2C,mp-604153,0.0,8.98178522,0.0,"{57: 1, 24: 2, 14: 2, 6: 1}","[6, 14, 24, 57]",61142242571,La1Cr2Si2C1
CeCr2Si2C,mp-6258,0.0,8.87962084,0.0,"{58: 1, 24: 2, 14: 2, 6: 1}","[6, 14, 24, 58]",61142242581,Ce1Cr2Si2C1
SmCr2Si2C,mp-1206312,0.0,7.20142365,0.0,"{62: 1, 24: 2, 14: 2, 6: 1}","[6, 14, 24, 62]",61142242621,Sm1Cr2Si2C1
TbCr2Si2C,mp-1206333,0.0,7.40381278,0.0,"{65: 1, 24: 2, 14: 2, 6: 1}","[6, 14, 24, 65]",61142242651,Tb1Cr2Si2C1
DyCr2Si2C,mp-1206533,0.0,7.33560473,0.0,"{66: 1, 24: 2, 14: 2, 6: 1}","[6, 14, 24, 66]",61142242661,Dy1Cr2Si2C1
HoCr2Si2C,mp-1024999,0.0,7.38806583,0.0,"{67: 1, 24: 2, 14: 2, 6: 1}","[6, 14, 24, 67]",61142242671,Ho1Cr2Si2C1
ErCr2Si2C,mp-1206309,0.0,7.39806846,0.0,"{68: 1, 24: 2, 14: 2, 6: 1}","[6, 14, 24, 68]",61142242681,Er1Cr2Si2C1
CeSi2Mo2C,mp-1018666,0.0,8.86408441,0.0,"{58: 1, 14: 2, 42: 2, 6: 1}","[6, 14, 42, 58]",61142422581,Ce1Si2Mo2C1
PrSi2Mo2C,mp-21891,0.0,7.49765598,0.0,"{59: 1, 14: 2, 42: 2, 6: 1}","[6, 14, 42, 59]",61142422591,Pr1Si2Mo2C1
La2Re2Si2C,mp-1025245,0.0,8.12809163,0.0,"{57: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 57, 75]",61142572752,La2Re2Si2C1
Ce2Re2Si2C,mp-1025285,0.0,8.07513189,0.0,"{58: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 58, 75]",61142582752,Ce2Re2Si2C1
Pr2Re2Si2C,mp-1025384,0.0,6.0478521,0.0,"{59: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 59, 75]",61142592752,Pr2Re2Si2C1
Nd2Re2Si2C,mp-1025210,0.0,6.02802872,0.0,"{60: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 60, 75]",61142602752,Nd2Re2Si2C1
Sm2Re2Si2C,mp-1025249,0.0,5.96029293,0.0,"{62: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 62, 75]",61142622752,Sm2Re2Si2C1
Gd2Re2Si2C,mp-1025361,0.0,5.97179286,0.0,"{64: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 64, 75]",61142642752,Gd2Re2Si2C1
Tb2Re2Si2C,mp-1025189,0.0,6.24272025,0.0,"{65: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 65, 75]",61142652752,Tb2Re2Si2C1
Dy2Re2Si2C,mp-1025240,0.0,6.24386876,0.0,"{66: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 66, 75]",61142662752,Dy2Re2Si2C1
Ho2Re2Si2C,mp-1025320,0.0,6.2076574,0.0,"{67: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 67, 75]",61142672752,Ho2Re2Si2C1
Er2Re2Si2C,mp-1025362,0.0,6.24002979,0.0,"{68: 2, 75: 2, 14: 2, 6: 1}","[6, 14, 68, 75]",61142682752,Er2Re2Si2C1
Ti5Si3C,mp-995201,0.0,7.68883772,0.0,"{22: 5, 14: 3, 6: 1}","[6, 14, 22]",61143225,Ti5Si3C1
Dy7Ru2C11,mp-1213045,0.0,5.21333536,0.0,"{66: 7, 44: 2, 6: 11}","[6, 44, 66]",611442667,Dy7Ru2C11
Er15Si9C,mp-1196963,0.0,4.44822257,0.0,"{68: 15, 14: 9, 6: 1}","[6, 14, 68]",611496815,Er15Si9C1
V2PC,mp-8044,0.0,8.39919005,0.0,"{23: 2, 15: 1, 6: 1}","[6, 15, 23]",61151232,V2P1C1
Nb2PC,mp-9987,0.0,7.37083463,0.0,"{41: 2, 15: 1, 6: 1}","[6, 15, 41]",61151412,Nb2P1C1
CePRu2C,mp-1080729,0.0,8.79033867,0.0,"{58: 1, 15: 1, 44: 2, 6: 1}","[6, 15, 44, 58]",61151442581,Ce1P1Ru2C1
SmPRu2C,mp-1079697,0.0,7.05322035,0.0,"{62: 1, 15: 1, 44: 2, 6: 1}","[6, 15, 44, 62]",61151442621,Sm1P1Ru2C1
TbPRu2C,mp-1080794,0.0,7.2725078,0.0,"{65: 1, 15: 1, 44: 2, 6: 1}","[6, 15, 44, 65]",61151442651,Tb1P1Ru2C1
DyPRu2C,mp-1205848,0.0,7.23203581,0.0,"{66: 1, 15: 1, 44: 2, 6: 1}","[6, 15, 44, 66]",61151442661,Dy1P1Ru2C1
HoPRu2C,mp-1205704,0.0,7.18112361,0.0,"{67: 1, 15: 1, 44: 2, 6: 1}","[6, 15, 44, 67]",61151442671,Ho1P1Ru2C1
ErPRu2C,mp-1205587,0.0,7.20191298,0.0,"{68: 1, 15: 1, 44: 2, 6: 1}","[6, 15, 44, 68]",61151442681,Er1P1Ru2C1
La2PC,mp-866691,0.0,8.41353906,0.0,"{57: 2, 15: 1, 6: 1}","[6, 15, 57]",61151572,La2P1C1
V4P2C,mp-29634,0.0,8.44865423,0.0,"{23: 4, 15: 2, 6: 1}","[6, 15, 23]",61152234,V4P2C1
Ti2CS,mp-3732,0.0,8.20808649,0.0,"{22: 2, 6: 1, 16: 1}","[6, 16, 22]",61161222,Ti2C1S1
CS14,mp-27814,2.5569,-0.35151479,0.0,"{6: 1, 16: 14}","[6, 16]",611614,C1S14
Zr2CS,mp-5025,0.0,6.7970435,0.0,"{40: 2, 6: 1, 16: 1}","[6, 16, 40]",61161402,Zr2C1S1
Hf2CS,mp-13137,0.0,7.64545999,0.0,"{72: 2, 6: 1, 16: 1}","[6, 16, 72]",61161722,Hf2C1S1
U2CS,mp-1216673,0.0,10.8103324,0.0,"{92: 2, 6: 1, 16: 1}","[6, 16, 92]",61161922,U2C1S1
Ta2CS2,mp-559976,0.0,5.48115559,0.0,"{73: 2, 6: 1, 16: 2}","[6, 16, 73]",61162732,Ta2C1S2
Ti6CCl14,mp-28913,0.9476999999999998,2.20710545,0.0,"{22: 6, 6: 1, 17: 14}","[6, 17, 22]",611714226,Ti6C1Cl14
Zr6CCl14,mp-29357,1.2812,2.06981723,0.0,"{40: 6, 6: 1, 17: 14}","[6, 17, 40]",611714406,Zr6C1Cl14
Hf6CCl14,mp-1212485,1.3758,3.9550928,0.0,"{72: 6, 6: 1, 17: 14}","[6, 17, 72]",611714726,Hf6C1Cl14
KZr6CCl15,mp-570066,1.1123,1.38965145,0.0,"{19: 1, 40: 6, 6: 1, 17: 15}","[6, 17, 19, 40]",611715191406,K1Zr6C1Cl15
KHf6CCl15,mp-1211876,1.1511,2.15623176,0.0,"{19: 1, 72: 6, 6: 1, 17: 15}","[6, 17, 19, 72]",611715191726,K1Hf6C1Cl15
RbZr6CCl15,mp-567966,1.1281,1.48392214,0.0,"{37: 1, 40: 6, 6: 1, 17: 15}","[6, 17, 37, 40]",611715371406,Rb1Zr6C1Cl15
CsZr6CCl15,mp-1213455,1.1421000000000001,1.59653484,0.0,"{55: 1, 40: 6, 6: 1, 17: 15}","[6, 17, 40, 55]",611715406551,Cs1Zr6C1Cl15
CsHf6CCl15,mp-1213477,1.2179,2.04241715,0.0,"{55: 1, 72: 6, 6: 1, 17: 15}","[6, 17, 55, 72]",611715551726,Cs1Hf6C1Cl15
Gd2CCl,mp-28638,0.0,5.25465351,0.0,"{64: 2, 6: 1, 17: 1}","[6, 17, 64]",61171642,Gd2C1Cl1
Rb4Zr6CCl18,mp-862605,1.2651999999999999,1.3279608,0.0,"{37: 4, 40: 6, 6: 1, 17: 18}","[6, 17, 37, 40]",611718374406,Rb4Zr6C1Cl18
CsLaZr6CCl18,mp-1213380,1.4203999999999999,2.39484881,0.0,"{55: 1, 57: 1, 40: 6, 6: 1, 17: 18}","[6, 17, 40, 55, 57]",611718406551571,Cs1La1Zr6C1Cl18
Cs2Lu7CCl18,mp-569387,0.0,3.49136234,0.0,"{55: 2, 71: 7, 6: 1, 17: 18}","[6, 17, 55, 71]",611718552717,Cs2Lu7C1Cl18
W6CCl18,mp-30295,1.1546,0.56060096,0.0,"{74: 6, 6: 1, 17: 18}","[6, 17, 74]",611718746,W6C1Cl18
Sc2CCl2,mp-28479,0.8824000000000001,2.33108536,0.0,"{21: 2, 6: 1, 17: 2}","[6, 17, 21]",61172212,Sc2C1Cl2
Ti2CCl2,mp-2647029,0.0,5.2139817,0.0,"{22: 2, 6: 1, 17: 2}","[6, 17, 22]",61172222,Ti2C1Cl2
Lu2CCl2,mp-573376,1.0343999999999998,2.66327015,0.0,"{71: 2, 6: 1, 17: 2}","[6, 17, 71]",61172712,Lu2C1Cl2
Gd3CCl3,mp-28133,0.0,4.73896953,0.0,"{64: 3, 6: 1, 17: 3}","[6, 17, 64]",61173643,Gd3C1Cl3
CCl4,mp-1004532,4.5297,-1.89970897,0.0,"{6: 1, 17: 4}","[6, 17]",61174,C1Cl4
Ce3CCl5,mp-580802,0.2093999999999996,5.43095476,0.0,"{58: 3, 6: 1, 17: 5}","[6, 17, 58]",61175583,Ce3C1Cl5
Pr3CCl5,mp-571490,2.3972999999999995,2.44670307,0.0,"{59: 3, 6: 1, 17: 5}","[6, 17, 59]",61175593,Pr3C1Cl5
Sc5CCl8,mp-31024,0.0,4.52308867,0.0,"{21: 5, 6: 1, 17: 8}","[6, 17, 21]",61178215,Sc5C1Cl8
K4Zr6CBr18,mp-627575,1.1749999999999998,2.08463935,0.0,"{19: 4, 40: 6, 6: 1, 35: 18}","[6, 19, 35, 40]",611943518406,K4Zr6C1Br18
ScCo3C,mp-10270,0.0,6.08719646,0.0,"{21: 1, 27: 3, 6: 1}","[6, 21, 27]",61211273,Sc1Co3C1
ScRu3C,mp-7130,0.0,7.02019737,0.0,"{21: 1, 44: 3, 6: 1}","[6, 21, 44]",61211443,Sc1Ru3C1
ScRh3C,mp-10712,0.0,6.64454772,0.0,"{21: 1, 45: 3, 6: 1}","[6, 21, 45]",61211453,Sc1Rh3C1
Sc2C,mp-29941,0.0,4.07763927,0.0,"{21: 2, 6: 1}","[6, 21]",61212,Sc2C1
Sc2CI3,mp-504934,0.5682999999999998,3.83378795,0.0,"{21: 2, 6: 1, 53: 3}","[6, 21, 53]",61212533,Sc2C1I3
Sc3GaC,mp-8577,0.0,4.01939445,0.0,"{21: 3, 31: 1, 6: 1}","[6, 21, 31]",61213311,Sc3Ga1C1
Sc3InC,mp-8578,0.0,5.36975467,0.0,"{21: 3, 49: 1, 6: 1}","[6, 21, 49]",61213491,Sc3In1C1
Sc3SnC,mp-16297,0.0,6.11995955,0.0,"{21: 3, 50: 1, 6: 1}","[6, 21, 50]",61213501,Sc3Sn1C1
Sc3TlC,mp-4230,0.0,5.4982611,0.0,"{21: 3, 81: 1, 6: 1}","[6, 21, 81]",61213811,Sc3Tl1C1
Sc3PbC,mp-21035,0.0,6.14045836,0.0,"{21: 3, 82: 1, 6: 1}","[6, 21, 82]",61213821,Sc3Pb1C1
Sc7CBr12,mp-504921,0.0,3.65036627,0.0,"{21: 7, 6: 1, 35: 12}","[6, 21, 35]",612173512,Sc7C1Br12
Sc7CI12,mp-28321,0.0,4.53904895,0.0,"{21: 7, 6: 1, 53: 12}","[6, 21, 53]",612175312,Sc7C1I12
TiC,mp-631,0.0,7.67533018,0.0,"{22: 1, 6: 1}","[6, 22]",61221,Ti1C1
Ti2C,mp-10721,0.0,6.03744955,0.0,"{22: 2, 6: 1}","[6, 22]",61222,Ti2C1
Ti2GaC,mp-12537,0.0,5.92571029,0.0,"{22: 2, 31: 1, 6: 1}","[6, 22, 31]",61222311,Ti2Ga1C1
Ti2GeC,mp-9958,0.0,7.52217233,0.0,"{22: 2, 32: 1, 6: 1}","[6, 22, 32]",61222321,Ti2Ge1C1
Ti2CdC,mp-9961,0.0,5.01977095,0.0,"{22: 2, 48: 1, 6: 1}","[6, 22, 48]",61222481,Ti2Cd1C1
Ti2InC,mp-20315,0.0,7.7277596,0.0,"{22: 2, 49: 1, 6: 1}","[6, 22, 49]",61222491,Ti2In1C1
Ti2SnC,mp-3871,0.0,8.60997873,0.0,"{22: 2, 50: 1, 6: 1}","[6, 22, 50]",61222501,Ti2Sn1C1
Ti2TlC,mp-1092281,0.0,7.58112447,0.0,"{22: 2, 81: 1, 6: 1}","[6, 22, 81]",61222811,Ti2Tl1C1
Ti2PbC,mp-20661,0.0,8.1694894,0.0,"{22: 2, 82: 1, 6: 1}","[6, 22, 82]",61222821,Ti2Pb1C1
Ti3Zn3C,mp-697076,0.0,4.95768419,0.0,"{22: 3, 30: 3, 6: 1}","[6, 22, 30]",61223303,Ti3Zn3C1
Ti3InC,mp-20325,0.0,7.73021871,0.0,"{22: 3, 49: 1, 6: 1}","[6, 22, 49]",61223491,Ti3In1C1
La21Mn8Sn7C12,mp-1201735,0.0,7.41575423,0.0,"{57: 21, 25: 8, 50: 7, 6: 12}","[6, 25, 50, 57]",6122585075721,La21Mn8Sn7C12
La21Mn8Sb7C12,mp-1203312,0.0,7.80336198,0.0,"{57: 21, 25: 8, 51: 7, 6: 12}","[6, 25, 51, 57]",6122585175721,La21Mn8Sb7C12
La20Mn8Te7C12,mp-1223565,0.0,7.96084616,0.0,"{57: 20, 25: 8, 52: 7, 6: 12}","[6, 25, 52, 57]",6122585275720,La20Mn8Te7C12
La21Mn8Bi7C12,mp-1200955,0.0,7.60023281,0.0,"{57: 21, 25: 8, 83: 7, 6: 12}","[6, 25, 57, 83]",6122585721837,La21Mn8Bi7C12
V2C,mp-20648,0.0,6.43580874,0.0,"{23: 2, 6: 1}","[6, 23]",61232,V2C1
V2GaC,mp-1080835,0.0,6.01411447,0.0,"{23: 2, 31: 1, 6: 1}","[6, 23, 31]",61232311,V2Ga1C1
V2GeC,mp-9957,0.0,7.73994713,0.0,"{23: 2, 32: 1, 6: 1}","[6, 23, 32]",61232321,V2Ge1C1
V2AsC,mp-10046,0.0,7.61077635,0.0,"{23: 2, 33: 1, 6: 1}","[6, 23, 33]",61232331,V2As1C1
V3GeC,mp-1079313,0.0,7.37955839,0.0,"{23: 3, 32: 1, 6: 1}","[6, 23, 32]",61233321,V3Ge1C1
V3AsC,mp-27769,0.0,7.56205902,0.0,"{23: 3, 33: 1, 6: 1}","[6, 23, 33]",61233331,V3As1C1
Cr2GaC,mp-20197,0.0,6.56023066,0.0,"{24: 2, 31: 1, 6: 1}","[6, 24, 31]",61242311,Cr2Ga1C1
Cr2Rh2C,mp-1226355,0.0,6.98064588,0.0,"{24: 2, 45: 2, 6: 1}","[6, 24, 45]",61242452,Cr2Rh2C1
Cr2Ir2C,mp-1226352,0.0,8.52633546,0.0,"{24: 2, 77: 2, 6: 1}","[6, 24, 77]",61242772,Cr2Ir2C1
Mn3GaC,mp-21313,0.0,6.14596261,0.0,"{25: 3, 31: 1, 6: 1}","[6, 25, 31]",61253311,Mn3Ga1C1
Mn3Mo3C,mp-15812,0.0,7.73910485,0.0,"{25: 3, 42: 3, 6: 1}","[6, 25, 42]",61253423,Mn3Mo3C1
Mn3W3C,mp-15813,0.0,7.21876557,0.0,"{25: 3, 74: 3, 6: 1}","[6, 25, 74]",61253743,Mn3W3C1
U6Co12Ge4C,mp-865440,0.0,9.55370013,0.0,"{92: 6, 27: 12, 32: 4, 6: 1}","[6, 27, 32, 92]",612712324926,U6Co12Ge4C1
GdCoC,mp-20345,0.0,3.8443172,0.0,"{64: 1, 27: 1, 6: 1}","[6, 27, 64]",61271641,Gd1Co1C1
TbCoC,mp-22158,0.0,4.03076439,0.0,"{65: 1, 27: 1, 6: 1}","[6, 27, 65]",61271651,Tb1Co1C1
DyCoC,mp-20350,0.0,4.01593841,0.0,"{66: 1, 27: 1, 6: 1}","[6, 27, 66]",61271661,Dy1Co1C1
HoCoC,mp-20906,0.0,3.95244326,0.0,"{67: 1, 27: 1, 6: 1}","[6, 27, 67]",61271671,Ho1Co1C1
ErCoC,mp-8475,0.0,3.98372519,0.0,"{68: 1, 27: 1, 6: 1}","[6, 27, 68]",61271681,Er1Co1C1
TmCoC,mp-19754,0.0,3.96177787,0.0,"{69: 1, 27: 1, 6: 1}","[6, 27, 69]",61271691,Tm1Co1C1
LuCoC,mp-22714,0.0,3.91735265,0.0,"{71: 1, 27: 1, 6: 1}","[6, 27, 71]",61271711,Lu1Co1C1
Nb4Ni2C,mp-864841,0.0,5.93077979,0.0,"{41: 4, 28: 2, 6: 1}","[6, 28, 41]",61282414,Nb4Ni2C1
Ni2Mo4C,mp-21536,0.0,8.48550239,0.0,"{28: 2, 42: 4, 6: 1}","[6, 28, 42]",61282424,Ni2Mo4C1
Ta4Ni2C,mp-867754,0.0,6.50883599,0.0,"{73: 4, 28: 2, 6: 1}","[6, 28, 73]",61282734,Ta4Ni2C1
Ni2W4C,mp-974038,0.0,7.84439502,0.0,"{28: 2, 74: 4, 6: 1}","[6, 28, 74]",61282744,Ni2W4C1
Ni6Mo6C,mp-30052,0.0,8.46859333,0.0,"{28: 6, 42: 6, 6: 1}","[6, 28, 42]",61286426,Ni6Mo6C1
Ni6W6C,mp-1194082,0.0,7.8794708,0.0,"{28: 6, 74: 6, 6: 1}","[6, 28, 74]",61286746,Ni6W6C1
Zr3Zn3C,mp-703492,0.0,4.11547622,0.0,"{40: 3, 30: 3, 6: 1}","[6, 30, 40]",61303403,Zr3Zn3C1
Hf3Zn3C,mp-722912,0.0,4.57612884,0.0,"{72: 3, 30: 3, 6: 1}","[6, 30, 72]",61303723,Hf3Zn3C1
Nb2GaC,mp-1079546,0.0,5.32027995,0.0,"{41: 2, 31: 1, 6: 1}","[6, 31, 41]",61311412,Nb2Ga1C1
Tb3GaC,mp-1206878,0.0,3.11173132,0.0,"{65: 3, 31: 1, 6: 1}","[6, 31, 65]",61311653,Tb3Ga1C1
Lu3GaC,mp-1206912,0.0,3.07243448,0.0,"{71: 3, 31: 1, 6: 1}","[6, 31, 71]",61311713,Lu3Ga1C1
Ta2GaC,mp-1025427,0.0,6.15272341,0.0,"{73: 2, 31: 1, 6: 1}","[6, 31, 73]",61311732,Ta2Ga1C1
