formula,material_id,band_gap,efermi,energy_above_hull,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
AlAs3(SeCl)4,mp-567734,2.3258,-0.36898879,0.0,"{13: 1, 33: 3, 34: 4, 17: 4}","[13, 17, 33, 34]",131174333344,Al1As3Se4Cl4
AlBiSeCl4,mp-637206,2.5424,0.1107556,0.0,"{13: 1, 83: 1, 34: 1, 17: 4}","[13, 17, 34, 83]",131174341831,Al1Bi1Se1Cl4
Al(SeCl2)2,mp-574529,1.3809,-1.26069221,0.0,"{13: 1, 34: 2, 17: 4}","[13, 17, 34]",131174342,Al1Se2Cl4
AlSb2(SeCl2)2,mp-1194909,1.122,1.66711261,0.0,"{13: 1, 51: 2, 34: 2, 17: 4}","[13, 17, 34, 51]",131174342512,Al1Sb2Se2Cl4
Al(SeCl)4,mp-683984,1.1038000000000001,-0.41099119,0.0,"{13: 1, 34: 4, 17: 4}","[13, 17, 34]",131174344,Al1Se4Cl4
AlSb2Te2BrCl4,mp-1204489,0.5731999999999999,3.06759583,0.0,"{13: 1, 51: 2, 52: 2, 35: 1, 17: 4}","[13, 17, 35, 51, 52]",131174351512522,Al1Sb2Te2Br1Cl4
RbAlCl4,mp-1209422,5.2186,3.5772891,0.0,"{37: 1, 13: 1, 17: 4}","[13, 17, 37]",131174371,Rb1Al1Cl4
AlCdCl4,mp-1102961,2.761,-0.42540743,0.0,"{13: 1, 48: 1, 17: 4}","[13, 17, 48]",131174481,Al1Cd1Cl4
AlInCl4,mp-638061,4.186100000000001,-0.1284553,0.0,"{13: 1, 49: 1, 17: 4}","[13, 17, 49]",131174491,Al1In1Cl4
AlSb2(TeCl2)2,mp-567743,0.7508999999999997,2.42428752,0.0,"{13: 1, 51: 2, 52: 2, 17: 4}","[13, 17, 51, 52]",131174512522,Al1Sb2Te2Cl4
AlBiTeCl4,mp-628665,2.1036,0.55077339,0.0,"{13: 1, 83: 1, 52: 1, 17: 4}","[13, 17, 52, 83]",131174521831,Al1Bi1Te1Cl4
Al(TeCl2)2,mp-540628,1.3285,-0.16609279,0.0,"{13: 1, 52: 2, 17: 4}","[13, 17, 52]",131174522,Al1Te2Cl4
CsAlCl4,mp-27260,5.3909,-1.53600458,0.0,"{55: 1, 13: 1, 17: 4}","[13, 17, 55]",131174551,Cs1Al1Cl4
AlTlCl4,mp-567716,4.7337,-0.63989662,0.0,"{13: 1, 81: 1, 17: 4}","[13, 17, 81]",131174811,Al1Tl1Cl4
Al(BiCl)4,mp-1198361,1.4598000000000002,2.0476112,0.0,"{13: 1, 83: 4, 17: 4}","[13, 17, 83]",131174834,Al1Bi4Cl4
Al11Re4,mp-1214889,0.0,7.96047719,0.0,"{13: 11, 75: 4}","[13, 75]",1311754,Al11Re4
K2AlAgCl6,mp-1111973,2.4737,0.26956714,0.0,"{19: 2, 13: 1, 47: 1, 17: 6}","[13, 17, 19, 47]",131176192471,K2Al1Ag1Cl6
AlICl6,mp-27935,2.291,-0.95823993,0.0,"{13: 1, 53: 1, 17: 6}","[13, 17, 53]",131176531,Al1I1Cl6
Al(ICl2)3,mp-672352,1.7106,-0.4056328,0.0,"{13: 1, 53: 3, 17: 6}","[13, 17, 53]",131176533,Al1I3Cl6
AlBiCl6,mp-672273,3.7506000000000004,-1.07318618,0.0,"{13: 1, 83: 1, 17: 6}","[13, 17, 83]",131176831,Al1Bi1Cl6
AlSeCl7,mp-1205403,2.5979,1.54014386,0.0,"{13: 1, 34: 1, 17: 7}","[13, 17, 34]",131177341,Al1Se1Cl7
AlTeCl7,mp-573751,3.2352,-1.2292216,0.0,"{13: 1, 52: 1, 17: 7}","[13, 17, 52]",131177521,Al1Te1Cl7
KAlSe2,mp-1211743,2.4189,1.10099387,0.0,"{19: 1, 13: 1, 34: 2}","[13, 19, 34]",131191342,K1Al1Se2
KAlBr4,mp-1211750,4.2143999999999995,2.65897593,0.0,"{19: 1, 13: 1, 35: 4}","[13, 19, 35]",131191354,K1Al1Br4
KAlSb4,mp-29373,0.24520000000000053,4.15936196,0.0,"{19: 1, 13: 1, 51: 4}","[13, 19, 51]",131191514,K1Al1Sb4
KAlTe2,mp-18347,1.9596000000000005,2.17491167,0.0,"{19: 1, 13: 1, 52: 2}","[13, 19, 52]",131191522,K1Al1Te2
K3AlAs2,mp-541682,0.4517,1.62573836,0.0,"{19: 3, 13: 1, 33: 2}","[13, 19, 33]",131193332,K3Al1As2
K3AlSe3,mp-18217,2.4697,0.4700907,0.0,"{19: 3, 13: 1, 34: 3}","[13, 19, 34]",131193343,K3Al1Se3
Cs6K3AlSb4,mp-17120,0.6537000000000002,2.36812972,0.0,"{55: 6, 19: 3, 13: 1, 51: 4}","[13, 19, 51, 55]",131193514556,Cs6K3Al1Sb4
K3AlTe3,mp-18378,2.0332,1.28009321,0.0,"{19: 3, 13: 1, 52: 3}","[13, 19, 52]",131193523,K3Al1Te3
Ca11AlSb9,mp-1214215,1.1765999999999996,5.54690766,0.0,"{20: 11, 13: 1, 51: 9}","[13, 20, 51]",1312011519,Ca11Al1Sb9
Ca14AlSb11,mp-567799,0.5897000000000006,4.92949548,0.0,"{20: 14, 13: 1, 51: 11}","[13, 20, 51]",13120145111,Ca14Al1Sb11
CaAlPd,mp-571039,0.0,4.73116721,0.0,"{20: 1, 13: 1, 46: 1}","[13, 20, 46]",131201461,Ca1Al1Pd1
CaAlPt,mp-1102631,0.0,5.44459777,0.0,"{20: 1, 13: 1, 78: 1}","[13, 20, 78]",131201781,Ca1Al1Pt1
CaAlAu,mp-568424,0.0,4.99413808,0.0,"{20: 1, 13: 1, 79: 1}","[13, 20, 79]",131201791,Ca1Al1Au1
Ca2AlZn16,mp-1227383,0.0,3.17729709,0.0,"{20: 2, 13: 1, 30: 16}","[13, 20, 30]",1312023016,Ca2Al1Zn16
Ca2AlPd2,mp-1078304,0.0,4.27474993,0.0,"{20: 2, 13: 1, 46: 2}","[13, 20, 46]",131202462,Ca2Al1Pd2
Ca2AlPt2,mp-1078362,0.0,5.00351242,0.0,"{20: 2, 13: 1, 78: 2}","[13, 20, 78]",131202782,Ca2Al1Pt2
Ca3AlAs3,mp-17186,0.7300999999999997,3.71144746,0.0,"{20: 3, 13: 1, 33: 3}","[13, 20, 33]",131203333,Ca3Al1As3
Ca3AlSb3,mp-18300,0.25340000000000007,4.72748469,0.0,"{20: 3, 13: 1, 51: 3}","[13, 20, 51]",131203513,Ca3Al1Sb3
ScAl,mp-331,0.0,5.83645083,0.0,"{21: 1, 13: 1}","[13, 21]",131211,Sc1Al1
ScAlCo2,mp-862602,0.0,6.25136976,0.0,"{21: 1, 13: 1, 27: 2}","[13, 21, 27]",131211272,Sc1Al1Co2
ScAlNi2,mp-10898,0.0,7.07468705,0.0,"{21: 1, 13: 1, 28: 2}","[13, 21, 28]",131211282,Sc1Al1Ni2
ScAlGe,mp-1077599,0.0,6.71006814,0.0,"{21: 1, 13: 1, 32: 1}","[13, 21, 32]",131211321,Sc1Al1Ge1
ScAlRh2,mp-867922,0.0,7.16935908,0.0,"{21: 1, 13: 1, 45: 2}","[13, 21, 45]",131211452,Sc1Al1Rh2
ScAlPd2,mp-16524,0.0,6.22087306,0.0,"{21: 1, 13: 1, 46: 2}","[13, 21, 46]",131211462,Sc1Al1Pd2
ScAlAg2,mp-31169,0.0,4.89151498,0.0,"{21: 1, 13: 1, 47: 2}","[13, 21, 47]",131211472,Sc1Al1Ag2
ScAlIr2,mp-861507,0.0,8.42233133,0.0,"{21: 1, 13: 1, 77: 2}","[13, 21, 77]",131211772,Sc1Al1Ir2
ScAlAu,mp-1105210,0.0,5.99086194,0.0,"{21: 1, 13: 1, 79: 1}","[13, 21, 79]",131211791,Sc1Al1Au1
ScAlAu2,mp-10873,0.0,6.15770959,0.0,"{21: 1, 13: 1, 79: 2}","[13, 21, 79]",131211792,Sc1Al1Au2
Sc2Al,mp-11220,0.0,4.79259376,0.0,"{21: 2, 13: 1}","[13, 21]",131212,Sc2Al1
Sc2AlZn,mp-862548,0.0,4.5808757,0.0,"{21: 2, 13: 1, 30: 1}","[13, 21, 30]",131212301,Sc2Al1Zn1
Sc2AlTc,mp-862543,0.0,5.51222613,0.0,"{21: 2, 13: 1, 43: 1}","[13, 21, 43]",131212431,Sc2Al1Tc1
Sc2AlAg,mp-972907,0.0,4.78606661,0.0,"{21: 2, 13: 1, 47: 1}","[13, 21, 47]",131212471,Sc2Al1Ag1
Sc2AlOs,mp-862486,0.0,6.18548824,0.0,"{21: 2, 13: 1, 76: 1}","[13, 21, 76]",131212761,Sc2Al1Os1
Sc3Al,mp-862259,0.0,4.57138237,0.0,"{21: 3, 13: 1}","[13, 21]",131213,Sc3Al1
TiAl,mp-1953,0.0,6.80837283,0.0,"{22: 1, 13: 1}","[13, 22]",131221,Ti1Al1
TiMn2Al,mp-865531,0.0,6.89372406,0.0,"{22: 1, 25: 2, 13: 1}","[13, 22, 25]",131221252,Ti1Mn2Al1
TiAlCo2,mp-5407,0.0,7.10381391,0.0,"{22: 1, 13: 1, 27: 2}","[13, 22, 27]",131221272,Ti1Al1Co2
TiAlNi2,mp-7187,0.0,8.02161151,0.0,"{22: 1, 13: 1, 28: 2}","[13, 22, 28]",131221282,Ti1Al1Ni2
TiAlNi6,mp-1217044,0.0,8.05734485,0.0,"{22: 1, 13: 1, 28: 6}","[13, 22, 28]",131221286,Ti1Al1Ni6
TiAlRu2,mp-866155,0.0,7.9479865,0.0,"{22: 1, 13: 1, 44: 2}","[13, 22, 44]",131221442,Ti1Al1Ru2
TiAlRh2,mp-866153,0.0,8.01301471,0.0,"{22: 1, 13: 1, 45: 2}","[13, 22, 45]",131221452,Ti1Al1Rh2
TiAlPd2,mp-865441,0.0,6.71196101,0.0,"{22: 1, 13: 1, 46: 2}","[13, 22, 46]",131221462,Ti1Al1Pd2
TiAlOs2,mp-865442,0.0,8.06099635,0.0,"{22: 1, 13: 1, 76: 2}","[13, 22, 76]",131221762,Ti1Al1Os2
TiAlPt,mp-570713,0.0,7.92171433,0.0,"{22: 1, 13: 1, 78: 1}","[13, 22, 78]",131221781,Ti1Al1Pt1
TiAlAu,mp-16481,0.0,7.07426997,0.0,"{22: 1, 13: 1, 79: 1}","[13, 22, 79]",131221791,Ti1Al1Au1
Ti2AlGe3,mp-1217076,0.0,7.88876175,0.0,"{22: 2, 13: 1, 32: 3}","[13, 22, 32]",131222323,Ti2Al1Ge3
Ti2NbAl,mp-1217093,0.0,6.0483716,0.0,"{22: 2, 41: 1, 13: 1}","[13, 22, 41]",131222411,Ti2Nb1Al1
Ti2AlMo,mp-861627,0.0,7.00879401,0.0,"{22: 2, 13: 1, 42: 1}","[13, 22, 42]",131222421,Ti2Al1Mo1
Ti2AlTc,mp-861637,0.0,7.38665,0.0,"{22: 2, 13: 1, 43: 1}","[13, 22, 43]",131222431,Ti2Al1Tc1
Ti2AlW,mp-1187418,0.0,6.64953303,0.0,"{22: 2, 13: 1, 74: 1}","[13, 22, 74]",131222741,Ti2Al1W1
Ti2AlRe,mp-861640,0.0,7.17269596,0.0,"{22: 2, 13: 1, 75: 1}","[13, 22, 75]",131222751,Ti2Al1Re1
Ti3Al,mp-1823,0.0,6.26997544,0.0,"{22: 3, 13: 1}","[13, 22]",131223,Ti3Al1
Ti4AlGe7,mp-1217144,0.0,7.74704295,0.0,"{22: 4, 13: 1, 32: 7}","[13, 22, 32]",131224327,Ti4Al1Ge7
MnAl12,mp-1104165,0.0,7.96684698,0.0,"{25: 1, 13: 12}","[13, 25]",1312251,Mn1Al12
AlV,mp-1228001,0.0,7.50600369,0.0,"{13: 1, 23: 1}","[13, 23]",131231,Al1V1
Mn2AlV,mp-10895,0.0,7.08921185,0.0,"{25: 2, 13: 1, 23: 1}","[13, 23, 25]",131231252,Mn2Al1V1
AlVCo2,mp-4955,0.0,7.01778873,0.0,"{13: 1, 23: 1, 27: 2}","[13, 23, 27]",131231272,Al1V1Co2
AlVRu2,mp-866001,0.0,8.33200241,0.0,"{13: 1, 23: 1, 44: 2}","[13, 23, 44]",131231442,Al1V1Ru2
AlVOs2,mp-862700,0.0,8.67740035,0.0,"{13: 1, 23: 1, 76: 2}","[13, 23, 76]",131231762,Al1V1Os2
AlV3,mp-1387,0.0,6.47361175,0.0,"{13: 1, 23: 3}","[13, 23]",131233,Al1V3
AlV6Ga,mp-1228807,0.0,6.03197746,0.0,"{13: 1, 23: 6, 31: 1}","[13, 23, 31]",131236311,Al1V6Ga1
AlV6Ge,mp-1228829,0.0,6.70862789,0.0,"{13: 1, 23: 6, 32: 1}","[13, 23, 32]",131236321,Al1V6Ge1
AlV9Au2,mp-1228971,0.0,6.35463349,0.0,"{13: 1, 23: 9, 79: 2}","[13, 23, 79]",131239792,Al1V9Au2
Mn2AlCr,mp-864988,0.0,7.46499702,0.0,"{25: 2, 13: 1, 24: 1}","[13, 24, 25]",131241252,Mn2Al1Cr1
AlCrRu2,mp-862781,0.0,8.17224128,0.0,"{13: 1, 24: 1, 44: 2}","[13, 24, 44]",131241442,Al1Cr1Ru2
Al12Tc,mp-16719,0.0,8.20056414,0.0,"{13: 12, 43: 1}","[13, 43]",1312431,Al12Tc1
Ce3(Al3Ru)4,mp-31079,0.0,8.00961396,0.0,"{58: 3, 13: 12, 44: 4}","[13, 44, 58]",1312444583,Ce3Al12Ru4
Pr3(Al3Ru)4,mp-1209381,0.0,6.91889584,0.0,"{59: 3, 13: 12, 44: 4}","[13, 44, 59]",1312444593,Pr3Al12Ru4
Nd3(Al3Ru)4,mp-1209944,0.0,6.88578559,0.0,"{60: 3, 13: 12, 44: 4}","[13, 44, 60]",1312444603,Nd3Al12Ru4
Sm3(Al3Ru)4,mp-1208914,0.0,6.90869195,0.0,"{62: 3, 13: 12, 44: 4}","[13, 44, 62]",1312444623,Sm3Al12Ru4
Tb3(Al3Ru)4,mp-1195573,0.0,6.85324213,0.0,"{65: 3, 13: 12, 44: 4}","[13, 44, 65]",1312444653,Tb3Al12Ru4
Dy3(Al3Ru)4,mp-1195540,0.0,6.92667964,0.0,"{66: 3, 13: 12, 44: 4}","[13, 44, 66]",1312444663,Dy3Al12Ru4
Ho3(Al3Ru)4,mp-1212260,0.0,6.83819034,0.0,"{67: 3, 13: 12, 44: 4}","[13, 44, 67]",1312444673,Ho3Al12Ru4
Er3(Al3Ru)4,mp-1212925,0.0,6.88681151,0.0,"{68: 3, 13: 12, 44: 4}","[13, 44, 68]",1312444683,Er3Al12Ru4
Tm3(Al3Ru)4,mp-1208023,0.0,6.86749024,0.0,"{69: 3, 13: 12, 44: 4}","[13, 44, 69]",1312444693,Tm3Al12Ru4
MnAl,mp-771,0.0,7.62008316,0.0,"{25: 1, 13: 1}","[13, 25]",131251,Mn1Al1
MnAlCo2,mp-3623,0.0,6.61087155,0.0,"{25: 1, 13: 1, 27: 2}","[13, 25, 27]",131251272,Mn1Al1Co2
MnAlNi2,mp-4922,0.0,7.57571564,0.0,"{25: 1, 13: 1, 28: 2}","[13, 25, 28]",131251282,Mn1Al1Ni2
MnAlGe,mp-20757,0.0,7.30454664,0.0,"{25: 1, 13: 1, 32: 1}","[13, 25, 32]",131251321,Mn1Al1Ge1
MnAlRu2,mp-864980,0.0,7.83489379,0.0,"{25: 1, 13: 1, 44: 2}","[13, 25, 44]",131251442,Mn1Al1Ru2
MnAlRh2,mp-10894,0.0,6.91259405,0.0,"{25: 1, 13: 1, 45: 2}","[13, 25, 45]",131251452,Mn1Al1Rh2
HfMnAl,mp-1224495,0.0,6.34057376,0.0,"{72: 1, 25: 1, 13: 1}","[13, 25, 72]",131251721,Hf1Mn1Al1
MnAlOs2,mp-864951,0.0,8.22454002,0.0,"{25: 1, 13: 1, 76: 2}","[13, 25, 76]",131251762,Mn1Al1Os2
MnAlIr2,mp-864950,0.0,8.69897736,0.0,"{25: 1, 13: 1, 77: 2}","[13, 25, 77]",131251772,Mn1Al1Ir2
MnAlAu2,mp-5491,0.0,6.50065343,0.0,"{25: 1, 13: 1, 79: 2}","[13, 25, 79]",131251792,Mn1Al1Au2
Mn2NbAl,mp-865011,0.0,6.63607074,0.0,"{25: 2, 41: 1, 13: 1}","[13, 25, 41]",131252411,Mn2Nb1Al1
TaMn2Al,mp-867120,0.0,6.72691604,0.0,"{73: 1, 25: 2, 13: 1}","[13, 25, 73]",131252731,Ta1Mn2Al1
Mn2AlW,mp-864990,0.0,7.46125989,0.0,"{25: 2, 13: 1, 74: 1}","[13, 25, 74]",131252741,Mn2Al1W1
Mn2AlRe,mp-864989,0.0,8.03516686,0.0,"{25: 2, 13: 1, 75: 1}","[13, 25, 75]",131252751,Mn2Al1Re1
PaMn2Al,mp-861991,0.0,9.60814862,0.0,"{91: 1, 25: 2, 13: 1}","[13, 25, 91]",131252911,Pa1Mn2Al1
Ce3(Al3Os)4,mp-1213926,0.0,8.05789209,0.0,"{58: 3, 13: 12, 76: 4}","[13, 58, 76]",1312583764,Ce3Al12Os4
Zr3Mn8Al,mp-1215704,0.0,5.90656215,0.0,"{40: 3, 25: 8, 13: 1}","[13, 25, 40]",131258403,Zr3Mn8Al1
Mn8Nb3Al,mp-1221748,0.0,6.42434822,0.0,"{25: 8, 41: 3, 13: 1}","[13, 25, 41]",131258413,Mn8Nb3Al1
Ta3Mn8Al,mp-1218087,0.0,6.6461131,0.0,"{73: 3, 25: 8, 13: 1}","[13, 25, 73]",131258733,Ta3Mn8Al1
Pr3(Al3Os)4,mp-1209374,0.0,6.94499108,0.0,"{59: 3, 13: 12, 76: 4}","[13, 59, 76]",1312593764,Pr3Al12Os4
Nd3(Al3Os)4,mp-1209972,0.0,6.86212516,0.0,"{60: 3, 13: 12, 76: 4}","[13, 60, 76]",1312603764,Nd3Al12Os4
Sm3(Al3Os)4,mp-1208935,0.0,6.85277579,0.0,"{62: 3, 13: 12, 76: 4}","[13, 62, 76]",1312623764,Sm3Al12Os4
Tb3(Al3Os)4,mp-1208548,0.0,6.9355315,0.0,"{65: 3, 13: 12, 76: 4}","[13, 65, 76]",1312653764,Tb3Al12Os4
Dy3(Al3Os)4,mp-1213200,0.0,6.9257532,0.0,"{66: 3, 13: 12, 76: 4}","[13, 66, 76]",1312663764,Dy3Al12Os4
Ho3(Al3Os)4,mp-1212256,0.0,6.89428912,0.0,"{67: 3, 13: 12, 76: 4}","[13, 67, 76]",1312673764,Ho3Al12Os4
Er3(Al3Os)4,mp-1212920,0.0,6.92661746,0.0,"{68: 3, 13: 12, 76: 4}","[13, 68, 76]",1312683764,Er3Al12Os4
Tm3(Al3Os)4,mp-1207816,0.0,6.91857794,0.0,"{69: 3, 13: 12, 76: 4}","[13, 69, 76]",1312693764,Tm3Al12Os4
AlCo,mp-284,0.0,8.41814647,0.0,"{13: 1, 27: 1}","[13, 27]",131271,Al1Co1
CeAlCo,mp-571542,0.0,7.6247494,0.0,"{58: 1, 13: 1, 27: 1}","[13, 27, 58]",131271581,Ce1Al1Co1
ThAlCo,mp-1206017,0.0,7.50895694,0.0,"{90: 1, 13: 1, 27: 1}","[13, 27, 90]",131271901,Th1Al1Co1
AlGaCo2,mp-1228893,0.0,7.08782652,0.0,"{13: 1, 31: 1, 27: 2}","[13, 27, 31]",131272311,Al1Ga1Co2
ZrAlCo2,mp-3909,0.0,6.03449555,0.0,"{40: 1, 13: 1, 27: 2}","[13, 27, 40]",131272401,Zr1Al1Co2
NbAlCo2,mp-5149,0.0,6.66127638,0.0,"{41: 1, 13: 1, 27: 2}","[13, 27, 41]",131272411,Nb1Al1Co2
Gd2AlCo2,mp-637222,0.0,4.54648699,0.0,"{64: 2, 13: 1, 27: 2}","[13, 27, 64]",131272642,Gd2Al1Co2
Tb2AlCo2,mp-13432,0.0,4.76581855,0.0,"{65: 2, 13: 1, 27: 2}","[13, 27, 65]",131272652,Tb2Al1Co2
Dy2AlCo2,mp-13431,0.0,4.73077246,0.0,"{66: 2, 13: 1, 27: 2}","[13, 27, 66]",131272662,Dy2Al1Co2
HfAlCo2,mp-5221,0.0,6.3576831,0.0,"{72: 1, 13: 1, 27: 2}","[13, 27, 72]",131272721,Hf1Al1Co2
TaAlCo2,mp-3340,0.0,6.98593221,0.0,"{73: 1, 13: 1, 27: 2}","[13, 27, 73]",131272731,Ta1Al1Co2
Lu2AlCo3,mp-1222339,0.0,4.94134086,0.0,"{71: 2, 13: 1, 27: 3}","[13, 27, 71]",131273712,Lu2Al1Co3
Al12Re,mp-1648,0.0,8.10268764,0.0,"{13: 12, 75: 1}","[13, 75]",1312751,Al12Re1
AlNi,mp-1487,0.0,10.47765691,0.0,"{13: 1, 28: 1}","[13, 28]",131281,Al1Ni1
ZrAlNi,mp-5723,0.0,6.56136917,0.0,"{40: 1, 13: 1, 28: 1}","[13, 28, 40]",131281401,Zr1Al1Ni1
LaAlNi,mp-1211364,0.0,8.25769806,0.0,"{57: 1, 13: 1, 28: 1}","[13, 28, 57]",131281571,La1Al1Ni1
CeAlNi,mp-11351,0.0,8.21983911,0.0,"{58: 1, 13: 1, 28: 1}","[13, 28, 58]",131281581,Ce1Al1Ni1
PrAlNi,mp-1079699,0.0,5.77126451,0.0,"{59: 1, 13: 1, 28: 1}","[13, 28, 59]",131281591,Pr1Al1Ni1
NdAlNi,mp-1078757,0.0,5.67141922,0.0,"{60: 1, 13: 1, 28: 1}","[13, 28, 60]",131281601,Nd1Al1Ni1
GdAlNi,mp-1101090,0.0,5.51335405,0.0,"{64: 1, 13: 1, 28: 1}","[13, 28, 64]",131281641,Gd1Al1Ni1
TbAlNi,mp-11538,0.0,5.71288795,0.0,"{65: 1, 13: 1, 28: 1}","[13, 28, 65]",131281651,Tb1Al1Ni1
DyAlNi,mp-3053,0.0,5.75855807,0.0,"{66: 1, 13: 1, 28: 1}","[13, 28, 66]",131281661,Dy1Al1Ni1
HoAlNi,mp-2909,0.0,5.72146062,0.0,"{67: 1, 13: 1, 28: 1}","[13, 28, 67]",131281671,Ho1Al1Ni1
ErAlNi,mp-1078826,0.0,5.69214552,0.0,"{68: 1, 13: 1, 28: 1}","[13, 28, 68]",131281681,Er1Al1Ni1
TmAlNi,mp-1087523,0.0,5.70540468,0.0,"{69: 1, 13: 1, 28: 1}","[13, 28, 69]",131281691,Tm1Al1Ni1
LuAlNi,mp-1079819,0.0,5.67247658,0.0,"{71: 1, 13: 1, 28: 1}","[13, 28, 71]",131281711,Lu1Al1Ni1
HfAlNi,mp-1078767,0.0,7.04378365,0.0,"{72: 1, 13: 1, 28: 1}","[13, 28, 72]",131281721,Hf1Al1Ni1
ThAlNi,mp-1078581,0.0,7.92370863,0.0,"{90: 1, 13: 1, 28: 1}","[13, 28, 90]",131281901,Th1Al1Ni1
Ce2AlGaNi2,mp-1227010,0.0,7.61887833,0.0,"{58: 2, 13: 1, 31: 1, 28: 2}","[13, 28, 31, 58]",131282311582,Ce2Al1Ga1Ni2
ZrAlNi2,mp-3944,0.0,6.97627983,0.0,"{40: 1, 13: 1, 28: 2}","[13, 28, 40]",131282401,Zr1Al1Ni2
Nd2AlNi2,mp-1069330,0.0,5.33049857,0.0,"{60: 2, 13: 1, 28: 2}","[13, 28, 60]",131282602,Nd2Al1Ni2
Sm2AlNi2,mp-1206462,0.0,5.39197102,0.0,"{62: 2, 13: 1, 28: 2}","[13, 28, 62]",131282622,Sm2Al1Ni2
Gd2AlNi2,mp-1071506,0.0,5.247006,0.0,"{64: 2, 13: 1, 28: 2}","[13, 28, 64]",131282642,Gd2Al1Ni2
Tb2AlNi2,mp-1069297,0.0,5.39320588,0.0,"{65: 2, 13: 1, 28: 2}","[13, 28, 65]",131282652,Tb2Al1Ni2
Er2AlNi2,mp-1068244,0.0,5.43449777,0.0,"{68: 2, 13: 1, 28: 2}","[13, 28, 68]",131282682,Er2Al1Ni2
Tm2AlNi2,mp-1069611,0.0,5.33825723,0.0,"{69: 2, 13: 1, 28: 2}","[13, 28, 69]",131282692,Tm2Al1Ni2
Lu2AlNi2,mp-1070507,0.0,5.31586317,0.0,"{71: 2, 13: 1, 28: 2}","[13, 28, 71]",131282712,Lu2Al1Ni2
HfAlNi2,mp-5748,0.0,7.31555534,0.0,"{72: 1, 13: 1, 28: 2}","[13, 28, 72]",131282721,Hf1Al1Ni2
AlNi3,mp-2593,0.0,8.50778329,0.0,"{13: 1, 28: 3}","[13, 28]",131283,Al1Ni3
LaAlNi4,mp-1222929,0.0,8.39804094,0.0,"{57: 1, 13: 1, 28: 4}","[13, 28, 57]",131284571,La1Al1Ni4
CeAlNi4,mp-1226626,0.0,8.14755114,0.0,"{58: 1, 13: 1, 28: 4}","[13, 28, 58]",131284581,Ce1Al1Ni4
PrAlNi4,mp-1219687,0.0,6.70343504,0.0,"{59: 1, 13: 1, 28: 4}","[13, 28, 59]",131284591,Pr1Al1Ni4
NdAlNi4,mp-1220177,0.0,6.59023326,0.0,"{60: 1, 13: 1, 28: 4}","[13, 28, 60]",131284601,Nd1Al1Ni4
GdAlNi4,mp-1224779,0.0,6.5193527,0.0,"{64: 1, 13: 1, 28: 4}","[13, 28, 64]",131284641,Gd1Al1Ni4
TbAlNi4,mp-1217581,0.0,6.75701373,0.0,"{65: 1, 13: 1, 28: 4}","[13, 28, 65]",131284651,Tb1Al1Ni4
DyAlNi4,mp-1225297,0.0,6.63061452,0.0,"{66: 1, 13: 1, 28: 4}","[13, 28, 66]",131284661,Dy1Al1Ni4
HoAlNi4,mp-1223899,0.0,6.63190876,0.0,"{67: 1, 13: 1, 28: 4}","[13, 28, 67]",131284671,Ho1Al1Ni4
ErAlNi4,mp-1225548,0.0,6.58733266,0.0,"{68: 1, 13: 1, 28: 4}","[13, 28, 68]",131284681,Er1Al1Ni4
TmAlNi4,mp-1216573,0.0,6.63154036,0.0,"{69: 1, 13: 1, 28: 4}","[13, 28, 69]",131284691,Tm1Al1Ni4
AlGaNi6,mp-1228918,0.0,7.77792832,0.0,"{13: 1, 31: 1, 28: 6}","[13, 28, 31]",131286311,Al1Ga1Ni6
AlNi6Ge,mp-1228832,0.0,8.68072974,0.0,"{13: 1, 28: 6, 32: 1}","[13, 28, 32]",131286321,Al1Ni6Ge1
TaAlNi6,mp-1218041,0.0,8.139519,0.0,"{73: 1, 13: 1, 28: 6}","[13, 28, 73]",131286731,Ta1Al1Ni6
Dy3AlNi8,mp-1192283,0.0,6.51491936,0.0,"{66: 3, 13: 1, 28: 8}","[13, 28, 66]",131288663,Dy3Al1Ni8
La2AlNi9,mp-568040,0.0,8.31483473,0.0,"{57: 2, 13: 1, 28: 9}","[13, 28, 57]",131289572,La2Al1Ni9
GdAlZnGe2,mp-1224639,0.0,4.8312326,0.0,"{64: 1, 13: 1, 30: 1, 32: 2}","[13, 30, 32, 64]",131301322641,Gd1Al1Zn1Ge2
NbAlZn,mp-1220408,0.0,5.73610174,0.0,"{41: 1, 13: 1, 30: 1}","[13, 30, 41]",131301411,Nb1Al1Zn1
AlZnRh2,mp-866033,0.0,6.72949472,0.0,"{13: 1, 30: 1, 45: 2}","[13, 30, 45]",131301452,Al1Zn1Rh2
LaAlZn,mp-1222935,0.0,6.50104237,0.0,"{57: 1, 13: 1, 30: 1}","[13, 30, 57]",131301571,La1Al1Zn1
PrAlZn,mp-1219678,0.0,4.34045297,0.0,"{59: 1, 13: 1, 30: 1}","[13, 30, 59]",131301591,Pr1Al1Zn1
Pm2AlZn,mp-1186441,0.0,3.70602024,0.0,"{61: 2, 13: 1, 30: 1}","[13, 30, 61]",131301612,Pm2Al1Zn1
SmAlZn,mp-1219110,0.0,4.22344913,0.0,"{62: 1, 13: 1, 30: 1}","[13, 30, 62]",131301621,Sm1Al1Zn1
DyAlZn,mp-1018674,0.0,4.06466341,0.0,"{66: 1, 13: 1, 30: 1}","[13, 30, 66]",131301661,Dy1Al1Zn1
