formula,material_id,band_gap,efermi,energy_above_hull,comp_atoms,sorted_keys_comp_atoms,comp_number,new_formula
Zr6Al2NiH10,mp-697624,0.0,5.25082642,0.12437459354067126,"{40: 6, 13: 2, 28: 1, 1: 10}","[1, 13, 28, 40]",110132281406,Zr6Al2Ni1H10
Zr6Ga2NiH10,mp-1207411,0.0,4.80145995,0.08841581884210115,"{40: 6, 31: 2, 28: 1, 1: 10}","[1, 28, 31, 40]",110281312406,Zr6Ga2Ni1H10
Zr6Ni(SnH5)2,mp-24672,0.0,6.31571292,0.08566930947368068,"{40: 6, 28: 1, 50: 2, 1: 10}","[1, 28, 40, 50]",110281406502,Zr6Ni1Sn2H10
NiH10C2(N2O3)2,mp-735029,4.1271,-0.0582139,0.07418094608695824,"{28: 1, 1: 10, 6: 2, 7: 4, 8: 6}","[1, 6, 7, 8, 28]",110627486281,Ni1H10C2N4O6
NiH10C4(SN4)2,mp-698358,1.9155,1.75882711,0.04555835208332404,"{28: 1, 1: 10, 6: 4, 16: 2, 7: 8}","[1, 6, 7, 16, 28]",1106478162281,Ni1H10C4S2N8
NiH10(SeO5)2,mp-1181715,3.8277,-0.76832714,0.0,"{28: 1, 1: 10, 34: 2, 8: 10}","[1, 8, 28, 34]",110810281342,Ni1H10Se2O10
NaMg14Ni,mp-1028368,0.0,3.3153992,0.11319040387212675,"{11: 1, 12: 14, 28: 1}","[11, 12, 28]",1111214281,Na1Mg14Ni1
NaMg6Ni,mp-1022005,0.0,3.45120991,0.1943266189942534,"{11: 1, 12: 6, 28: 1}","[11, 12, 28]",111126281,Na1Mg6Ni1
NaAl3NiCl12,mp-568785,1.2562,0.47908218,0.0,"{11: 1, 13: 3, 28: 1, 17: 12}","[11, 13, 17, 28]",1111331712281,Na1Al3Ni1Cl12
MgNiH,mp-1008881,0.0,4.57144649,0.038379599189814595,"{12: 1, 28: 1, 1: 1}","[1, 12, 28]",11121281,Mg1Ni1H1
NaCu3NiSe4,mp-1179901,0.0,2.81992086,0.07995717907407673,"{11: 1, 29: 3, 28: 1, 34: 4}","[11, 28, 29, 34]",111281293344,Na1Cu3Ni1Se4
NaTaNi,mp-631337,0.0,3.38714144,1.649500366166663,"{11: 1, 73: 1, 28: 1}","[11, 28, 73]",111281731,Na1Ta1Ni1
NaNi3,mp-976872,0.0,5.48049649,0.5164445633620698,"{11: 1, 28: 3}","[11, 28]",111283,Na1Ni3
La2AlNi9H,mp-567838,0.0,8.21215508,0.03735715863247613,"{57: 2, 13: 1, 28: 9, 1: 1}","[1, 13, 28, 57]",11131289572,La2Al1Ni9H1
CaNiGeH,mp-1095188,0.0,4.16685045,0.030244845000000353,"{20: 1, 28: 1, 32: 1, 1: 1}","[1, 20, 28, 32]",11201281321,Ca1Ni1Ge1H1
CaNi5H,mp-1078093,0.0,6.05690811,0.0537423511904791,"{20: 1, 28: 5, 1: 1}","[1, 20, 28]",11201285,Ca1Ni5H1
Ca2Ni10H,mp-1104215,0.0,5.83400941,0.027150853141026055,"{20: 2, 28: 10, 1: 1}","[1, 20, 28]",112022810,Ca2Ni10H1
Ca4Ni20H,mp-1190866,0.0,6.05392736,0.02662912543333462,"{20: 4, 28: 20, 1: 1}","[1, 20, 28]",112042820,Ca4Ni20H1
La2Al(Ni3H4)3,mp-1191246,0.0,7.0935483,0.21194968302082628,"{57: 2, 13: 1, 28: 9, 1: 12}","[1, 13, 28, 57]",112131289572,La2Al1Ni9H12
TiNiH,mp-1071458,0.0,6.56111572,0.1925232231249998,"{22: 1, 28: 1, 1: 1}","[1, 22, 28]",11221281,Ti1Ni1H1
Ti2NiH,mp-644259,0.0,6.69285456,0.07547196406250123,"{22: 2, 28: 1, 1: 1}","[1, 22, 28]",11222281,Ti2Ni1H1
Na2NiSn,mp-1221338,0.0,4.67619988,0.3104862106666668,"{11: 2, 28: 1, 50: 1}","[11, 28, 50]",112281501,Na2Ni1Sn1
LiNiH12(SO7)2,mp-781684,0.47409999999999997,-0.67494002,0.06441962562499892,"{3: 1, 28: 1, 1: 12, 16: 2, 8: 14}","[1, 3, 8, 16, 28]",11231814162281,Li1Ni1H12S2O14
Li2NiH12(SO7)2,mp-771658,4.8361,-0.49477678,0.0453213330645168,"{3: 2, 28: 1, 1: 12, 16: 2, 8: 14}","[1, 3, 8, 16, 28]",11232814162281,Li2Ni1H12S2O14
MgNiB2P2(H3O4)4,mp-1224736,4.5703,4.76484841,0.0010720531967916003,"{12: 1, 28: 1, 5: 2, 15: 2, 1: 12, 8: 16}","[1, 5, 8, 12, 15, 28]",11252816121152281,Mg1Ni1B2P2H12O16
Ni3H12C10NO6,mp-559247,1.6887,0.72792118,0.42811799707031195,"{28: 3, 1: 12, 6: 10, 7: 1, 8: 6}","[1, 6, 7, 8, 28]",1126107186283,Ni3H12C10N1O6
NiH12C2(SN3)2,mp-23975,0.22620000000000007,1.03613112,0.06110391965580231,"{28: 1, 1: 12, 6: 2, 16: 2, 7: 6}","[1, 6, 7, 16, 28]",1126276162281,Ni1H12C2S2N6
CoNiH12C4(N2O3)2,mp-728693,2.2588,-1.86246354,0.25862378104166694,"{27: 1, 28: 1, 1: 12, 6: 4, 7: 4, 8: 6}","[1, 6, 7, 8, 27, 28]",112647486271281,Co1Ni1H12C4N4O6
NiH12C4(N2O3)2,mp-572503,2.1498999999999997,0.01005285,0.46249309358024515,"{28: 1, 1: 12, 6: 4, 7: 4, 8: 6}","[1, 6, 7, 8, 28]",112647486281,Ni1H12C4N4O6
NiH12(C2O5)2,mp-1180155,0.3661000000000001,-1.78225434,0.51771916226852,"{28: 1, 1: 12, 6: 4, 8: 10}","[1, 6, 8, 28]",11264810281,Ni1H12C4O10
K2NiH12(C2O7)2,mp-554044,3.1717,-0.90803056,0.03880410787879285,"{19: 2, 28: 1, 1: 12, 6: 4, 8: 14}","[1, 6, 8, 19, 28]",11264814192281,K2Ni1H12C4O14
NiP3H12NO7,mp-555959,4.4782,-0.50166672,0.11943567572916791,"{28: 1, 15: 3, 1: 12, 7: 1, 8: 7}","[1, 7, 8, 15, 28]",1127187153281,Ni1P3H12N1O7
NiH12S2(NO5)2,mp-849432,4.1149000000000004,-0.25623819,0.05545370985187503,"{28: 1, 1: 12, 16: 2, 7: 2, 8: 10}","[1, 7, 8, 16, 28]",11272810162281,Ni1H12S2N2O10
NiH12(NO6)2,mp-1194565,3.1523,-1.08743213,0.0,"{28: 1, 1: 12, 7: 2, 8: 12}","[1, 7, 8, 28]",11272812281,Ni1H12N2O12
NiH12(N3O2)2,mp-1191646,2.1361,-0.12257422,0.15397903739130392,"{28: 1, 1: 12, 7: 6, 8: 4}","[1, 7, 8, 28]",1127684281,Ni1H12N6O4
NiH,mp-24719,0.0,7.87353784,0.0,"{28: 1, 1: 1}","[1, 28]",11281,Ni1H1
NiH12SO10,mp-559054,4.7438,-1.15890757,0.00629838510414249,"{28: 1, 1: 12, 16: 1, 8: 10}","[1, 8, 16, 28]",112810161281,Ni1H12S1O10
NiH12(ClO6)2,mp-1180537,5.3144,3.75331698,0.0,"{28: 1, 1: 12, 17: 2, 8: 12}","[1, 8, 17, 28]",112812172281,Ni1H12Cl2O12
NiH12(BrO6)2,mp-695957,0.0,-2.72816193,0.4563650958249177,"{28: 1, 1: 12, 35: 2, 8: 12}","[1, 8, 28, 35]",112812281352,Ni1H12Br2O12
ZrNiH,mp-1188036,0.0,5.8227879,0.06978167458333306,"{40: 1, 28: 1, 1: 1}","[1, 28, 40]",11281401,Zr1Ni1H1
Na2NiH12(SO7)2,mp-542864,4.767799999999999,-0.35388424,0.0171044811290324,"{11: 2, 28: 1, 1: 12, 16: 2, 8: 14}","[1, 8, 11, 16, 28]",112814112162281,Na2Ni1H12S2O14
K2NiH12(SO7)2,mp-24133,4.5955,3.98226843,0.0,"{19: 2, 28: 1, 1: 12, 16: 2, 8: 14}","[1, 8, 16, 19, 28]",112814162192281,K2Ni1H12S2O14
NiH12(SO7)2,mp-1101430,0.23349999999999982,-2.53798255,0.05154851422413831,"{28: 1, 1: 12, 16: 2, 8: 14}","[1, 8, 16, 28]",112814162281,Ni1H12S2O14
Rb2NiH12(SO7)2,mp-24688,4.6009,3.94880012,0.0,"{37: 2, 28: 1, 1: 12, 16: 2, 8: 14}","[1, 8, 16, 28, 37]",112814162281372,Rb2Ni1H12S2O14
Cs2NiH12(SO7)2,mp-542420,1.1409,2.12098417,0.0,"{55: 2, 28: 1, 1: 12, 16: 2, 8: 14}","[1, 8, 16, 28, 55]",112814162281552,Cs2Ni1H12S2O14
Tl2NiH12(SO7)2,mp-1199808,4.653,-0.03060651,0.0,"{81: 2, 28: 1, 1: 12, 16: 2, 8: 14}","[1, 8, 16, 28, 81]",112814162281812,Tl2Ni1H12S2O14
K2NiH12(SeO7)2,mp-1202063,3.6116,-1.09879751,0.0,"{19: 2, 28: 1, 1: 12, 34: 2, 8: 14}","[1, 8, 19, 28, 34]",112814192281342,K2Ni1H12Se2O14
Rb2NiH12(SeO7)2,mp-24755,3.4289,2.42516085,0.0,"{37: 2, 28: 1, 1: 12, 34: 2, 8: 14}","[1, 8, 28, 34, 37]",112814281342372,Rb2Ni1H12Se2O14
Tl2NiH12(SeO7)2,mp-1198362,3.8339,-0.30200717,0.0,"{81: 2, 28: 1, 1: 12, 34: 2, 8: 14}","[1, 8, 28, 34, 81]",112814281342812,Tl2Ni1H12Se2O14
NiH12(BrO7)2,mp-690647,2.6391999999999998,-1.16915438,0.0,"{28: 1, 1: 12, 35: 2, 8: 14}","[1, 8, 28, 35]",112814281352,Ni1H12Br2O14
LaNiSnH,mp-510577,0.0,8.69408074,0.0,"{57: 1, 28: 1, 50: 1, 1: 1}","[1, 28, 50, 57]",11281501571,La1Ni1Sn1H1
CeNiSnH,mp-643790,0.0,8.5909111,0.0,"{58: 1, 28: 1, 50: 1, 1: 1}","[1, 28, 50, 58]",11281501581,Ce1Ni1Sn1H1
PrNiSnH,mp-510579,0.0,6.64229148,0.0,"{59: 1, 28: 1, 50: 1, 1: 1}","[1, 28, 50, 59]",11281501591,Pr1Ni1Sn1H1
NdNiSnH,mp-510580,0.0,6.67783907,0.0,"{60: 1, 28: 1, 50: 1, 1: 1}","[1, 28, 50, 60]",11281501601,Nd1Ni1Sn1H1
Ni2H,mp-1220079,0.0,7.64600537,0.04323114666666683,"{28: 2, 1: 1}","[1, 28]",11282,Ni2H1
Ni3H,mp-976948,0.0,6.75784673,0.5152771112500005,"{28: 3, 1: 1}","[1, 28]",11283,Ni3H1
NiH12(ClO3)2,mp-24231,1.4125999999999999,-0.01687203,0.0,"{28: 1, 1: 12, 17: 2, 8: 6}","[1, 8, 17, 28]",11286172281,Ni1H12Cl2O6
K2Zr2NiH12(OF2)6,mp-1199679,5.1419,3.16395831,0.0,"{19: 2, 40: 2, 28: 1, 1: 12, 8: 6, 9: 12}","[1, 8, 9, 19, 28, 40]",11286912192281402,K2Zr2Ni1H12O6F12
SiNiH12(OF)6,mp-40144,5.1913,-1.90072868,0.0,"{14: 1, 28: 1, 1: 12, 8: 6, 9: 6}","[1, 8, 9, 14, 28]",1128696141281,Si1Ni1H12O6F6
NiGeH12(OF)6,mp-1173402,4.624499999999999,2.07301277,0.0,"{28: 1, 32: 1, 1: 12, 8: 6, 9: 6}","[1, 8, 9, 28, 32]",1128696281321,Ni1Ge1H12O6F6
NiSnH12(OF)6,mp-24577,3.2497,-1.89515465,0.0,"{28: 1, 50: 1, 1: 12, 8: 6, 9: 6}","[1, 8, 9, 28, 50]",1128696281501,Ni1Sn1H12O6F6
NiSn2H12(OF)6,mp-735541,4.4047,-0.8596835,0.0,"{28: 1, 50: 2, 1: 12, 8: 6, 9: 6}","[1, 8, 9, 28, 50]",1128696281502,Ni1Sn2H12O6F6
Ni3SnH12(OF)6,mp-1213529,0.7037000000000001,-0.68094613,0.27966221218749965,"{28: 3, 50: 1, 1: 12, 8: 6, 9: 6}","[1, 8, 9, 28, 50]",1128696283501,Ni3Sn1H12O6F6
NiSb2H12(O3F4)2,mp-1199397,5.0235,4.05102426,0.0,"{28: 1, 51: 2, 1: 12, 8: 6, 9: 8}","[1, 8, 9, 28, 51]",1128698281512,Ni1Sb2H12O6F8
NiP(H4O3)3,mp-849788,4.135400000000001,0.79015561,0.10557283929347339,"{28: 1, 15: 1, 1: 12, 8: 9}","[1, 8, 15, 28]",11289151281,Ni1P1H12O9
NiH12SO9,mp-756977,4.1294,-0.3108439,0.03432884569746264,"{28: 1, 1: 12, 16: 1, 8: 9}","[1, 8, 16, 28]",11289161281,Ni1H12S1O9
NiH12S2O9,mp-720324,0.010000000000000231,-2.92237874,0.9684384450833292,"{28: 1, 1: 12, 16: 2, 8: 9}","[1, 8, 16, 28]",11289162281,Ni1H12S2O9
LiNiPHO5,mp-754131,0.006199999999999983,1.76950536,0.06346192833332598,"{3: 1, 28: 1, 15: 1, 1: 1, 8: 5}","[1, 3, 8, 15, 28]",113185151281,Li1Ni1P1H1O5
Na3Ni,mp-1186073,0.0,1.32143023,0.416753907586207,"{11: 3, 28: 1}","[11, 28]",113281,Na3Ni1
Li5NiHO4,mp-1177168,2.5772999999999997,0.76747697,0.08463594147727171,"{3: 5, 28: 1, 1: 1, 8: 4}","[1, 3, 8, 28]",113584281,Li5Ni1H1O4
NiH14C10(N4O)2,mp-698298,3.7385,-0.72343584,0.21971589003571523,"{28: 1, 1: 14, 6: 10, 7: 8, 8: 2}","[1, 6, 7, 8, 28]",1146107882281,Ni1H14C10N8O2
NiH14C2N10(ClO3)2,mp-1202313,3.1647,2.30212548,0.22806353040000005,"{28: 1, 1: 14, 6: 2, 7: 10, 17: 2, 8: 6}","[1, 6, 7, 8, 17, 28]",1146271086172281,Ni1H14C2N10Cl2O6
NiH14C2(NO)12,mp-1204939,2.9618,-0.90325411,0.41779893664634216,"{28: 1, 1: 14, 6: 2, 7: 12, 8: 12}","[1, 6, 7, 8, 28]",11462712812281,Ni1H14C2N12O12
NiH14C3NCl3O2,mp-600212,4.9133000000000004,-0.63634982,0.04963860208333415,"{28: 1, 1: 14, 6: 3, 7: 1, 17: 3, 8: 2}","[1, 6, 7, 8, 17, 28]",114637182173281,Ni1H14C3N1Cl3O2
Na2Ni(H7N3)2,mp-722891,1.0626,0.98574798,0.017468943940218473,"{11: 2, 28: 1, 1: 14, 7: 6}","[1, 7, 11, 28]",11476112281,Na2Ni1H14N6
NiH14SO11,mp-23877,4.713,-1.2460498,0.005745430092578552,"{28: 1, 1: 14, 16: 1, 8: 11}","[1, 8, 16, 28]",114811161281,Ni1H14S1O11
NiP2(H7O6)2,mp-1200445,5.3033,-1.02269746,0.04536966153604016,"{28: 1, 15: 2, 1: 14, 8: 12}","[1, 8, 15, 28]",114812152281,Ni1P2H14O12
VNiH14(O2F)4,mp-1199615,2.6441,1.50968954,0.0,"{23: 1, 28: 1, 1: 14, 8: 8, 9: 4}","[1, 8, 9, 23, 28]",1148894231281,V1Ni1H14O8F4
UNiH14O9F4,mp-604490,2.3034,-1.3750826,0.0,"{92: 1, 28: 1, 1: 14, 8: 9, 9: 4}","[1, 8, 9, 28, 92]",1148994281921,U1Ni1H14O9F4
Na5Ni9As7,mp-1210228,0.0,5.50795493,0.040574727053202864,"{11: 5, 28: 9, 33: 7}","[11, 28, 33]",115289337,Na5Ni9As7
NiPH15O11,mp-1204322,5.0997,3.69500012,0.008167121205356231,"{28: 1, 15: 1, 1: 15, 8: 11}","[1, 8, 15, 28]",115811151281,Ni1P1H15O11
NiH15IO12,mp-1204231,2.4482999999999997,-0.36077897,0.007139670761496575,"{28: 1, 1: 15, 53: 1, 8: 12}","[1, 8, 28, 53]",115812281531,Ni1H15I1O12
NiB6(H8O9)2,mp-695976,4.9323,-0.89126618,0.03187843162601567,"{28: 1, 5: 6, 1: 16, 8: 18}","[1, 5, 8, 28]",11656818281,Ni1B6H16O18
NiH16C2S3N6O7,mp-696909,2.0362999999999998,0.25401768,0.1587226901348764,"{28: 1, 1: 16, 6: 2, 16: 3, 7: 6, 8: 7}","[1, 6, 7, 8, 16, 28]",116627687163281,Ni1H16C2S3N6O7
NiH16C4(N5O)2,mp-1197556,2.2999,2.30594795,0.05225587199494797,"{28: 1, 1: 16, 6: 4, 7: 10, 8: 2}","[1, 6, 7, 8, 28]",1166471082281,Ni1H16C4N10O2
NiH16C4S4(N4Cl)2,mp-695946,0.0,1.52704813,0.058689075833333604,"{28: 1, 1: 16, 6: 4, 16: 4, 7: 8, 17: 2}","[1, 6, 7, 16, 17, 28]",1166478164172281,Ni1H16C4S4N8Cl2
CuNiH16(CN)8,mp-1197753,1.0759,0.28366513,0.16538792028799065,"{29: 1, 28: 1, 1: 16, 6: 8, 7: 8}","[1, 6, 7, 28, 29]",1166878281291,Cu1Ni1H16C8N8
NiPH16NO10,mp-505449,4.9634,4.18915736,0.0,"{28: 1, 15: 1, 1: 16, 7: 1, 8: 10}","[1, 7, 8, 15, 28]",11671810151281,Ni1P1H16N1O10
AlNiH16N(OF)6,mp-773092,5.667,3.95111012,0.0016433847580730188,"{13: 1, 28: 1, 1: 16, 7: 1, 8: 6, 9: 6}","[1, 7, 8, 9, 13, 28]",116718696131281,Al1Ni1H16N1O6F6
NiP4H16(NO8)2,mp-758839,4.668900000000001,-0.21913226,0.0,"{28: 1, 15: 4, 1: 16, 7: 2, 8: 16}","[1, 7, 8, 15, 28]",11672816154281,Ni1P4H16N2O16
NiP2(H8O5)2,mp-758219,4.667,-1.43473925,0.0813649561666665,"{28: 1, 15: 2, 1: 16, 8: 10}","[1, 8, 15, 28]",116810152281,Ni1P2H16O10
Ni3P2(HO)16,mp-1198584,3.8665,1.11350023,0.004495562162162514,"{28: 3, 15: 2, 1: 16, 8: 16}","[1, 8, 15, 28]",116816152283,Ni3P2H16O16
NiH16(ClO8)2,mp-861113,4.1548,-1.21728963,0.014223611499998512,"{28: 1, 1: 16, 17: 2, 8: 16}","[1, 8, 17, 28]",116816172281,Ni1H16Cl2O16
Ni5SbH17C15NO9,mp-729296,1.4675999999999998,0.99361655,0.4503320764583316,"{28: 5, 51: 1, 1: 17, 6: 15, 7: 1, 8: 9}","[1, 6, 7, 8, 28, 51]",1176157189285511,Ni5Sb1H17C15N1O9
MgNiHO2,mp-2242025,0.7835000000000001,4.17911167,0.4253108389999989,"{12: 1, 28: 1, 1: 1, 8: 2}","[1, 8, 12, 28]",1182121281,Mg1Ni1H1O2
NiHO2,mp-1067482,0.14869999999999983,2.9198957,0.03005577916666624,"{28: 1, 1: 1, 8: 2}","[1, 8, 28]",1182281,Ni1H1O2
Na5NiHO4,mp-759009,1.4942999999999997,1.38022196,0.010764911590908532,"{11: 5, 28: 1, 1: 1, 8: 4}","[1, 8, 11, 28]",1184115281,Na5Ni1H1O4
CaNiAsHO5,mp-505457,2.4759,2.87292743,0.0,"{20: 1, 28: 1, 33: 1, 1: 1, 8: 5}","[1, 8, 20, 28, 33]",1185201281331,Ca1Ni1As1H1O5
NiP4H18C2N2O15,mp-1197228,4.560899999999999,-0.07641391,0.12512439203868553,"{28: 1, 15: 4, 1: 18, 6: 2, 7: 2, 8: 15}","[1, 6, 7, 8, 15, 28]",1186272815154281,Ni1P4H18C2N2O15
NiH18C4S6(N2O)4,mp-744395,2.2707,0.80244359,0.1598004756228244,"{28: 1, 1: 18, 6: 4, 16: 6, 7: 8, 8: 4}","[1, 6, 7, 8, 16, 28]",118647884166281,Ni1H18C4S6N8O4
NaNiP2HO7,mp-726198,3.8466999999999993,6.064048,0.0,"{11: 1, 28: 1, 15: 2, 1: 1, 8: 7}","[1, 8, 11, 15, 28]",1187111152281,Na1Ni1P2H1O7
NiH18(I5N3)2,mp-781828,0.2703,1.53171495,0.047091367183028865,"{28: 1, 1: 18, 53: 10, 7: 6}","[1, 7, 28, 53]",118762815310,Ni1H18I10N6
NiH18(IN)6,mp-781901,1.0147,1.88504425,0.04487649192903298,"{28: 1, 1: 18, 53: 6, 7: 6}","[1, 7, 28, 53]",11876281536,Ni1H18I6N6
Be2NiH20N2(O3F4)2,mp-1198491,4.9841,-1.81906086,0.0,"{4: 2, 28: 1, 1: 20, 7: 2, 8: 6, 9: 8}","[1, 4, 7, 8, 9, 28]",12042728698281,Be2Ni1H20N2O6F8
Na2NiH20C12(N2O3)6,mp-1210852,2.9985,-1.13275695,0.029643391167836874,"{11: 2, 28: 1, 1: 20, 6: 12, 7: 12, 8: 18}","[1, 6, 7, 8, 11, 28]",120612712818112281,Na2Ni1H20C12N12O18
NiH20C12S2(NO4)2,mp-1197156,2.5194,2.48133529,0.22004333563148215,"{28: 1, 1: 20, 6: 12, 16: 2, 7: 2, 8: 8}","[1, 6, 7, 8, 16, 28]",1206127288162281,Ni1H20C12S2N2O8
NiH20C4(N5O6)2,mp-1210542,3.4401,2.21454411,0.13731149244680996,"{28: 1, 1: 20, 6: 4, 7: 10, 8: 12}","[1, 6, 7, 8, 28]",12064710812281,Ni1H20C4N10O12
NiH20PdC4(NO3)4,mp-1201334,3.0660000000000003,-0.72497196,0.048215457380951676,"{28: 1, 1: 20, 46: 1, 6: 4, 7: 4, 8: 12}","[1, 6, 7, 8, 28, 46]",1206474812281461,Ni1H20Pd1C4N4O12
NiH20PtC4(NO3)4,mp-1197007,2.3293,-0.00334765,0.05156294166666786,"{28: 1, 1: 20, 78: 1, 6: 4, 7: 4, 8: 12}","[1, 6, 7, 8, 28, 78]",1206474812281781,Ni1H20Pt1C4N4O12
NiH20(C4N5)2,mp-570535,2.0088999999999997,1.42204176,0.08176773317307706,"{28: 1, 1: 20, 6: 8, 7: 10}","[1, 6, 7, 28]",12068710281,Ni1H20C8N10
V5NiH20NO22,mp-1199406,2.5253,1.51146247,0.058452439795917854,"{23: 5, 28: 1, 1: 20, 7: 1, 8: 22}","[1, 7, 8, 23, 28]",12071822235281,V5Ni1H20N1O22
NiH20S2(NO7)2,mp-23912,4.6985,4.09124901,0.0,"{28: 1, 1: 20, 16: 2, 7: 2, 8: 14}","[1, 7, 8, 16, 28]",12072814162281,Ni1H20S2N2O14
Cr2NiH20(NO7)2,mp-1204049,3.0033,-1.65601346,0.14527692647435764,"{24: 2, 28: 1, 1: 20, 7: 2, 8: 14}","[1, 7, 8, 24, 28]",12072814242281,Cr2Ni1H20N2O14
NiH20Se2(NO7)2,mp-1181908,3.7031,-1.43758663,0.07749928558974517,"{28: 1, 1: 20, 34: 2, 7: 2, 8: 14}","[1, 7, 8, 28, 34]",12072814281342,Ni1H20Se2N2O14
Cd4NiH20(ClO)10,mp-734433,3.4227999999999996,-1.23278802,0.008277587888892768,"{48: 4, 28: 1, 1: 20, 17: 10, 8: 10}","[1, 8, 17, 28, 48]",1208101710281484,Cd4Ni1H20Cl10O10
Na2CaNi2P4(H5O6)4,mp-1201488,3.9443,3.62006837,0.016964146330176177,"{11: 2, 20: 1, 28: 2, 15: 4, 1: 20, 8: 24}","[1, 8, 11, 15, 20, 28]",120824112154201282,Na2Ca1Ni2P4H20O24
Tb17Mg11Ni8,mp-1217746,0.0,3.72030834,0.0,"{65: 17, 12: 11, 28: 8}","[12, 28, 65]",12112886517,Tb17Mg11Ni8
MgAlNi2,mp-1185843,0.0,7.47701476,0.010864636666667593,"{12: 1, 13: 1, 28: 2}","[12, 13, 28]",121131282,Mg1Al1Ni2
Gd8MgAlNi2,mp-1225213,0.0,3.63172158,0.0,"{64: 8, 12: 1, 13: 1, 28: 2}","[12, 13, 28, 64]",121131282648,Gd8Mg1Al1Ni2
Mg(SiNi)6,mp-1105064,0.0,9.84477155,0.05914654336538039,"{12: 1, 14: 6, 28: 6}","[12, 14, 28]",121146286,Mg1Si6Ni6
MgNi2P,mp-17942,0.0,7.91382822,0.0,"{12: 1, 28: 2, 15: 1}","[12, 15, 28]",121151282,Mg1Ni2P1
MgNi4(PS)4,mp-2241116,0.0,6.51743162,0.23780299149038253,"{12: 1, 28: 4, 15: 4, 16: 4}","[12, 15, 16, 28]",121154164284,Mg1Ni4P4S4
MgZn2(Ni2S5)2,mp-2229373,0.0,4.51409418,0.20546342529411987,"{12: 1, 30: 2, 28: 4, 16: 10}","[12, 16, 28, 30]",1211610284302,Mg1Zn2Ni4S10
MgNiS2,mp-2210698,0.0,6.47750122,0.31713648541666384,"{12: 1, 28: 1, 16: 2}","[12, 16, 28]",121162281,Mg1Ni1S2
MgTiNiS4,mp-1247127,0.0,4.89094141,0.14580658214286402,"{12: 1, 22: 1, 28: 1, 16: 4}","[12, 16, 22, 28]",121164221281,Mg1Ti1Ni1S4
MgVNiS4,mp-1246524,0.0,4.81896529,0.16577168476190263,"{12: 1, 23: 1, 28: 1, 16: 4}","[12, 16, 23, 28]",121164231281,Mg1V1Ni1S4
MgMnNiS4,mp-1247057,0.0,5.07759806,0.11571670166666426,"{12: 1, 25: 1, 28: 1, 16: 4}","[12, 16, 25, 28]",121164251281,Mg1Mn1Ni1S4
MgNiMoS4,mp-1246946,0.0,5.07781405,0.3281170816666652,"{12: 1, 28: 1, 42: 1, 16: 4}","[12, 16, 28, 42]",121164281421,Mg1Ni1Mo1S4
MgNiWS4,mp-1246482,0.0,5.11222507,0.34073198880952216,"{12: 1, 28: 1, 74: 1, 16: 4}","[12, 16, 28, 74]",121164281741,Mg1Ni1W1S4
Mg(NiS2)2,mp-1775070,0.0,5.56379679,0.16873725357142977,"{12: 1, 28: 2, 16: 4}","[12, 16, 28]",121164282,Mg1Ni2S4
MgNi4(AsS)4,mp-2218730,0.0,6.63369814,0.32400005186126446,"{12: 1, 28: 4, 33: 4, 16: 4}","[12, 16, 28, 33]",121164284334,Mg1Ni4As4S4
MgNi4(SbS)4,mp-2218665,0.0,7.45038484,0.28221051480769344,"{12: 1, 28: 4, 51: 4, 16: 4}","[12, 16, 28, 51]",121164284514,Mg1Ni4Sb4S4
MgFe2(NiS2)4,mp-2232257,0.0,6.67695277,0.31076030843809566,"{12: 1, 26: 2, 28: 4, 16: 8}","[12, 16, 26, 28]",121168262284,Mg1Fe2Ni4S8
MgCo2(NiS2)4,mp-2232133,0.0,6.70926867,0.15286236383333662,"{12: 1, 27: 2, 28: 4, 16: 8}","[12, 16, 27, 28]",121168272284,Mg1Co2Ni4S8
MgCo4(NiS4)2,mp-2232296,0.0,6.57419452,0.14576326807142959,"{12: 1, 27: 4, 28: 2, 16: 8}","[12, 16, 27, 28]",121168274282,Mg1Co4Ni2S8
Mg(NiS2)4,mp-1398414,0.0,5.12185166,0.10125696153845709,"{12: 1, 28: 4, 16: 8}","[12, 16, 28]",121168284,Mg1Ni4S8
MgZn2(NiS2)4,mp-2232120,0.0,5.02259313,0.23338703744443823,"{12: 1, 30: 2, 28: 4, 16: 8}","[12, 16, 28, 30]",121168284302,Mg1Zn2Ni4S8
CaMgNi4,mp-13434,0.0,6.00889607,0.006002521041661879,"{20: 1, 12: 1, 28: 4}","[12, 20, 28]",121201284,Ca1Mg1Ni4
Ca3MgNi14,mp-1227887,0.0,5.63475081,0.0047218738194452214,"{20: 3, 12: 1, 28: 14}","[12, 20, 28]",1212032814,Ca3Mg1Ni14
MgScNi2,mp-1097450,0.41969999999999996,-2.35765845,2.17751699375,"{12: 1, 21: 1, 28: 2}","[12, 21, 28]",121211282,Mg1Sc1Ni2
MgNiH2,mp-1017509,0.0,6.12679949,0.03040702843749976,"{12: 1, 28: 1, 1: 2}","[1, 12, 28]",12121281,Mg1Ni1H2
MgTiNi2,mp-1097548,0.0,-2.44583767,2.4980919641666666,"{12: 1, 22: 1, 28: 2}","[12, 22, 28]",121221282,Mg1Ti1Ni2
Mg2NiH2,mp-1078818,0.0,3.78849276,0.10565546608333332,"{12: 2, 28: 1, 1: 2}","[1, 12, 28]",12122281,Mg2Ni1H2
